Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08452   0.64296   -0.24284   21.68491   0.08452   0.64296   0.60738   -0.46687   100.52795
2   0.08464   0.64263   -0.24319   21.68806   0.08464   0.64263   0.60720   -0.46748   100.40894
3   0.08463   0.64293   -0.24318   21.67336   0.08463   0.64293   0.60686   -0.46745   100.43030
4   0.08473   0.64205   -0.24308   21.72037   0.08473   0.64205   0.60802   -0.46730   100.46387
5   0.08486   0.64263   -0.24310   21.69237   0.08486   0.64263   0.60738   -0.46733   100.43945
6   0.08502   0.64296   -0.24326   21.67053   0.08502   0.64296   0.60677   -0.46760   100.43945
7   0.08505   0.64254   -0.24344   21.68363   0.08505   0.64254   0.60692   -0.46791   100.49438
8   0.08509   0.64330   -0.24310   21.66019   0.08509   0.64330   0.60665   -0.46733   100.43030
9   0.08515   0.64306   -0.24277   21.68215   0.08515   0.64306   0.60735   -0.46675   100.40588
10   0.08518   0.64348   -0.24305   21.65252   0.08518   0.64348   0.60649   -0.46724   100.48218
11   0.08520   0.64226   -0.24329   21.70124   0.08520   0.64226   0.60741   -0.46764   100.52490
12   0.08527   0.64199   -0.24355   21.70521   0.08527   0.64199   0.60732   -0.46809   100.34180
13   0.08519   0.64229   -0.24284   21.71493   0.08519   0.64229   0.60802   -0.46684   100.44861
14   0.08520   0.64275   -0.24369   21.66953   0.08520   0.64275   0.60652   -0.46840   100.46082
15   0.08529   0.64214   -0.24360   21.69749   0.08529   0.64214   0.60714   -0.46818   100.38452
16   0.08525   0.64284   -0.24292   21.68690   0.08525   0.64284   0.60735   -0.46699   100.39673
17   0.08506   0.64336   -0.24340   21.64660   0.08506   0.64336   0.60613   -0.46785   100.45166
18   0.08496   0.64284   -0.24312   21.68043   0.08496   0.64284   0.60707   -0.46736   100.49438
19   0.08502   0.64275   -0.24333   21.67816   0.08502   0.64275   0.60689   -0.46773   100.38757
20   0.08498   0.64327   -0.24294   21.66734   0.08498   0.64327   0.60692   -0.46706   100.38757
21   0.08489   0.64202   -0.24341   21.71099   0.08489   0.64202   0.60759   -0.46788   100.50659
22   0.08503   0.64223   -0.24337   21.70049   0.08503   0.64223   0.60735   -0.46779   100.43030
23   0.08503   0.64251   -0.24322   21.69222   0.08503   0.64251   0.60726   -0.46751   100.43945
24   0.08499   0.64302   -0.24320   21.67061   0.08499   0.64302   0.60683   -0.46751   100.46082
25   0.08503   0.64269   -0.24307   21.68958   0.08503   0.64269   0.60732   -0.46727   100.41809
26   0.08521   0.64217   -0.24312   21.71262   0.08521   0.64217   0.60781   -0.46736   100.29907
27   0.08516   0.64208   -0.24343   21.70676   0.08516   0.64208   0.60747   -0.46791   100.43945
28   0.08501   0.64202   -0.24347   21.70740   0.08501   0.64202   0.60744   -0.46797   100.50354
29   0.08520   0.64223   -0.24282   21.71988   0.08520   0.64223   0.60817   -0.46684   100.40588
30   0.08520   0.64223   -0.24318   21.70911   0.08520   0.64223   0.60772   -0.46748   100.41809
31   0.08506   0.64217   -0.24323   21.71047   0.08506   0.64217   0.60772   -0.46757   100.50354
32   0.08518   0.64287   -0.24253   21.69915   0.08518   0.64287   0.60790   -0.46632   100.46997
33   0.08520   0.64122   -0.24304   21.75954   0.08520   0.64122   0.60891   -0.46721   100.32043
