Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08483   0.64302   -0.24312   21.67061   0.08483   0.64302   0.60683   -0.46733   100.46387
2   0.08487   0.64232   -0.24304   21.70779   0.08487   0.64232   0.60775   -0.46721   100.43030
3   0.08487   0.64287   -0.24313   21.67975   0.08487   0.64287   0.60707   -0.46739   100.43030
4   0.08477   0.64260   -0.24341   21.68155   0.08477   0.64260   0.60689   -0.46785   100.44250
5   0.08483   0.64229   -0.24276   21.71995   0.08483   0.64229   0.60823   -0.46675   100.48523
6   0.08485   0.64309   -0.24336   21.66134   0.08485   0.64309   0.60649   -0.46779   100.38757
7   0.08466   0.64266   -0.24286   21.69672   0.08466   0.64266   0.60759   -0.46687   100.50659
8   0.08474   0.64306   -0.24345   21.65986   0.08474   0.64306   0.60640   -0.46794   100.48523
9   0.08497   0.64272   -0.24345   21.67596   0.08497   0.64272   0.60677   -0.46794   100.37537
10   0.08513   0.64223   -0.24358   21.69617   0.08513   0.64223   0.60717   -0.46818   100.35400
11   0.08509   0.64302   -0.24351   21.65910   0.08509   0.64302   0.60634   -0.46803   100.48218
12   0.08509   0.64245   -0.24338   21.68854   0.08509   0.64245   0.60704   -0.46779   100.50354
13   0.08520   0.64245   -0.24331   21.69142   0.08520   0.64245   0.60717   -0.46767   100.37537
14   0.08517   0.64217   -0.24371   21.69394   0.08517   0.64217   0.60701   -0.46840   100.38452
15   0.08513   0.64254   -0.24352   21.68075   0.08513   0.64254   0.60680   -0.46803   100.56763
16   0.08525   0.64245   -0.24362   21.68423   0.08525   0.64245   0.60686   -0.46825   100.38452
17   0.08526   0.64159   -0.24388   21.71692   0.08526   0.64159   0.60744   -0.46873   100.37537
18   0.08518   0.64165   -0.24388   21.71125   0.08518   0.64165   0.60726   -0.46867   100.48218
19   0.08506   0.64275   -0.24305   21.68822   0.08506   0.64275   0.60732   -0.46724   100.43030
20   0.08495   0.64211   -0.24361   21.70033   0.08495   0.64211   0.60723   -0.46825   100.33264
21   0.08477   0.64235   -0.24344   21.69418   0.08477   0.64235   0.60720   -0.46794   100.45166
22   0.08478   0.64251   -0.24295   21.70227   0.08478   0.64251   0.60768   -0.46706   100.48523
23   0.08484   0.64302   -0.24248   21.69360   0.08484   0.64302   0.60781   -0.46623   100.36621
24   0.08477   0.64251   -0.24312   21.69868   0.08477   0.64251   0.60753   -0.46739   100.40894
25   0.08469   0.64287   -0.24333   21.67041   0.08469   0.64287   0.60668   -0.46770   100.54016
26   0.08462   0.64321   -0.24286   21.67229   0.08462   0.64321   0.60707   -0.46690   100.40894
27   0.08476   0.64290   -0.24282   21.68626   0.08476   0.64290   0.60738   -0.46681   100.35400
28   0.08472   0.64309   -0.24303   21.67141   0.08472   0.64309   0.60692   -0.46718   100.45166
