Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08511   0.64370   -0.24345   21.62905   0.08511   0.64370   0.60570   -0.46794   100.46082
2   0.08526   0.64293   -0.24305   21.67912   0.08526   0.64293   0.60710   -0.46724   100.49133
3   0.08525   0.64275   -0.24304   21.68750   0.08525   0.64275   0.60729   -0.46721   100.35400
4   0.08519   0.64379   -0.24334   21.62774   0.08519   0.64379   0.60573   -0.46773   100.40588
5   0.08509   0.64360   -0.24324   21.64045   0.08509   0.64360   0.60610   -0.46757   100.50354
6   0.08517   0.64324   -0.24329   21.65867   0.08517   0.64324   0.60652   -0.46770   100.43945
7   0.08520   0.64428   -0.24316   21.61330   0.08520   0.64428   0.60558   -0.46745   100.38452
8   0.08516   0.64278   -0.24402   21.65589   0.08516   0.64278   0.60598   -0.46898   100.40588
9   0.08517   0.64241   -0.24355   21.68707   0.08517   0.64241   0.60695   -0.46812   100.40588
10   0.08512   0.64284   -0.24319   21.68043   0.08512   0.64284   0.60707   -0.46751   100.47302
11   0.08504   0.64266   -0.24336   21.68379   0.08504   0.64266   0.60704   -0.46782   100.46082
12   0.08486   0.64223   -0.24338   21.70121   0.08486   0.64223   0.60738   -0.46782   100.48523
13   0.08495   0.64254   -0.24328   21.69154   0.08495   0.64254   0.60726   -0.46767   100.37537
14   0.08486   0.64217   -0.24362   21.69610   0.08486   0.64217   0.60710   -0.46825   100.47302
15   0.08478   0.64180   -0.24378   21.71000   0.08478   0.64180   0.60735   -0.46855   100.52795
16   0.08486   0.64290   -0.24355   21.66469   0.08486   0.64290   0.60646   -0.46812   100.43030
17   0.08494   0.64269   -0.24355   21.67448   0.08494   0.64269   0.60668   -0.46812   100.38757
18   0.08486   0.64269   -0.24363   21.67088   0.08486   0.64269   0.60652   -0.46825   100.46387
19   0.08475   0.64327   -0.24320   21.65727   0.08475   0.64327   0.60649   -0.46748   100.52795
20   0.08486   0.64238   -0.24378   21.68055   0.08486   0.64238   0.60665   -0.46852   100.40894
21   0.08497   0.64306   -0.24353   21.66058   0.08497   0.64306   0.60643   -0.46812   100.40894
22   0.08501   0.64190   -0.24407   21.69358   0.08501   0.64190   0.60674   -0.46901   100.47302
23   0.08501   0.64223   -0.24333   21.70121   0.08501   0.64223   0.60738   -0.46770   100.47302
24   0.08509   0.64107   -0.24384   21.74358   0.08509   0.64107   0.60808   -0.46867   100.37537
25   0.08510   0.64263   -0.24353   21.67512   0.08510   0.64263   0.60665   -0.46803   100.48218
26   0.08519   0.64205   -0.24368   21.70097   0.08519   0.64205   0.60720   -0.46837   100.46997
27   0.08519   0.64272   -0.24403   21.65581   0.08519   0.64272   0.60591   -0.46895   100.39673
28   0.08519   0.64226   -0.24380   21.68615   0.08519   0.64226   0.60677   -0.46855   100.42725
29   0.08530   0.64229   -0.24400   21.67899   0.08530   0.64229   0.60649   -0.46892   100.44861
30   0.08512   0.64324   -0.24342   21.65219   0.08512   0.64324   0.60625   -0.46788   100.38452
31   0.08512   0.64422   -0.24378   21.59591   0.08512   0.64422   0.60479   -0.46855   100.42725
32   0.08497   0.64187   -0.24400   21.69930   0.08497   0.64187   0.60695   -0.46892   100.46082
33   0.08482   0.64318   -0.24317   21.66434   0.08482   0.64318   0.60671   -0.46745   100.47302
34   0.08493   0.64397   -0.24314   21.62656   0.08493   0.64397   0.60585   -0.46739   100.35400
35   0.08489   0.64162   -0.24387   21.71624   0.08489   0.64162   0.60744   -0.46870   100.45166
36   0.08478   0.64245   -0.24359   21.68351   0.08478   0.64245   0.60683   -0.46818   100.53711
37   0.08489   0.64260   -0.24348   21.68371   0.08489   0.64260   0.60698   -0.46803   100.40894
38   0.08479   0.64238   -0.24327   21.69493   0.08479   0.64238   0.60726   -0.46757   100.41809
39   0.08469   0.64220   -0.24371   21.69182   0.08469   0.64220   0.60695   -0.46840   100.50659
40   0.08480   0.64196   -0.24305   21.72528   0.08480   0.64196   0.60814   -0.46724   100.46387
41   0.08482   0.64177   -0.24379   21.70781   0.08482   0.64177   0.60723   -0.46852   100.43030
42   0.08487   0.64269   -0.24349   21.67592   0.08487   0.64269   0.60674   -0.46800   100.38757
43   0.08488   0.64165   -0.24381   21.71556   0.08488   0.64165   0.60744   -0.46858   100.51575
44   0.08507   0.64171   -0.24312   21.73359   0.08507   0.64171   0.60826   -0.46736   100.43030
45   0.08516   0.64205   -0.24354   21.70672   0.08516   0.64205   0.60744   -0.46812   100.35400
46   0.08507   0.64159   -0.24356   21.72339   0.08507   0.64159   0.60772   -0.46809   100.49438
47   0.08504   0.64180   -0.24342   21.71934   0.08504   0.64180   0.60775   -0.46788   100.45166
48   0.08506   0.64214   -0.24302   21.71617   0.08506   0.64214   0.60793   -0.46718   100.43945
49   0.08502   0.64193   -0.24368   21.70585   0.08502   0.64193   0.60729   -0.46834   100.47302
50   0.08502   0.64223   -0.24349   21.69905   0.08502   0.64223   0.60729   -0.46803   100.50354
51   0.08518   0.64168   -0.24383   21.71272   0.08518   0.64168   0.60735   -0.46861   100.27771
52   0.08509   0.64159   -0.24355   21.72267   0.08509   0.64159   0.60768   -0.46806   100.46082
53   0.08498   0.64235   -0.24334   21.69705   0.08498   0.64235   0.60732   -0.46776   100.55847
54   0.08500   0.64232   -0.24338   21.69701   0.08500   0.64232   0.60729   -0.46782   100.43945
55   0.08502   0.64278   -0.24337   21.67748   0.08502   0.64278   0.60689   -0.46782   100.36316
56   0.08490   0.64260   -0.24356   21.67867   0.08490   0.64260   0.60677   -0.46815   100.47302
57   0.08479   0.64312   -0.24351   21.65274   0.08479   0.64312   0.60616   -0.46800   100.50659
58   0.08487   0.64235   -0.24343   21.69561   0.08487   0.64235   0.60726   -0.46794   100.40894
59   0.08486   0.64165   -0.24365   21.71915   0.08486   0.64165   0.60759   -0.46828   100.43030
60   0.08473   0.64238   -0.24326   21.69853   0.08473   0.64238   0.60741   -0.46760   100.49438
61   0.08475   0.64238   -0.24330   21.69781   0.08475   0.64238   0.60738   -0.46770   100.45166
62   0.08484   0.64229   -0.24326   21.70272   0.08484   0.64229   0.60750   -0.46760   100.40894
63   0.08483   0.64254   -0.24353   21.68003   0.08483   0.64254   0.60677   -0.46806   100.47302
64   0.08489   0.64202   -0.24302   21.72105   0.08489   0.64202   0.60802   -0.46715   100.43945
65   0.08513   0.64211   -0.24324   21.71183   0.08513   0.64211   0.60772   -0.46757   100.38452
66   0.08509   0.64232   -0.24351   21.69342   0.08509   0.64232   0.60714   -0.46806   100.48218
67   0.08497   0.64269   -0.24341   21.67951   0.08497   0.64269   0.60689   -0.46788   100.49438
68   0.08501   0.64220   -0.24319   21.70835   0.08501   0.64220   0.60765   -0.46748   100.35400
69   0.08509   0.64202   -0.24317   21.71817   0.08509   0.64202   0.60790   -0.46745   100.39673
70   0.08505   0.64229   -0.24344   21.69769   0.08505   0.64229   0.60729   -0.46794   100.53711
71   0.08505   0.64245   -0.24330   21.69286   0.08505   0.64245   0.60723   -0.46767   100.46082
72   0.08510   0.64263   -0.24310   21.69237   0.08510   0.64263   0.60738   -0.46733   100.33264
73   0.08509   0.64223   -0.24344   21.69905   0.08509   0.64223   0.60729   -0.46791   100.43945
74   0.08494   0.64202   -0.24338   21.71171   0.08494   0.64202   0.60762   -0.46782   100.49438
75   0.08499   0.64278   -0.24306   21.68538   0.08499   0.64278   0.60723   -0.46724   100.41809
76   0.08488   0.64287   -0.24308   21.67975   0.08488   0.64287   0.60707   -0.46727   100.43030
77   0.08476   0.64266   -0.24319   21.68738   0.08476   0.64266   0.60720   -0.46748   100.49438
78   0.08483   0.64327   -0.24343   21.65151   0.08483   0.64327   0.60625   -0.46791   100.40894
79   0.08492   0.64245   -0.24348   21.68711   0.08492   0.64245   0.60698   -0.46797   100.41809
80   0.08496   0.64302   -0.24343   21.66198   0.08496   0.64302   0.60646   -0.46791   100.46082
81   0.08487   0.64260   -0.24303   21.69521   0.08487   0.64260   0.60747   -0.46721   100.51575
82   0.08490   0.64190   -0.24349   21.71515   0.08490   0.64190   0.60765   -0.46803   100.40894
83   0.08486   0.64238   -0.24332   21.69493   0.08486   0.64238   0.60726   -0.46770   100.49438
84   0.08487   0.64153   -0.24331   21.73696   0.08487   0.64153   0.60823   -0.46770   100.54932
85   0.08497   0.64150   -0.24340   21.73476   0.08497   0.64150   0.60811   -0.46785   100.40894
86   0.08522   0.64171   -0.24342   21.72426   0.08522   0.64171   0.60787   -0.46788   100.36316
87   0.08526   0.64217   -0.24327   21.70831   0.08526   0.64217   0.60762   -0.46764   100.49133
88   0.08513   0.64275   -0.24335   21.67887   0.08513   0.64275   0.60692   -0.46779   100.46082
89   0.08525   0.64110   -0.24309   21.76298   0.08525   0.64110   0.60894   -0.46730   100.32043
90   0.08522   0.64113   -0.24327   21.75513   0.08522   0.64113   0.60863   -0.46760   100.46082
91   0.08524   0.64138   -0.24321   21.74825   0.08524   0.64138   0.60857   -0.46754   100.49133
92   0.08534   0.64104   -0.24296   21.77151   0.08534   0.64104   0.60924   -0.46709   100.41809
93   0.08529   0.64104   -0.24377   21.74569   0.08529   0.64104   0.60814   -0.46852   100.39673
94   0.08526   0.64129   -0.24413   21.72157   0.08526   0.64129   0.60735   -0.46913   100.40588
95   0.08515   0.64208   -0.24372   21.69885   0.08515   0.64208   0.60714   -0.46843   100.46082
96   0.08511   0.64040   -0.24392   21.76933   0.08511   0.64040   0.60854   -0.46876   100.41809
97   0.08496   0.64183   -0.24329   21.72082   0.08496   0.64183   0.60784   -0.46764   100.43945
98   0.08496   0.63930   -0.24409   21.81827   0.08496   0.63930   0.60958   -0.46910   100.45166
99   0.08499   0.64153   -0.24434   21.70391   0.08499   0.64153   0.60683   -0.46953   100.37537
100   0.08486   0.64144   -0.24455   21.70091   0.08486   0.64144   0.60662   -0.46989   100.40894
101   0.08485   0.64199   -0.24406   21.69226   0.08485   0.64199   0.60677   -0.46904   100.46387
