Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08482   0.64330   -0.24299   21.66450   0.08482   0.64330   0.60683   -0.46715   100.45166
2   0.08485   0.64345   -0.24273   21.66255   0.08485   0.64345   0.60689   -0.46663   100.40894
3   0.08484   0.64293   -0.24306   21.67983   0.08484   0.64293   0.60714   -0.46727   100.43945
4   0.08492   0.64391   -0.24279   21.64087   0.08492   0.64391   0.60640   -0.46678   100.43945
5   0.08501   0.64342   -0.24271   21.66467   0.08501   0.64342   0.60695   -0.46660   100.45166
6   0.08507   0.64324   -0.24292   21.66730   0.08507   0.64324   0.60689   -0.46699   100.41809
7   0.08501   0.64382   -0.24339   21.62706   0.08501   0.64382   0.60573   -0.46785   100.45166
8   0.08507   0.64232   -0.24324   21.70132   0.08507   0.64232   0.60747   -0.46757   100.50354
9   0.08509   0.64357   -0.24275   21.65984   0.08509   0.64357   0.60689   -0.46672   100.43030
10   0.08506   0.64269   -0.24308   21.68814   0.08506   0.64269   0.60726   -0.46727   100.47302
11   0.08507   0.64428   -0.24315   21.61330   0.08507   0.64428   0.60558   -0.46742   100.51575
12   0.08513   0.64354   -0.24314   21.64828   0.08513   0.64354   0.60637   -0.46742   100.40588
13   0.08522   0.64324   -0.24291   21.66730   0.08522   0.64324   0.60689   -0.46696   100.38452
14   0.08494   0.64345   -0.24341   21.64096   0.08494   0.64345   0.60598   -0.46785   100.47302
15   0.08497   0.64284   -0.24279   21.69193   0.08497   0.64284   0.60756   -0.46678   100.48218
16   0.08498   0.64293   -0.24254   21.69420   0.08498   0.64293   0.60775   -0.46632   100.37537
17   0.08497   0.64306   -0.24301   21.67352   0.08497   0.64306   0.60698   -0.46715   100.40894
18   0.08490   0.64327   -0.24323   21.65655   0.08490   0.64327   0.60646   -0.46754   100.47302
19   0.08504   0.64229   -0.24324   21.70344   0.08504   0.64229   0.60753   -0.46757   100.40894
20   0.08502   0.64336   -0.24279   21.66746   0.08502   0.64336   0.60701   -0.46678   100.41809
21   0.08498   0.64315   -0.24252   21.68658   0.08498   0.64315   0.60762   -0.46632   100.43030
22   0.08499   0.64299   -0.24314   21.67129   0.08499   0.64299   0.60683   -0.46736   100.46082
23   0.08496   0.64351   -0.24267   21.66551   0.08496   0.64351   0.60707   -0.46660   100.39673
24   0.08490   0.64293   -0.24310   21.67552   0.08490   0.64293   0.60695   -0.46730   100.48523
25   0.08488   0.64248   -0.24313   21.69721   0.08488   0.64248   0.60744   -0.46736   100.50659
