Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09300   -0.22440   72.94828   0.64819   0.09300   -0.22440   0.15195   0.96268   96.78955
2   0.09310   -0.22364   73.15587   0.64934   0.09310   -0.22364   0.14908   0.96323   96.78345
3   0.09323   -0.22507   73.08694   0.64823   0.09323   -0.22507   0.15082   0.96271   96.65833
4   0.09346   -0.22492   73.20166   0.64871   0.09346   -0.22492   0.14942   0.96301   96.66748
5   0.09327   -0.22440   73.11185   0.64873   0.09327   -0.22440   0.15009   0.96295   96.78955
6   0.09329   -0.22504   72.85584   0.64748   0.09329   -0.22504   0.15345   0.96231   96.79871
7   0.09342   -0.22474   72.75036   0.64732   0.09342   -0.22474   0.15445   0.96222   96.78345
8   0.09353   -0.22587   72.77780   0.64669   0.09353   -0.22587   0.15491   0.96185   96.62170
9   0.09341   -0.22504   72.79758   0.64729   0.09341   -0.22504   0.15412   0.96222   96.75293
10   0.09340   -0.22477   72.74161   0.64728   0.09340   -0.22477   0.15458   0.96225   96.83228
11   0.09343   -0.22489   72.73832   0.64719   0.09343   -0.22489   0.15470   0.96222   96.77429
12   0.09329   -0.22523   72.76353   0.64705   0.09329   -0.22523   0.15464   0.96204   96.78955
13   0.09326   -0.22452   72.63481   0.64706   0.09326   -0.22452   0.15564   0.96207   96.76819
14   0.09320   -0.22636   72.73574   0.64624   0.09320   -0.22636   0.15574   0.96158   96.78650
15   0.09313   -0.22617   72.79847   0.64657   0.09313   -0.22617   0.15488   0.96179   96.80481
16   0.09310   -0.22599   72.75609   0.64655   0.09310   -0.22599   0.15525   0.96185   96.74377
17   0.09313   -0.22553   72.81594   0.64704   0.09313   -0.22553   0.15424   0.96204   96.78345
18   0.09299   -0.22568   72.95210   0.64741   0.09299   -0.22568   0.15278   0.96231   96.76819
19   0.09289   -0.22587   73.05070   0.64761   0.09289   -0.22587   0.15177   0.96237   96.81396
20   0.09295   -0.22596   73.10413   0.64773   0.09295   -0.22596   0.15122   0.96243   96.79565
21   0.09307   -0.22559   73.12012   0.64801   0.09307   -0.22559   0.15079   0.96258   96.68274
22   0.09294   -0.22562   73.24278   0.64839   0.09294   -0.22562   0.14942   0.96277   96.76819
23   0.09297   -0.22575   73.26069   0.64838   0.09297   -0.22575   0.14930   0.96277   96.73767
24   0.09320   -0.22633   73.20852   0.64784   0.09320   -0.22633   0.15027   0.96243   96.70715
25   0.09334   -0.22687   73.33984   0.64793   0.09334   -0.22687   0.14914   0.96255   96.70410
26   0.09333   -0.22694   73.22532   0.64753   0.09333   -0.22694   0.15049   0.96237   96.75293
27   0.09335   -0.22562   72.98573   0.64755   0.09335   -0.22562   0.15235   0.96234   96.76208
28   0.09329   -0.22565   72.99019   0.64754   0.09329   -0.22565   0.15232   0.96228   96.67053
29   0.09338   -0.22599   72.99930   0.64737   0.09338   -0.22599   0.15244   0.96225   96.69495
30   0.09329   -0.22617   72.66992   0.64614   0.09329   -0.22617   0.15638   0.96161   96.71936
31   0.09342   -0.22700   72.68469   0.64567   0.09342   -0.22700   0.15677   0.96133   96.71631
32   0.09329   -0.22684   72.47065   0.64502   0.09329   -0.22684   0.15918   0.96097   96.78040
33   0.09330   -0.22596   72.44125   0.64548   0.09330   -0.22596   0.15891   0.96124   96.75903
34   0.09330   -0.22556   72.25500   0.64505   0.09330   -0.22556   0.16083   0.96091   96.80786
35   0.09322   -0.22501   72.36391   0.64581   0.09322   -0.22501   0.15915   0.96142   96.71936
36   0.09304   -0.22562   72.40566   0.64556   0.09304   -0.22562   0.15909   0.96124   96.81091
