Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09405   -0.06326   46.85187   -0.10176   0.09405   -0.06326   0.97732   -0.20212   99.96033
2   0.09414   -0.06275   46.83718   -0.10258   0.09414   -0.06275   0.97708   -0.20374   99.84436
3   0.09404   -0.06012   46.75982   -0.10210   0.09404   -0.06012   0.97748   -0.20280   99.92981
4   0.09402   -0.06107   46.78789   -0.10243   0.09402   -0.06107   0.97723   -0.20344   100.03662
5   0.09415   -0.06024   46.76465   -0.10378   0.09415   -0.06024   0.97678   -0.20609   99.90234
6   0.09418   -0.06177   46.80951   -0.10392   0.09418   -0.06177   0.97662   -0.20637   99.86267
7   0.09415   -0.05951   46.74292   -0.10344   0.09415   -0.05951   0.97696   -0.20542   100.00916
8   0.09413   -0.06058   46.77468   -0.10412   0.09413   -0.06058   0.97665   -0.20676   99.97864
9   0.09408   -0.06088   46.78343   -0.10370   0.09408   -0.06088   0.97674   -0.20594   99.86267
10   0.09394   -0.05985   46.75208   -0.10262   0.09394   -0.05985   0.97732   -0.20383   99.89014
11   0.09373   -0.05921   46.73293   -0.10208   0.09373   -0.05921   0.97757   -0.20276   100.06714
12   0.09384   -0.06174   46.80727   -0.10201   0.09384   -0.06174   0.97736   -0.20261   99.92981
13   0.09387   -0.06241   46.82664   -0.10174   0.09387   -0.06241   0.97748   -0.20209   99.92981
14   0.09374   -0.06439   46.88436   -0.10121   0.09374   -0.06439   0.97757   -0.20106   100.00000
15   0.09376   -0.06549   46.91684   -0.10159   0.09376   -0.06549   0.97736   -0.20182   99.96948
16   0.09379   -0.06684   46.95614   -0.10152   0.09379   -0.06684   0.97729   -0.20167   99.95117
17   0.09366   -0.06598   46.93102   -0.10148   0.09366   -0.06598   0.97739   -0.20161   100.02747
18   0.09376   -0.06613   46.93596   -0.10196   0.09376   -0.06613   0.97714   -0.20252   99.98779
19   0.09381   -0.06684   46.95632   -0.10172   0.09381   -0.06684   0.97720   -0.20206   99.87183
20   0.09375   -0.06714   46.96449   -0.10070   0.09375   -0.06714   0.97757   -0.20005   99.94812
21   0.09385   -0.06842   47.00237   -0.10114   0.09385   -0.06842   0.97732   -0.20093   99.95117
22   0.09399   -0.06885   47.01502   -0.10117   0.09399   -0.06885   0.97723   -0.20096   100.04578
23   0.09412   -0.06757   46.97726   -0.10101   0.09412   -0.06757   0.97742   -0.20066   99.95117
24   0.09408   -0.06723   46.96777   -0.10156   0.09408   -0.06723   0.97726   -0.20176   99.92065
25   0.09400   -0.06632   46.94203   -0.10290   0.09400   -0.06632   0.97678   -0.20438   100.02747
26   0.09412   -0.06537   46.91411   -0.10262   0.09412   -0.06537   0.97693   -0.20383   99.96948
27   0.09426   -0.06522   46.90953   -0.10232   0.09426   -0.06522   0.97699   -0.20322   99.91150
28   0.09407   -0.06574   46.92468   -0.10235   0.09407   -0.06574   0.97699   -0.20328   100.03662
29   0.09407   -0.06687   46.95758   -0.10220   0.09407   -0.06687   0.97702   -0.20301   100.00916
30   0.09410   -0.06619   46.93786   -0.10205   0.09410   -0.06619   0.97708   -0.20270   99.93896
31   0.09400   -0.06540   46.91506   -0.10275   0.09400   -0.06540   0.97690   -0.20408   99.92065
32   0.09386   -0.06326   46.85199   -0.10223   0.09386   -0.06326   0.97726   -0.20307   100.01831
33   0.09387   -0.06180   46.80888   -0.10195   0.09387   -0.06180   0.97745   -0.20252   99.91150
34   0.09381   -0.06171   46.80655   -0.10223   0.09381   -0.06171   0.97726   -0.20304   99.92065
35   0.09374   -0.06171   46.80705   -0.10300   0.09374   -0.06171   0.97699   -0.20457   100.07629
36   0.09378   -0.06232   46.82562   -0.10381   0.09378   -0.06232   0.97659   -0.20615   100.00916
37   0.09377   -0.06281   46.84000   -0.10395   0.09377   -0.06281   0.97653   -0.20643   100.00916
38   0.09373   -0.06415   46.88046   -0.10516   0.09373   -0.06415   0.97589   -0.20878   99.94812
39   0.09385   -0.06363   46.86454   -0.10446   0.09385   -0.06363   0.97629   -0.20743   100.00000
40   0.09387   -0.06195   46.81498   -0.10418   0.09387   -0.06195   0.97656   -0.20688   99.96033
41   0.09381   -0.06214   46.81982   -0.10348   0.09381   -0.06214   0.97684   -0.20551   99.96948
42   0.09380   -0.06308   46.84722   -0.10303   0.09380   -0.06308   0.97696   -0.20463   100.01831
43   0.09399   -0.06333   46.85400   -0.10251   0.09399   -0.06333   0.97714   -0.20362   99.92065
44   0.09417   -0.06464   46.89184   -0.10172   0.09417   -0.06464   0.97739   -0.20206   99.82300
45   0.09405   -0.06619   46.93762   -0.10183   0.09405   -0.06619   0.97720   -0.20228   99.92065
46   0.09406   -0.06632   46.94100   -0.10149   0.09406   -0.06632   0.97729   -0.20161   99.97864
47   0.09420   -0.06708   46.96302   -0.10126   0.09420   -0.06708   0.97742   -0.20118   99.86267
48   0.09411   -0.06888   47.01616   -0.10161   0.09411   -0.06888   0.97711   -0.20185   99.92065
49   0.09408   -0.06729   46.96992   -0.10188   0.09408   -0.06729   0.97708   -0.20237   99.93896
50   0.09412   -0.06800   46.99084   -0.10218   0.09412   -0.06800   0.97687   -0.20295   99.93896
51   0.09413   -0.06812   46.99372   -0.10144   0.09413   -0.06812   0.97720   -0.20151   99.88098
52   0.09408   -0.06674   46.95292   -0.10073   0.09408   -0.06674   0.97757   -0.20011   99.92065
53   0.09387   -0.06778   46.98386   -0.10135   0.09387   -0.06778   0.97723   -0.20133   100.04578
54   0.09384   -0.06885   47.01515   -0.10134   0.09384   -0.06885   0.97717   -0.20130   99.95117
55   0.09391   -0.06833   46.99995   -0.10135   0.09391   -0.06833   0.97720   -0.20133   99.91150
56   0.09383   -0.06790   46.98823   -0.10251   0.09383   -0.06790   0.97684   -0.20362   99.96948
57   0.09386   -0.06830   46.99974   -0.10243   0.09386   -0.06830   0.97687   -0.20347   99.97864
58   0.09376   -0.06623   46.93959   -0.10326   0.09376   -0.06623   0.97665   -0.20508   99.92065
59   0.09379   -0.06314   46.84906   -0.10301   0.09379   -0.06314   0.97693   -0.20460   100.00000
60   0.09374   -0.06159   46.80399   -0.10370   0.09374   -0.06159   0.97671   -0.20594   100.01831
61   0.09377   -0.06043   46.76995   -0.10357   0.09377   -0.06043   0.97681   -0.20566   99.98779
62   0.09383   -0.06073   46.77847   -0.10320   0.09383   -0.06073   0.97702   -0.20496   99.97864
63   0.09379   -0.06073   46.77897   -0.10370   0.09379   -0.06073   0.97674   -0.20594   100.06714
64   0.09405   -0.06223   46.82260   -0.10348   0.09405   -0.06223   0.97678   -0.20551   99.93896
65   0.09418   -0.06269   46.83598   -0.10333   0.09418   -0.06269   0.97678   -0.20521   99.93896
66   0.09399   -0.06317   46.85018   -0.10346   0.09399   -0.06317   0.97681   -0.20548   99.92981
67   0.09398   -0.06354   46.86122   -0.10359   0.09398   -0.06354   0.97662   -0.20573   100.03662
68   0.09413   -0.06467   46.89344   -0.10237   0.09413   -0.06467   0.97702   -0.20331   99.87183
69   0.09404   -0.06470   46.89468   -0.10291   0.09404   -0.06470   0.97684   -0.20438   99.93896
