Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:33:4 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09328   -0.16242   -75.56197   0.69213   0.09328   -0.16242   -0.08957   0.98279   96.51489
2   0.09325   -0.16025   -75.43613   0.69316   0.09325   -0.16025   -0.08930   0.98315   96.54236
3   0.09330   -0.16141   -75.43685   0.69248   0.09330   -0.16141   -0.08994   0.98288   96.60339
4   0.09331   -0.16028   -75.19815   0.69270   0.09331   -0.16028   -0.09107   0.98294   96.52405
5   0.09331   -0.15860   -75.17628   0.69364   0.09331   -0.15860   -0.09027   0.98331   96.55457
6   0.09329   -0.15714   -74.96154   0.69411   0.09329   -0.15714   -0.09101   0.98355   96.53320
7   0.09333   -0.15629   -74.91879   0.69453   0.09333   -0.15629   -0.09082   0.98361   96.51489
8   0.09338   -0.15516   -74.85777   0.69508   0.09338   -0.15516   -0.09061   0.98379   96.52710
9   0.09329   -0.15671   -74.91935   0.69428   0.09329   -0.15671   -0.09107   0.98358   96.58203
10   0.09325   -0.15616   -74.87561   0.69452   0.09325   -0.15616   -0.09107   0.98361   96.60034
11   0.09317   -0.15674   -74.85098   0.69413   0.09317   -0.15674   -0.09159   0.98346   96.49963
12   0.09310   -0.15638   -75.10229   0.69482   0.09310   -0.15638   -0.08954   0.98379   96.49658
13   0.09303   -0.15564   -75.07378   0.69519   0.09303   -0.15564   -0.08933   0.98392   96.54541
14   0.09299   -0.15598   -75.18497   0.69519   0.09299   -0.15598   -0.08872   0.98386   96.59119
15   0.09295   -0.15714   -75.04919   0.69427   0.09295   -0.15714   -0.09037   0.98355   96.49048
16   0.09299   -0.15961   -75.45828   0.69358   0.09299   -0.15961   -0.08878   0.98334   96.44470
17   0.09282   -0.15903   -75.65398   0.69426   0.09282   -0.15903   -0.08704   0.98352   96.66443
18   0.09297   -0.15989   -75.26278   0.69306   0.09297   -0.15989   -0.09037   0.98318   96.56982
19   0.09295   -0.15802   -75.33636   0.69428   0.09295   -0.15802   -0.08878   0.98358   96.53015
20   0.09298   -0.15918   -75.57269   0.69403   0.09298   -0.15918   -0.08771   0.98346   96.58203
21   0.09302   -0.16092   -75.77941   0.69338   0.09302   -0.16092   -0.08716   0.98321   96.53320
22   0.09316   -0.15894   -75.17737   0.69346   0.09316   -0.15894   -0.09046   0.98331   96.56982
23   0.09313   -0.15946   -75.20503   0.69320   0.09313   -0.15946   -0.09055   0.98315   96.56677
24   0.09321   -0.15638   -75.36044   0.69528   0.09321   -0.15638   -0.08768   0.98386   96.59119
25   0.09338   -0.15760   -75.21913   0.69431   0.09338   -0.15760   -0.08939   0.98352   96.49963
26   0.09333   -0.15589   -74.83694   0.69462   0.09333   -0.15589   -0.09119   0.98373   96.51489
27   0.09321   -0.15442   -74.85349   0.69551   0.09321   -0.15442   -0.09021   0.98404   96.63086
28   0.09334   -0.15433   -75.09220   0.69599   0.09334   -0.15433   -0.08844   0.98416   96.56677
29   0.09333   -0.15433   -74.91373   0.69566   0.09333   -0.15433   -0.08972   0.98401   96.50574
30   0.09328   -0.15424   -74.69130   0.69531   0.09328   -0.15424   -0.09128   0.98392   96.57288
31   0.09333   -0.15265   -74.61602   0.69610   0.09333   -0.15265   -0.09088   0.98419   96.62476
32   0.09329   -0.15311   -74.61995   0.69585   0.09329   -0.15311   -0.09113   0.98416   96.57288
33   0.09305   -0.15421   -74.82776   0.69558   0.09305   -0.15421   -0.09027   0.98401   96.50574
34   0.09295   -0.15476   -74.88056   0.69536   0.09295   -0.15476   -0.09021   0.98395   96.65833
35   0.09297   -0.15632   -75.19450   0.69502   0.09297   -0.15632   -0.08884   0.98383   96.52100
36   0.09302   -0.15754   -75.48872   0.69483   0.09302   -0.15754   -0.08741   0.98373   96.51489
37   0.09296   -0.15751   -75.53735   0.69494   0.09296   -0.15751   -0.08704   0.98376   96.55151
38   0.09300   -0.15879   -75.58890   0.69428   0.09300   -0.15879   -0.08737   0.98352   96.55151
39   0.09295   -0.15928   -75.55439   0.69394   0.09295   -0.15928   -0.08789   0.98346   96.46301
40   0.09285   -0.16044   -75.35452   0.69290   0.09285   -0.16044   -0.09000   0.98297   96.49658
41   0.09293   -0.16041   -75.31491   0.69285   0.09293   -0.16041   -0.09027   0.98303   96.55151
42   0.09310   -0.15961   -75.25826   0.69321   0.09310   -0.15961   -0.09024   0.98318   96.49658
43   0.09319   -0.16025   -75.28255   0.69289   0.09319   -0.16025   -0.09043   0.98312   96.62781
44   0.09316   -0.16053   -75.68676   0.69345   0.09316   -0.16053   -0.08762   0.98328   96.59729
45   0.09321   -0.15946   -75.74129   0.69416   0.09321   -0.15946   -0.08664   0.98349   96.51184
46   0.09335   -0.15897   -75.73410   0.69443   0.09335   -0.15897   -0.08643   0.98358   96.53625
47   0.09333   -0.15763   -75.45763   0.69472   0.09333   -0.15763   -0.08768   0.98367   96.50574
48   0.09330   -0.15738   -75.43876   0.69483   0.09330   -0.15738   -0.08768   0.98373   96.58203
49   0.09340   -0.15857   -75.51768   0.69428   0.09340   -0.15857   -0.08777   0.98349   96.57593
50   0.09340   -0.15809   -75.25713   0.69410   0.09340   -0.15809   -0.08939   0.98355   96.53931
51   0.09331   -0.15778   -75.19149   0.69415   0.09331   -0.15778   -0.08969   0.98349   96.58508
52   0.09327   -0.15781   -75.03526   0.69385   0.09327   -0.15781   -0.09085   0.98337   96.61255
53   0.09324   -0.15754   -75.12218   0.69417   0.09324   -0.15754   -0.09006   0.98349   96.54236
54   0.09312   -0.15690   -75.22316   0.69472   0.09312   -0.15690   -0.08896   0.98364   96.57593
55   0.09297   -0.15787   -75.24473   0.69421   0.09297   -0.15787   -0.08936   0.98358   96.64917
56   0.09301   -0.15680   -75.30472   0.69493   0.09301   -0.15680   -0.08832   0.98376   96.55457
