Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:34:8 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09287   -0.12647   -50.43681   0.41808   0.09287   -0.12647   -0.65838   0.74218   98.32153
2   0.09285   -0.12415   -50.34159   0.41856   0.09285   -0.12415   -0.65810   0.74282   98.35205
3   0.09289   -0.12165   -50.22992   0.41832   0.09289   -0.12165   -0.65893   0.74252   98.39172
4   0.09292   -0.12021   -50.16000   0.41763   0.09292   -0.12021   -0.66018   0.74151   98.37341
5   0.09301   -0.11805   -50.06940   0.41793   0.09301   -0.11805   -0.66012   0.74194   98.31543
6   0.09291   -0.11774   -50.06068   0.41834   0.09291   -0.11774   -0.65957   0.74248   98.39172
7   0.09284   -0.11567   -49.96900   0.41821   0.09284   -0.11567   -0.66015   0.74233   98.39172
8   0.09286   -0.11606   -49.99045   0.41860   0.09286   -0.11606   -0.65951   0.74288   98.37036
9   0.09285   -0.11707   -50.03630   0.41876   0.09285   -0.11707   -0.65905   0.74303   98.35205
10   0.09262   -0.11646   -50.00377   0.41826   0.09262   -0.11646   -0.65996   0.74242   98.33679
11   0.09258   -0.11866   -50.09875   0.41819   0.09258   -0.11866   -0.65963   0.74230   98.43750
12   0.09265   -0.12000   -50.15102   0.41763   0.09265   -0.12000   -0.66018   0.74148   98.34900
13   0.09262   -0.12226   -50.24939   0.41771   0.09262   -0.12226   -0.65972   0.74166   98.32764
14   0.09258   -0.12378   -50.31223   0.41742   0.09258   -0.12378   -0.65987   0.74129   98.39783
15   0.09249   -0.12366   -50.30615   0.41733   0.09249   -0.12366   -0.65999   0.74111   98.39478
16   0.09255   -0.12552   -50.38880   0.41751   0.09255   -0.12552   -0.65941   0.74142   98.37646
17   0.09245   -0.12696   -50.44867   0.41727   0.09245   -0.12696   -0.65944   0.74102   98.38562
18   0.09245   -0.12653   -50.43420   0.41763   0.09245   -0.12653   -0.65902   0.74154   98.41309
19   0.09253   -0.12745   -50.48001   0.41811   0.09253   -0.12745   -0.65810   0.74218   98.40393
20   0.09274   -0.12647   -50.43385   0.41780   0.09274   -0.12647   -0.65874   0.74175   98.33984
21   0.09273   -0.12644   -50.43356   0.41791   0.09273   -0.12644   -0.65862   0.74194   98.43750
22   0.09285   -0.12558   -50.38941   0.41736   0.09285   -0.12558   -0.65966   0.74123   98.35205
23   0.09296   -0.12662   -50.43288   0.41719   0.09296   -0.12662   -0.65966   0.74096   98.34290
24   0.09279   -0.12549   -50.38217   0.41702   0.09279   -0.12549   -0.66008   0.74068   98.35205
25   0.09274   -0.12500   -50.36316   0.41723   0.09274   -0.12500   -0.65990   0.74099   98.39783
26   0.09297   -0.12287   -50.28218   0.41821   0.09297   -0.12287   -0.65880   0.74230   98.32458
27   0.09287   -0.12171   -50.22845   0.41794   0.09287   -0.12171   -0.65944   0.74194   98.34290
28   0.09282   -0.12107   -50.20035   0.41791   0.09282   -0.12107   -0.65960   0.74190   98.47107
29   0.09291   -0.12043   -50.17623   0.41826   0.09291   -0.12043   -0.65923   0.74242   98.32458
30   0.09288   -0.12082   -50.19644   0.41851   0.09288   -0.12082   -0.65877   0.74273   98.25439
31   0.09265   -0.11957   -50.14029   0.41834   0.09265   -0.11957   -0.65923   0.74248   98.40698
32   0.09249   -0.11988   -50.14846   0.41793   0.09249   -0.11988   -0.65984   0.74200   98.41614
33   0.09266   -0.12055   -50.18747   0.41876   0.09266   -0.12055   -0.65844   0.74306   98.30933
34   0.09254   -0.12226   -50.25938   0.41852   0.09254   -0.12226   -0.65844   0.74270   98.35510
35   0.09249   -0.12122   -50.20700   0.41790   0.09249   -0.12122   -0.65957   0.74187   98.38562
36   0.09257   -0.12214   -50.24640   0.41789   0.09257   -0.12214   -0.65944   0.74187   98.39478
37   0.09248   -0.12174   -50.22761   0.41779   0.09248   -0.12174   -0.65972   0.74181   98.35510
38   0.09250   -0.12369   -50.32017   0.41838   0.09250   -0.12369   -0.65838   0.74252   98.34595
39   0.09238   -0.12513   -50.38482   0.41858   0.09238   -0.12513   -0.65783   0.74279   98.42224
40   0.09251   -0.12513   -50.37605   0.41785   0.09251   -0.12513   -0.65893   0.74181   98.33679
41   0.09264   -0.12503   -50.37148   0.41778   0.09264   -0.12503   -0.65902   0.74169   98.38867
42   0.09276   -0.12616   -50.41885   0.41768   0.09276   -0.12616   -0.65902   0.74163   98.42834
43   0.09278   -0.12482   -50.36227   0.41782   0.09278   -0.12482   -0.65905   0.74178   98.38867
44   0.09287   -0.12586   -50.40776   0.41784   0.09287   -0.12586   -0.65880   0.74181   98.34290
45   0.09286   -0.12412   -50.32751   0.41745   0.09286   -0.12412   -0.65972   0.74126   98.38257
46   0.09285   -0.12442   -50.34611   0.41789   0.09285   -0.12442   -0.65899   0.74184   98.43140
47   0.09291   -0.12357   -50.31384   0.41831   0.09291   -0.12357   -0.65853   0.74242   98.33374
48   0.09289   -0.12323   -50.29277   0.41778   0.09289   -0.12323   -0.65941   0.74175   98.35205
49   0.09286   -0.12281   -50.27364   0.41770   0.09286   -0.12281   -0.65957   0.74160   98.37036
50   0.09285   -0.12128   -50.20956   0.41791   0.09285   -0.12128   -0.65957   0.74190   98.34290
51   0.09286   -0.12210   -50.24607   0.41795   0.09286   -0.12210   -0.65932   0.74194   98.24219
52   0.09266   -0.12177   -50.23552   0.41834   0.09266   -0.12177   -0.65886   0.74252   98.36731
53   0.09255   -0.12189   -50.23496   0.41784   0.09255   -0.12189   -0.65960   0.74184   98.41614
54   0.09261   -0.12192   -50.23862   0.41805   0.09261   -0.12192   -0.65929   0.74215   98.35815
55   0.09264   -0.12268   -50.27234   0.41805   0.09264   -0.12268   -0.65908   0.74209   98.28796
56   0.09257   -0.12247   -50.26122   0.41791   0.09257   -0.12247   -0.65935   0.74190   98.35815
57   0.09259   -0.12329   -50.29414   0.41767   0.09259   -0.12329   -0.65957   0.74160   98.35815
58   0.09260   -0.12177   -50.23434   0.41818   0.09260   -0.12177   -0.65902   0.74221   98.28796
59   0.09247   -0.12287   -50.28122   0.41812   0.09247   -0.12287   -0.65893   0.74215   98.26660
60   0.09234   -0.12299   -50.28899   0.41835   0.09234   -0.12299   -0.65859   0.74252   98.47107
61   0.09256   -0.12479   -50.36293   0.41801   0.09256   -0.12479   -0.65880   0.74209   98.37646
62   0.09268   -0.12394   -50.32537   0.41797   0.09268   -0.12394   -0.65902   0.74203   98.31848
