Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:36:34 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09245   0.03253   -43.94345   -0.24501   0.09245   0.03253   -0.88171   -0.47063   100.99792
2   0.09235   0.03351   -43.91074   -0.24588   0.09235   0.03351   -0.88089   -0.47218   101.04065
3   0.09230   0.03821   -43.75768   -0.24602   0.09230   0.03821   -0.88055   -0.47243   101.15967
4   0.09238   0.04300   -43.60150   -0.24619   0.09238   0.04300   -0.88015   -0.47273   101.08948
5   0.09251   0.04602   -43.50351   -0.24597   0.09251   0.04602   -0.88021   -0.47233   100.98877
6   0.09248   0.04990   -43.37936   -0.24484   0.09248   0.04990   -0.88110   -0.47035   101.08643
7   0.09252   0.05213   -43.30670   -0.24490   0.09252   0.05213   -0.88086   -0.47044   101.18713
8   0.09268   0.05490   -43.21554   -0.24542   0.09268   0.05490   -0.88028   -0.47139   101.08643
9   0.09275   0.05316   -43.27314   -0.24486   0.09275   0.05316   -0.88089   -0.47038   101.05591
10   0.09266   0.05274   -43.28662   -0.24504   0.09266   0.05274   -0.88070   -0.47069   101.09558
11   0.09268   0.05005   -43.37358   -0.24536   0.09268   0.05005   -0.88064   -0.47130   101.12610
12   0.09274   0.04770   -43.45054   -0.24503   0.09274   0.04770   -0.88107   -0.47072   101.01624
13   0.09279   0.04489   -43.54158   -0.24511   0.09279   0.04489   -0.88107   -0.47081   101.07422
14   0.09279   0.04050   -43.68382   -0.24559   0.09279   0.04050   -0.88086   -0.47166   101.09253
15   0.09289   0.03769   -43.77461   -0.24606   0.09289   0.03769   -0.88061   -0.47255   101.01318
16   0.09288   0.03580   -43.83554   -0.24655   0.09288   0.03580   -0.88021   -0.47340   101.04370
17   0.09266   0.03320   -43.92021   -0.24625   0.09266   0.03320   -0.88052   -0.47282   101.13525
18   0.09257   0.03201   -43.95863   -0.24657   0.09257   0.03201   -0.88031   -0.47340   100.99792
19   0.09244   0.03110   -43.99024   -0.24486   0.09244   0.03110   -0.88192   -0.47038   100.94910
20   0.09242   0.02991   -44.02774   -0.24601   0.09242   0.02991   -0.88092   -0.47243   101.07727
21   0.09241   0.03162   -43.97166   -0.24653   0.09241   0.03162   -0.88043   -0.47337   101.13831
22   0.09244   0.03156   -43.97422   -0.24595   0.09244   0.03156   -0.88092   -0.47233   100.98877
23   0.09242   0.03442   -43.88090   -0.24598   0.09242   0.03442   -0.88079   -0.47240   101.05896
24   0.09238   0.03482   -43.86852   -0.24551   0.09238   0.03482   -0.88119   -0.47154   101.09863
25   0.09245   0.03842   -43.75191   -0.24520   0.09245   0.03842   -0.88137   -0.47102   101.07727
26   0.09234   0.03946   -43.71882   -0.24471   0.09234   0.03946   -0.88177   -0.47014   100.97961
27   0.09234   0.04132   -43.65796   -0.24497   0.09234   0.04132   -0.88144   -0.47060   101.04065
28   0.09244   0.04349   -43.58691   -0.24542   0.09244   0.04349   -0.88095   -0.47142   101.13831
29   0.09264   0.04492   -43.54028   -0.24545   0.09264   0.04492   -0.88089   -0.47148   100.93689
30   0.09277   0.04563   -43.51772   -0.24518   0.09277   0.04563   -0.88101   -0.47096   101.03455
31   0.09263   0.04596   -43.50560   -0.24592   0.09263   0.04596   -0.88028   -0.47224   101.10474
32   0.09269   0.04611   -43.50147   -0.24541   0.09269   0.04611   -0.88076   -0.47136   101.10474
33   0.09267   0.04581   -43.51158   -0.24529   0.09267   0.04581   -0.88089   -0.47114   101.04675
34   0.09269   0.04489   -43.54132   -0.24533   0.09269   0.04489   -0.88092   -0.47124   101.05591
35   0.09277   0.04407   -43.56825   -0.24526   0.09277   0.04407   -0.88104   -0.47111   101.12305
36   0.09291   0.04367   -43.58117   -0.24522   0.09291   0.04367   -0.88107   -0.47102   101.04370
37   0.09277   0.04151   -43.65234   -0.24474   0.09277   0.04151   -0.88165   -0.47020   101.07422
38   0.09262   0.04135   -43.65748   -0.24458   0.09262   0.04135   -0.88177   -0.46989   101.15356
39   0.09270   0.03943   -43.71950   -0.24492   0.09270   0.03943   -0.88156   -0.47050   101.05591
40   0.09257   0.03806   -43.76426   -0.24486   0.09257   0.03806   -0.88171   -0.47041   100.99792
41   0.09245   0.03607   -43.82852   -0.24495   0.09245   0.03607   -0.88165   -0.47053   101.05896
42   0.09235   0.03623   -43.82296   -0.24547   0.09235   0.03623   -0.88119   -0.47148   101.17798
43   0.09241   0.03433   -43.88499   -0.24502   0.09241   0.03433   -0.88168   -0.47069   100.99792
44   0.09246   0.03424   -43.88792   -0.24507   0.09246   0.03424   -0.88165   -0.47078   101.00708
45   0.09239   0.03470   -43.87315   -0.24496   0.09239   0.03470   -0.88171   -0.47056   101.12915
46   0.09234   0.03449   -43.87950   -0.24551   0.09234   0.03449   -0.88125   -0.47157   101.09863
47   0.09237   0.03577   -43.83810   -0.24524   0.09237   0.03577   -0.88141   -0.47105   100.94910
48   0.09236   0.03519   -43.85711   -0.24515   0.09236   0.03519   -0.88156   -0.47093   101.01929
49   0.09236   0.03827   -43.75665   -0.24534   0.09236   0.03827   -0.88122   -0.47124   101.12915
50   0.09259   0.03986   -43.70493   -0.24546   0.09259   0.03986   -0.88107   -0.47148   101.02539
51   0.09272   0.04038   -43.68869   -0.24501   0.09272   0.04038   -0.88147   -0.47069   101.02539
52   0.09264   0.04041   -43.68752   -0.24507   0.09264   0.04041   -0.88134   -0.47075   101.06506
