x-axis,1,2
second,Volt,Volt
-100.0000E-03,+3.0143437E+00,+334.7438E-03
-99.8000E-03,+2.9850469E+00,+342.1656E-03
-99.6000E-03,+2.9537969E+00,+349.1969E-03
-99.4000E-03,+2.9205937E+00,+356.2281E-03
-99.2000E-03,+2.8854375E+00,+362.4781E-03
-99.0000E-03,+2.8522344E+00,+368.3375E-03
-98.8000E-03,+2.8170781E+00,+373.4156E-03
-98.6000E-03,+2.7819219E+00,+379.2750E-03
-98.4000E-03,+2.7448125E+00,+383.5719E-03
-98.2000E-03,+2.7057500E+00,+387.8688E-03
-98.0000E-03,+2.6686406E+00,+390.9938E-03
-97.8000E-03,+2.6315312E+00,+394.1188E-03
-97.6000E-03,+2.5924687E+00,+396.4625E-03
-97.4000E-03,+2.5553594E+00,+398.4156E-03
-97.2000E-03,+2.5162969E+00,+400.3688E-03
-97.0000E-03,+2.4830937E+00,+401.5406E-03
-96.8000E-03,+2.4479375E+00,+402.7125E-03
-96.6000E-03,+2.4127812E+00,+402.7125E-03
-96.4000E-03,+2.3776250E+00,+402.7125E-03
-96.2000E-03,+2.3385625E+00,+402.3219E-03
-96.0000E-03,+2.2995000E+00,+401.1500E-03
-95.8000E-03,+2.2623906E+00,+399.5875E-03
-95.6000E-03,+2.2252812E+00,+397.6344E-03
-95.4000E-03,+2.1901250E+00,+395.2906E-03
-95.2000E-03,+2.1549687E+00,+392.5563E-03
-95.0000E-03,+2.1178594E+00,+389.0406E-03
-94.8000E-03,+2.0807500E+00,+385.1344E-03
-94.6000E-03,+2.0475469E+00,+380.8375E-03
-94.4000E-03,+2.0123906E+00,+375.7594E-03
-94.2000E-03,+1.9772344E+00,+370.2906E-03
-94.0000E-03,+1.9459844E+00,+364.4313E-03
-93.8000E-03,+1.9127812E+00,+358.1813E-03
-93.6000E-03,+1.8834844E+00,+351.1500E-03
-93.4000E-03,+1.8522344E+00,+343.7281E-03
-93.2000E-03,+1.8209844E+00,+336.3063E-03
-93.0000E-03,+1.7916875E+00,+328.1031E-03
-92.8000E-03,+1.7623906E+00,+319.1188E-03
-92.6000E-03,+1.7330937E+00,+310.1344E-03
-92.4000E-03,+1.7077031E+00,+301.1500E-03
-92.2000E-03,+1.6803594E+00,+291.3844E-03
-92.0000E-03,+1.6588750E+00,+281.6188E-03
-91.8000E-03,+1.6354375E+00,+271.0719E-03
-91.6000E-03,+1.6139531E+00,+260.1344E-03
-91.4000E-03,+1.5924687E+00,+249.5875E-03
-91.2000E-03,+1.5709844E+00,+238.2594E-03
