x-axis,1,2
second,Volt,Volt
-100.0000E-03,+2.7161875E+00,-339.8656E-03
-99.8000E-03,+2.7552500E+00,-335.5688E-03
-99.6000E-03,+2.7904062E+00,-330.1000E-03
-99.4000E-03,+2.8294687E+00,-324.6313E-03
-99.2000E-03,+2.8724375E+00,-318.3813E-03
-99.0000E-03,+2.9115000E+00,-312.9125E-03
-98.8000E-03,+2.9466562E+00,-305.8813E-03
-98.6000E-03,+2.9857187E+00,-300.0219E-03
-98.4000E-03,+3.0247812E+00,-292.6000E-03
-98.2000E-03,+3.0599375E+00,-285.5688E-03
-98.0000E-03,+3.0950937E+00,-278.9281E-03
-97.8000E-03,+3.1341562E+00,-271.1156E-03
-97.6000E-03,+3.1732187E+00,-263.6938E-03
-97.4000E-03,+3.2122812E+00,-255.8813E-03
-97.2000E-03,+3.2435312E+00,-247.6781E-03
-97.0000E-03,+3.2786875E+00,-239.8656E-03
-96.8000E-03,+3.3138437E+00,-232.0531E-03
-96.6000E-03,+3.3450937E+00,-223.8500E-03
-96.4000E-03,+3.3841562E+00,-215.6469E-03
-96.2000E-03,+3.4154062E+00,-207.4438E-03
-96.0000E-03,+3.4466562E+00,-198.8500E-03
-95.8000E-03,+3.4818125E+00,-189.4750E-03
-95.6000E-03,+3.5130625E+00,-180.1000E-03
-95.4000E-03,+3.5482187E+00,-170.7250E-03
-95.2000E-03,+3.5794687E+00,-161.3500E-03
-95.0000E-03,+3.6107187E+00,-152.3656E-03
-94.8000E-03,+3.6380625E+00,-142.2094E-03
-94.6000E-03,+3.6654062E+00,-132.0531E-03
-94.4000E-03,+3.6927500E+00,-123.4594E-03
-94.2000E-03,+3.7200937E+00,-112.9125E-03
-94.0000E-03,+3.7474375E+00,-103.1469E-03
-93.8000E-03,+3.7747812E+00,-92.9906E-03
-93.6000E-03,+3.7982187E+00,-82.4438E-03
-93.4000E-03,+3.8216562E+00,-72.2875E-03
-93.2000E-03,+3.8450937E+00,-62.9125E-03
-93.0000E-03,+3.8646250E+00,-51.5844E-03
-92.8000E-03,+3.8841562E+00,-41.8188E-03
-92.6000E-03,+3.9075937E+00,-32.0531E-03
-92.4000E-03,+3.9232187E+00,-22.2875E-03
-92.2000E-03,+3.9427500E+00,-11.7406E-03
-92.0000E-03,+3.9583750E+00,-1.1937E-03
-91.8000E-03,+3.9740000E+00,+9.3531E-03
-91.6000E-03,+3.9896250E+00,+19.5094E-03
-91.4000E-03,+4.0052500E+00,+29.2750E-03
-91.2000E-03,+4.0208750E+00,+39.8219E-03
