x-axis,1,2
second,Volt,Volt
-100.0000E-03,+4.0950937E+00,+410.9156E-03
-99.8000E-03,+4.0599375E+00,+408.9625E-03
-99.6000E-03,+4.0247812E+00,+407.0094E-03
-99.4000E-03,+3.9857187E+00,+405.4469E-03
-99.2000E-03,+3.9466562E+00,+403.4938E-03
-99.0000E-03,+3.9115000E+00,+401.9313E-03
-98.8000E-03,+3.8724375E+00,+399.9781E-03
-98.6000E-03,+3.8372812E+00,+398.0250E-03
-98.4000E-03,+3.7943125E+00,+395.6813E-03
-98.2000E-03,+3.7552500E+00,+393.7281E-03
-98.0000E-03,+3.7122812E+00,+391.3844E-03
-97.8000E-03,+3.6693125E+00,+388.2594E-03
-97.6000E-03,+3.6302500E+00,+385.1344E-03
-97.4000E-03,+3.5872812E+00,+381.6188E-03
-97.2000E-03,+3.5443125E+00,+377.7125E-03
-97.0000E-03,+3.4974375E+00,+373.0250E-03
-96.8000E-03,+3.4505625E+00,+368.3375E-03
-96.6000E-03,+3.4115000E+00,+363.2594E-03
-96.4000E-03,+3.3646250E+00,+357.7906E-03
-96.2000E-03,+3.3216562E+00,+353.1031E-03
-96.0000E-03,+3.2786875E+00,+347.2438E-03
-95.8000E-03,+3.2357187E+00,+341.3844E-03
-95.6000E-03,+3.1927500E+00,+335.1344E-03
-95.4000E-03,+3.1419687E+00,+328.8844E-03
-95.2000E-03,+3.0990000E+00,+322.2438E-03
-95.0000E-03,+3.0560312E+00,+314.8219E-03
-94.8000E-03,+3.0130625E+00,+307.4000E-03
-94.6000E-03,+2.9622812E+00,+299.9781E-03
-94.4000E-03,+2.9193125E+00,+292.1656E-03
-94.2000E-03,+2.8763437E+00,+284.7438E-03
-94.0000E-03,+2.8255625E+00,+276.9313E-03
-93.8000E-03,+2.7825937E+00,+269.1188E-03
-93.6000E-03,+2.7357187E+00,+261.6969E-03
-93.4000E-03,+2.6888437E+00,+255.0563E-03
-93.2000E-03,+2.6380625E+00,+248.4156E-03
-93.0000E-03,+2.5911875E+00,+242.1656E-03
-92.8000E-03,+2.5404062E+00,+235.1344E-03
-92.6000E-03,+2.4935312E+00,+228.8844E-03
-92.4000E-03,+2.4466562E+00,+221.8531E-03
-92.2000E-03,+2.3997812E+00,+215.2125E-03
-92.0000E-03,+2.3529062E+00,+208.9625E-03
-91.8000E-03,+2.3060312E+00,+202.3219E-03
-91.6000E-03,+2.2591562E+00,+195.6813E-03
-91.4000E-03,+2.2083750E+00,+188.6500E-03
-91.2000E-03,+2.1575937E+00,+182.4000E-03
