Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09286   0.09180   -35.85624   -0.63696   0.09286   0.09180   -0.27778   -0.95630   100.39368
2   0.09288   0.09116   -35.92891   -0.63685   0.09288   0.09116   -0.27821   -0.95624   100.40283
3   0.09287   0.08985   -36.02068   -0.63756   0.09287   0.08985   -0.27720   -0.95666   100.47302
4   0.09288   0.08982   -36.02261   -0.63759   0.09288   0.08982   -0.27717   -0.95669   100.39368
5   0.09286   0.08945   -36.08170   -0.63723   0.09286   0.08945   -0.27799   -0.95648   100.41199
6   0.09280   0.08872   -36.13647   -0.63759   0.09280   0.08872   -0.27754   -0.95672   100.48218
7   0.09283   0.08811   -36.17089   -0.63806   0.09283   0.08811   -0.27677   -0.95700   100.41199
8   0.09288   0.08850   -36.14369   -0.63782   0.09288   0.08850   -0.27711   -0.95682   100.35400
9   0.09304   0.08835   -36.15801   -0.63785   0.09304   0.08835   -0.27711   -0.95682   100.43030
10   0.09296   0.08689   -36.29839   -0.63802   0.09296   0.08689   -0.27720   -0.95688   100.53101
11   0.09321   0.08701   -36.26613   -0.63837   0.09321   0.08701   -0.27650   -0.95715   100.39063
12   0.09321   0.08741   -36.23964   -0.63811   0.09321   0.08741   -0.27686   -0.95694   100.37231
13   0.09315   0.08860   -36.15793   -0.63743   0.09315   0.08860   -0.27787   -0.95657   100.50049
14   0.09311   0.08869   -36.13475   -0.63765   0.09311   0.08869   -0.27738   -0.95663   100.49133
15   0.09323   0.08969   -36.03033   -0.63766   0.09323   0.08969   -0.27705   -0.95672   100.35095
16   0.09322   0.09073   -35.97976   -0.63674   0.09322   0.09073   -0.27857   -0.95621   100.41199
17   0.09314   0.09116   -35.92797   -0.63685   0.09314   0.09116   -0.27818   -0.95618   100.56763
18   0.09312   0.09171   -35.83090   -0.63751   0.09312   0.09171   -0.27668   -0.95660   100.45166
19   0.09311   0.09058   -35.99487   -0.63675   0.09311   0.09058   -0.27860   -0.95624   100.35400
20   0.09289   0.09143   -35.91268   -0.63666   0.09289   0.09143   -0.27851   -0.95614   100.48218
21   0.09287   0.09131   -35.89980   -0.63706   0.09287   0.09131   -0.27772   -0.95633   100.46082
22   0.09289   0.09061   -35.98557   -0.63685   0.09289   0.09061   -0.27839   -0.95624   100.40283
