Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09364   0.04877   42.74397   -0.45110   0.09364   0.04877   0.61800   -0.78472   100.69275
2   0.09364   0.04837   42.76554   -0.45055   0.09364   0.04837   0.61892   -0.78408   100.62561
3   0.09370   0.04953   42.70871   -0.45110   0.09370   0.04953   0.61797   -0.78478   100.62256
4   0.09368   0.05127   42.62918   -0.45089   0.09368   0.05127   0.61812   -0.78448   100.68359
5   0.09376   0.05243   42.57700   -0.45066   0.09376   0.05243   0.61843   -0.78423   100.59509
6   0.09380   0.05347   42.53292   -0.45000   0.09380   0.05347   0.61934   -0.78338   100.55542
7   0.09379   0.05374   42.51982   -0.45009   0.09379   0.05374   0.61922   -0.78353   100.68054
8   0.09365   0.05451   42.48590   -0.44983   0.09365   0.05451   0.61950   -0.78314   100.78125
9   0.09376   0.05383   42.51366   -0.45040   0.09376   0.05383   0.61873   -0.78393   100.58289
10   0.09366   0.05533   42.44044   -0.45100   0.09366   0.05533   0.61763   -0.78466   100.56458
11   0.09349   0.05460   42.47725   -0.45053   0.09349   0.05460   0.61840   -0.78402   100.70496
12   0.09344   0.05402   42.50660   -0.45015   0.09344   0.05402   0.61907   -0.78356   100.65613
13   0.09356   0.05396   42.51001   -0.45005   0.09356   0.05396   0.61922   -0.78344   100.56458
14   0.09354   0.05341   42.53500   -0.45014   0.09354   0.05341   0.61916   -0.78359   100.60425
15   0.09343   0.05252   42.57481   -0.45032   0.09343   0.05252   0.61895   -0.78381   100.69580
16   0.09345   0.05112   42.64015   -0.45026   0.09345   0.05112   0.61916   -0.78375   100.66528
17   0.09348   0.05103   42.64170   -0.45067   0.09348   0.05103   0.61846   -0.78417   100.63477
18   0.09346   0.05017   42.68409   -0.45023   0.09346   0.05017   0.61928   -0.78368   100.66528
19   0.09346   0.04996   42.68971   -0.45095   0.09346   0.04996   0.61815   -0.78457   100.64392
20   0.09347   0.04901   42.73328   -0.45099   0.09347   0.04901   0.61815   -0.78460   100.64392
21   0.09348   0.04910   42.72940   -0.45091   0.09348   0.04910   0.61824   -0.78448   100.68359
22   0.09363   0.04941   42.71310   -0.45132   0.09363   0.04941   0.61763   -0.78506   100.64392
23   0.09380   0.05042   42.66806   -0.45101   0.09380   0.05042   0.61800   -0.78460   100.57373
24   0.09373   0.05087   42.64444   -0.45142   0.09373   0.05087   0.61733   -0.78515   100.58594
25   0.09362   0.05118   42.63526   -0.45062   0.09362   0.05118   0.61861   -0.78420   100.68359
26   0.09363   0.05310   42.54600   -0.45063   0.09363   0.05310   0.61840   -0.78417   100.64392
27   0.09382   0.05405   42.50556   -0.45010   0.09382   0.05405   0.61916   -0.78353   100.58289
28   0.09370   0.05371   42.51647   -0.45084   0.09370   0.05371   0.61803   -0.78445   100.67139
29   0.09372   0.05405   42.50005   -0.45097   0.09372   0.05405   0.61779   -0.78460   100.67139
30   0.09380   0.05441   42.48653   -0.45044   0.09380   0.05441   0.61861   -0.78396   100.52490
31   0.09378   0.05487   42.46474   -0.45055   0.09378   0.05487   0.61843   -0.78414   100.57373
32   0.09354   0.05417   42.49627   -0.45067   0.09354   0.05417   0.61824   -0.78423   100.69275
33   0.09350   0.05496   42.46141   -0.45038   0.09350   0.05496   0.61864   -0.78387   100.66528
34   0.09359   0.05521   42.45020   -0.45034   0.09359   0.05521   0.61864   -0.78378   100.49744
35   0.09349   0.05365   42.52439   -0.45000   0.09349   0.05365   0.61931   -0.78335   100.63477
36   0.09342   0.05353   42.52417   -0.45099   0.09342   0.05353   0.61785   -0.78469   100.63477
