Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09232   -0.07578   -47.38445   0.21200   0.09232   -0.07578   -0.90832   0.41142   100.04883
2   0.09240   -0.07593   -47.38763   0.21130   0.09240   -0.07593   -0.90893   0.41017   100.06714
3   0.09234   -0.07630   -47.40070   0.21206   0.09234   -0.07630   -0.90832   0.41157   100.10681
4   0.09244   -0.07437   -47.33953   0.21178   0.09244   -0.07437   -0.90869   0.41105   100.01831
5   0.09245   -0.07260   -47.28386   0.21182   0.09245   -0.07260   -0.90878   0.41111   100.03662
6   0.09250   -0.07099   -47.23431   0.21250   0.09250   -0.07099   -0.90832   0.41234   100.09766
7   0.09262   -0.06989   -47.19693   0.21109   0.09262   -0.06989   -0.90954   0.40977   100.04883
8   0.09257   -0.06839   -47.15269   0.21248   0.09257   -0.06839   -0.90844   0.41227   100.08850
9   0.09260   -0.06717   -47.11341   0.21212   0.09260   -0.06717   -0.90887   0.41163   100.07629
10   0.09260   -0.06632   -47.08544   0.21171   0.09260   -0.06632   -0.90939   0.41093   100.12817
11   0.09274   -0.06729   -47.11880   0.21298   0.09274   -0.06729   -0.90820   0.41322   100.04883
12   0.09267   -0.06745   -47.12195   0.21213   0.09267   -0.06745   -0.90890   0.41166   100.05798
13   0.09268   -0.06738   -47.11834   0.21128   0.09268   -0.06738   -0.90963   0.41014   100.13733
14   0.09273   -0.06809   -47.14097   0.21154   0.09273   -0.06809   -0.90936   0.41060   100.05798
15   0.09268   -0.06858   -47.15605   0.21137   0.09268   -0.06858   -0.90945   0.41029   100.00916
16   0.09247   -0.06729   -47.11483   0.21092   0.09247   -0.06729   -0.90991   0.40947   100.11597
17   0.09237   -0.06946   -47.18143   0.21014   0.09237   -0.06946   -0.91043   0.40806   100.12817
18   0.09248   -0.07141   -47.24470   0.21095   0.09248   -0.07141   -0.90954   0.40950   100.05798
19   0.09247   -0.07013   -47.20185   0.20970   0.09247   -0.07013   -0.91067   0.40724   100.07629
