Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09395   0.00714   -0.24245   44.76878   0.09395   0.00714   0.88479   -0.46617   100.40894
2   0.09389   0.00830   -0.24181   44.73140   0.09389   0.00830   0.88534   -0.46501   100.40894
3   0.09395   0.00861   -0.24121   44.72173   0.09395   0.00861   0.88598   -0.46400   100.32959
4   0.09386   0.01135   -0.24133   44.63285   0.09386   0.01135   0.88580   -0.46419   100.36926
5   0.09384   0.01175   -0.24063   44.62029   0.09384   0.01175   0.88641   -0.46294   100.42725
6   0.09388   0.01154   -0.24012   44.62741   0.09388   0.01154   0.88693   -0.46205   100.32959
7   0.09393   0.01364   -0.24076   44.55909   0.09393   0.01364   0.88629   -0.46318   100.33875
8   0.09388   0.01212   -0.24100   44.60829   0.09388   0.01212   0.88604   -0.46358   100.41809
9   0.09412   0.01263   -0.23948   44.59219   0.09412   0.01263   0.88751   -0.46092   100.40588
10   0.09430   0.01144   -0.24069   44.63013   0.09430   0.01144   0.88638   -0.46306   100.24109
11   0.09423   0.01495   -0.24121   44.51645   0.09423   0.01495   0.88586   -0.46397   100.32959
12   0.09415   0.01440   -0.24198   44.53380   0.09415   0.01440   0.88510   -0.46532   100.44556
13   0.09420   0.01495   -0.24215   44.51595   0.09420   0.01495   0.88495   -0.46562   100.39673
14   0.09428   0.01462   -0.24269   44.52658   0.09428   0.01462   0.88452   -0.46663   100.32959
15   0.09433   0.01523   -0.24284   44.50670   0.09433   0.01523   0.88430   -0.46684   100.32959
16   0.09419   0.01563   -0.24185   44.49434   0.09419   0.01563   0.88516   -0.46507   100.44556
17   0.09428   0.01474   -0.24142   44.52320   0.09428   0.01474   0.88559   -0.46431   100.32043
18   0.09421   0.01398   -0.24216   44.54758   0.09421   0.01398   0.88501   -0.46568   100.25024
19   0.09403   0.01407   -0.24184   44.54476   0.09403   0.01407   0.88528   -0.46510   100.42725
20   0.09398   0.01303   -0.24090   44.57872   0.09398   0.01303   0.88610   -0.46339   100.32959
21   0.09403   0.01514   -0.24131   44.51044   0.09403   0.01514   0.88571   -0.46413   100.37842
22   0.09399   0.01538   -0.24185   44.50225   0.09399   0.01538   0.88519   -0.46507   100.39673
23   0.09391   0.01514   -0.24112   44.51054   0.09391   0.01514   0.88589   -0.46379   100.41809
24   0.09388   0.01306   -0.24108   44.57768   0.09388   0.01306   0.88598   -0.46373   100.33875
25   0.09396   0.01361   -0.24208   44.55945   0.09396   0.01361   0.88504   -0.46550   100.43640
26   0.09387   0.01276   -0.24205   44.58713   0.09387   0.01276   0.88510   -0.46547   100.43640
27   0.09391   0.01096   -0.24159   44.64557   0.09391   0.01096   0.88553   -0.46464   100.33875
28   0.09391   0.00916   -0.24116   44.70395   0.09391   0.00916   0.88592   -0.46385   100.38757
29   0.09392   0.00934   -0.24165   44.69791   0.09392   0.00934   0.88559   -0.46480   100.44556
30   0.09407   0.00925   -0.24126   44.70095   0.09407   0.00925   0.88580   -0.46403   100.47607
31   0.09425   0.00760   -0.24140   44.75420   0.09425   0.00760   0.88565   -0.46425   100.32043
32   0.09416   0.00855   -0.24194   44.72346   0.09416   0.00855   0.88522   -0.46525   100.46387
33   0.09414   0.01086   -0.24181   44.64847   0.09414   0.01086   0.88537   -0.46504   100.47607
