Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09333   -0.15516   0.69301   73.80163   0.09333   -0.15516   0.09845   0.98312   96.54541
2   0.09341   -0.15577   0.69305   74.00538   0.09341   -0.15577   0.09729   0.98306   96.46912
3   0.09337   -0.15485   0.69346   73.93345   0.09337   -0.15485   0.09726   0.98325   96.50879
4   0.09337   -0.15500   0.69346   73.97855   0.09337   -0.15500   0.09702   0.98321   96.55762
5   0.09341   -0.15525   0.69328   73.96241   0.09341   -0.15525   0.09729   0.98318   96.55762
6   0.09338   -0.15516   0.69353   74.05614   0.09338   -0.15516   0.09653   0.98328   96.54846
7   0.09346   -0.15476   0.69360   73.97447   0.09346   -0.15476   0.09690   0.98331   96.56982
8   0.09346   -0.15537   0.69293   73.83150   0.09346   -0.15537   0.09836   0.98297   96.51184
9   0.09343   -0.15510   0.69325   73.90124   0.09343   -0.15510   0.09766   0.98318   96.51794
10   0.09344   -0.15497   0.69365   74.06129   0.09344   -0.15497   0.09638   0.98334   96.53015
11   0.09341   -0.15595   0.69272   73.89574   0.09341   -0.15595   0.09824   0.98300   96.49963
12   0.09332   -0.15503   0.69330   73.91231   0.09332   -0.15503   0.09754   0.98315   96.54541
13   0.09306   -0.15479   0.69335   73.85963   0.09306   -0.15479   0.09778   0.98325   96.54541
14   0.09305   -0.15458   0.69354   73.89433   0.09305   -0.15458   0.09738   0.98328   96.60339
15   0.09312   -0.15421   0.69395   73.98559   0.09312   -0.15421   0.09647   0.98346   96.57593
16   0.09315   -0.15519   0.69311   73.85645   0.09315   -0.15519   0.09806   0.98318   96.54846
17   0.09304   -0.15424   0.69361   73.82574   0.09304   -0.15424   0.09769   0.98337   96.53320
18   0.09310   -0.15476   0.69363   73.99071   0.09310   -0.15476   0.09677   0.98331   96.60645
19   0.09311   -0.15479   0.69338   73.87174   0.09311   -0.15479   0.09769   0.98328   96.46912
20   0.09298   -0.15452   0.69315   73.68765   0.09298   -0.15452   0.09891   0.98309   96.53320
21   0.09301   -0.15485   0.69288   73.65580   0.09301   -0.15485   0.09937   0.98300   96.60339
22   0.09329   -0.15476   0.69307   73.71620   0.09329   -0.15476   0.09885   0.98309   96.56372
23   0.09336   -0.15613   0.69252   73.85480   0.09336   -0.15613   0.09867   0.98285   96.50574
24   0.09329   -0.15598   0.69267   73.87821   0.09329   -0.15598   0.09839   0.98297   96.55457
25   0.09337   -0.15552   0.69283   73.82414   0.09337   -0.15552   0.09851   0.98300   96.51794
26   0.09340   -0.15470   0.69344   73.88026   0.09340   -0.15470   0.09757   0.98325   96.55762
27   0.09336   -0.15635   0.69265   73.97671   0.09336   -0.15635   0.09787   0.98297   96.49658
28   0.09344   -0.15583   0.69286   73.92982   0.09344   -0.15583   0.09790   0.98300   96.48132
29   0.09343   -0.15705   0.69199   73.85862   0.09343   -0.15705   0.09922   0.98276   96.57898
30   0.09341   -0.15522   0.69302   73.82279   0.09341   -0.15522   0.09833   0.98312   96.54846
31   0.09335   -0.15677   0.69239   73.97176   0.09335   -0.15677   0.09818   0.98288   96.65527
32   0.09336   -0.15870   0.69104   73.87877   0.09336   -0.15870   0.10010   0.98236   96.53625
33   0.09332   -0.15775   0.69184   73.98785   0.09332   -0.15775   0.09867   0.98273   96.50574
34   0.09310   -0.15943   0.69092   74.03283   0.09310   -0.15943   0.09937   0.98236   96.53625
35   0.09313   -0.15900   0.69113   74.01412   0.09313   -0.15900   0.09925   0.98233   96.57593
36   0.09323   -0.15827   0.69152   73.98639   0.09323   -0.15827   0.09900   0.98257   96.53320
37   0.09314   -0.16004   0.69062   74.06616   0.09314   -0.16004   0.09949   0.98218   96.51794
38   0.09300   -0.15934   0.69085   73.97020   0.09300   -0.15934   0.09980   0.98233   96.56372
39   0.09296   -0.16013   0.69042   73.99486   0.09296   -0.16013   0.10010   0.98212   96.60034
40   0.09294   -0.16044   0.69025   73.99976   0.09294   -0.16044   0.10025   0.98209   96.51184
41   0.09300   -0.16089   0.69050   74.25666   0.09300   -0.16089   0.09854   0.98212   96.59119
42   0.09296   -0.16135   0.69023   74.25740   0.09296   -0.16135   0.09882   0.98206   96.59119
43   0.09316   -0.16095   0.69035   74.19837   0.09316   -0.16095   0.09903   0.98215   96.53015
44   0.09336   -0.16297   0.68962   74.42757   0.09336   -0.16297   0.09848   0.98181   96.50574
45   0.09338   -0.16193   0.69001   74.31888   0.09338   -0.16193   0.09870   0.98193   96.50879
46   0.09330   -0.16199   0.69008   74.36700   0.09330   -0.16199   0.09836   0.98202   96.60339
47   0.09341   -0.16272   0.68968   74.38889   0.09341   -0.16272   0.09864   0.98178   96.50879
48   0.09338   -0.16337   0.68980   74.63567   0.09338   -0.16337   0.09711   0.98190   96.50879
49   0.09329   -0.16361   0.68924   74.43027   0.09329   -0.16361   0.09885   0.98169   96.64307
50   0.09347   -0.16358   0.68954   74.56927   0.09347   -0.16358   0.09775   0.98178   96.50269
51   0.09349   -0.16376   0.68927   74.48909   0.09349   -0.16376   0.09848   0.98172   96.47217
52   0.09338   -0.16385   0.68909   74.42571   0.09338   -0.16385   0.09903   0.98163   96.56677
53   0.09346   -0.16300   0.68977   74.51260   0.09346   -0.16300   0.09784   0.98187   96.57898
54   0.09329   -0.16324   0.68984   74.61835   0.09329   -0.16324   0.09717   0.98190   96.53320
55   0.09319   -0.16364   0.68961   74.61732   0.09319   -0.16364   0.09742   0.98187   96.52100
56   0.09314   -0.16434   0.68907   74.55727   0.09314   -0.16434   0.09830   0.98166   96.60645
57   0.09325   -0.16489   0.68898   74.67772   0.09325   -0.16489   0.09769   0.98154   96.49353
58   0.09312   -0.16532   0.68895   74.78480   0.09312   -0.16532   0.09711   0.98157   96.50879
59   0.09304   -0.16608   0.68835   74.71712   0.09304   -0.16608   0.09809   0.98129   96.56372
60   0.09302   -0.16547   0.68860   74.65917   0.09302   -0.16547   0.09818   0.98138   96.62170
61   0.09311   -0.16523   0.68876   74.66408   0.09311   -0.16523   0.09799   0.98154   96.55762
62   0.09299   -0.16553   0.68881   74.77738   0.09299   -0.16553   0.09729   0.98151   96.59119
63   0.09306   -0.16541   0.68853   74.59988   0.09306   -0.16541   0.09861   0.98148   96.59424
64   0.09312   -0.16395   0.68932   74.56208   0.09312   -0.16395   0.09803   0.98175   96.54846
65   0.09317   -0.16443   0.68915   74.62705   0.09317   -0.16443   0.09781   0.98160   96.49048
66   0.09334   -0.16507   0.68928   74.87672   0.09334   -0.16507   0.09626   0.98172   96.58508
67   0.09333   -0.16474   0.68961   74.95044   0.09333   -0.16474   0.09549   0.98178   96.60339
