Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09248   0.03610   -43.87446   -0.20241   0.09248   0.03610   -0.91845   -0.39384   101.04675
2   0.09246   0.03656   -43.85960   -0.20310   0.09246   0.03656   -0.91797   -0.39515   101.12610
3   0.09231   0.03769   -43.82504   -0.20245   0.09231   0.03769   -0.91845   -0.39396   101.19019
4   0.09235   0.03577   -43.88447   -0.20290   0.09235   0.03577   -0.91809   -0.39476   101.06812
5   0.09237   0.03565   -43.88879   -0.20244   0.09237   0.03565   -0.91852   -0.39393   101.05896
6   0.09249   0.03504   -43.90740   -0.20288   0.09249   0.03504   -0.91818   -0.39473   101.15662
7   0.09267   0.03406   -43.93758   -0.20330   0.09267   0.03406   -0.91797   -0.39555   101.11389
8   0.09267   0.03241   -43.98912   -0.20307   0.09267   0.03241   -0.91812   -0.39509   101.03455
9   0.09268   0.03177   -44.00906   -0.20314   0.09268   0.03177   -0.91809   -0.39521   101.08643
10   0.09260   0.02792   -44.12875   -0.20355   0.09260   0.02792   -0.91791   -0.39598   101.16577
11   0.09271   0.03067   -44.04343   -0.20297   0.09271   0.03067   -0.91821   -0.39488   101.08337
12   0.09287   0.03085   -44.03769   -0.20303   0.09287   0.03085   -0.91818   -0.39500   101.04370
13   0.09271   0.03046   -44.04945   -0.20385   0.09271   0.03046   -0.91760   -0.39653   101.13525
14   0.09267   0.03134   -44.02179   -0.20388   0.09267   0.03134   -0.91754   -0.39659   101.14441
15   0.09267   0.03134   -44.02208   -0.20355   0.09267   0.03134   -0.91781   -0.39598   101.05591
16   0.09267   0.03433   -43.92806   -0.20429   0.09267   0.03433   -0.91714   -0.39735   101.04675
17   0.09240   0.03479   -43.91415   -0.20379   0.09240   0.03479   -0.91745   -0.39640   101.15662
18   0.09243   0.03470   -43.91743   -0.20337   0.09243   0.03470   -0.91781   -0.39564   101.10779
19   0.09248   0.03668   -43.85500   -0.20389   0.09248   0.03668   -0.91733   -0.39659   101.05896
20   0.09237   0.03558   -43.88981   -0.20334   0.09237   0.03558   -0.91778   -0.39558   101.09863
21   0.09234   0.03851   -43.79819   -0.20349   0.09234   0.03851   -0.91754   -0.39586   101.12000
22   0.09249   0.03836   -43.80307   -0.20335   0.09249   0.03836   -0.91763   -0.39558   101.06812
23   0.09240   0.03748   -43.82991   -0.20421   0.09240   0.03748   -0.91705   -0.39720   101.07727
24   0.09238   0.03851   -43.79739   -0.20422   0.09238   0.03851   -0.91693   -0.39717   101.17798
25   0.09244   0.03885   -43.78680   -0.20446   0.09244   0.03885   -0.91684   -0.39766   101.07727
26   0.09248   0.03958   -43.76432   -0.20396   0.09248   0.03958   -0.91711   -0.39671   101.05896
27   0.09254   0.03797   -43.81440   -0.20435   0.09254   0.03797   -0.91684   -0.39741   101.15662
28   0.09269   0.04065   -43.72971   -0.20516   0.09269   0.04065   -0.91617   -0.39894   101.16272
29   0.09277   0.03967   -43.76052   -0.20487   0.09277   0.03967   -0.91641   -0.39839   101.02539
30   0.09266   0.04065   -43.73056   -0.20431   0.09266   0.04065   -0.91678   -0.39735   101.09558
31   0.09267   0.04028   -43.74177   -0.20465   0.09267   0.04028   -0.91662   -0.39802   101.15356
32   0.09273   0.04209   -43.68661   -0.20363   0.09273   0.04209   -0.91733   -0.39613   101.12305
33   0.09271   0.04202   -43.68777   -0.20421   0.09271   0.04202   -0.91681   -0.39717   101.05591
34   0.09278   0.04202   -43.68795   -0.20399   0.09278   0.04202   -0.91693   -0.39674   101.17188
35   0.09275   0.03943   -43.76806   -0.20494   0.09275   0.03943   -0.91635   -0.39851   101.15356
36   0.09283   0.03690   -43.84826   -0.20390   0.09283   0.03690   -0.91726   -0.39659   101.09253
37   0.09268   0.03693   -43.84677   -0.20456   0.09268   0.03693   -0.91684   -0.39784   101.05591
38   0.09249   0.03446   -43.92479   -0.20362   0.09249   0.03446   -0.91760   -0.39610   101.17798
39   0.09247   0.03345   -43.95733   -0.20241   0.09247   0.03345   -0.91861   -0.39387   101.09863
40   0.09243   0.03272   -43.97991   -0.20267   0.09243   0.03272   -0.91839   -0.39433   101.01929
41   0.09239   0.03150   -44.01794   -0.20269   0.09239   0.03150   -0.91839   -0.39436   101.09863
42   0.09235   0.03073   -44.04127   -0.20334   0.09235   0.03073   -0.91797   -0.39558   101.14746
43   0.09239   0.03061   -44.04472   -0.20372   0.09239   0.03061   -0.91763   -0.39625   101.10779
44   0.09237   0.03211   -43.99889   -0.20279   0.09237   0.03211   -0.91836   -0.39457   101.08948
45   0.09232   0.03180   -44.00755   -0.20383   0.09232   0.03180   -0.91757   -0.39650   101.15967
46   0.09231   0.03168   -44.01214   -0.20290   0.09231   0.03168   -0.91830   -0.39479   101.08948
47   0.09241   0.03494   -43.91040   -0.20268   0.09241   0.03494   -0.91830   -0.39436   101.07727
48   0.09250   0.03708   -43.84259   -0.20390   0.09250   0.03708   -0.91729   -0.39662   101.13525
49   0.09257   0.03891   -43.78651   -0.20283   0.09257   0.03891   -0.91806   -0.39463   101.15662
50   0.09265   0.03861   -43.79649   -0.20238   0.09265   0.03861   -0.91842   -0.39381   101.01624
51   0.09263   0.03955   -43.76720   -0.20221   0.09263   0.03955   -0.91855   -0.39351   101.08643
52   0.09261   0.04096   -43.72219   -0.20328   0.09261   0.04096   -0.91760   -0.39546   101.15662
53   0.09274   0.04074   -43.72990   -0.20227   0.09274   0.04074   -0.91836   -0.39360   101.12305
54   0.09278   0.03778   -43.82184   -0.20270   0.09278   0.03778   -0.91818   -0.39439   101.00403
55   0.09274   0.03906   -43.78204   -0.20254   0.09274   0.03906   -0.91827   -0.39412   101.12305
56   0.09260   0.03839   -43.80275   -0.20280   0.09260   0.03839   -0.91812   -0.39460   101.17493
57   0.09271   0.03702   -43.84530   -0.20305   0.09271   0.03702   -0.91794   -0.39503   101.10474
58   0.09277   0.03757   -43.82814   -0.20302   0.09277   0.03757   -0.91791   -0.39497   101.03455
59   0.09258   0.03677   -43.85321   -0.20281   0.09258   0.03677   -0.91818   -0.39460   101.13525
60   0.09246   0.03510   -43.90598   -0.20239   0.09246   0.03510   -0.91858   -0.39384   101.16577
61   0.09243   0.03381   -43.94572   -0.20260   0.09243   0.03381   -0.91842   -0.39421   101.04980
62   0.09239   0.03269   -43.98056   -0.20296   0.09239   0.03269   -0.91812   -0.39485   101.10779
63   0.09241   0.03320   -43.96432   -0.20310   0.09241   0.03320   -0.91806   -0.39512   101.14746
64   0.09238   0.03281   -43.97668   -0.20318   0.09238   0.03281   -0.91806   -0.39531   101.06812
65   0.09239   0.03360   -43.95123   -0.20384   0.09239   0.03360   -0.91742   -0.39647   101.07727
66   0.09231   0.03385   -43.94424   -0.20315   0.09231   0.03385   -0.91797   -0.39521   101.11084
67   0.09234   0.03397   -43.94160   -0.20191   0.09234   0.03397   -0.91897   -0.39296   101.09863
68   0.09246   0.03418   -43.93548   -0.20139   0.09246   0.03418   -0.91943   -0.39201   101.02844
69   0.09241   0.03204   -44.00179   -0.20167   0.09241   0.03204   -0.91928   -0.39253   101.11694
70   0.09257   0.03430   -43.93168   -0.20136   0.09257   0.03430   -0.91943   -0.39195   101.14441
71   0.09265   0.03287   -43.97536   -0.20243   0.09265   0.03287   -0.91858   -0.39390   101.03760
72   0.09269   0.03500   -43.90846   -0.20266   0.09269   0.03500   -0.91827   -0.39430   101.06506
73   0.09263   0.03412   -43.93550   -0.20340   0.09263   0.03412   -0.91781   -0.39570   101.16577
74   0.09273   0.03473   -43.91547   -0.20438   0.09273   0.03473   -0.91696   -0.39747   101.11389
75   0.09291   0.03583   -43.88202   -0.20343   0.09291   0.03583   -0.91763   -0.39570   101.02234
76   0.09284   0.03491   -43.91103   -0.20300   0.09284   0.03491   -0.91803   -0.39494   101.08337
77   0.09279   0.03580   -43.88378   -0.20273   0.09279   0.03580   -0.91830   -0.39448   101.18408
78   0.09274   0.03604   -43.87637   -0.20249   0.09274   0.03604   -0.91845   -0.39402   101.06506
79   0.09280   0.03565   -43.88909   -0.20213   0.09280   0.03565   -0.91876   -0.39335   101.00403
80   0.09267   0.03552   -43.89267   -0.20233   0.09267   0.03552   -0.91858   -0.39372   101.12610
81   0.09255   0.03641   -43.86451   -0.20291   0.09255   0.03641   -0.91809   -0.39479   101.20544
82   0.09251   0.03708   -43.84348   -0.20292   0.09251   0.03708   -0.91800   -0.39479   101.03760
83   0.09249   0.03839   -43.80275   -0.20276   0.09249   0.03839   -0.91812   -0.39451   101.05896
84   0.09238   0.03754   -43.82956   -0.20256   0.09238   0.03754   -0.91827   -0.39412   101.17798
85   0.09251   0.03925   -43.77626   -0.20261   0.09251   0.03925   -0.91821   -0.39424   101.10779
86   0.09245   0.03748   -43.83220   -0.20190   0.09245   0.03748   -0.91885   -0.39293   101.05896
87   0.09233   0.03818   -43.80976   -0.20233   0.09233   0.03818   -0.91839   -0.39369   101.16882
88   0.09231   0.03659   -43.85918   -0.20248   0.09231   0.03659   -0.91839   -0.39399   101.15051
89   0.09226   0.03516   -43.90400   -0.20246   0.09226   0.03516   -0.91852   -0.39396   101.05896
90   0.09235   0.03537   -43.89661   -0.20310   0.09235   0.03537   -0.91791   -0.39509   101.12915
91   0.09241   0.03354   -43.95427   -0.20271   0.09241   0.03354   -0.91842   -0.39445   101.11694
92   0.09266   0.03381   -43.94635   -0.20200   0.09266   0.03381   -0.91897   -0.39314   101.05591
93   0.09269   0.03305   -43.96955   -0.20259   0.09269   0.03305   -0.91849   -0.39421   101.03455
94   0.09256   0.03375   -43.94765   -0.20268   0.09256   0.03375   -0.91845   -0.39439   101.13525
95   0.09267   0.03494   -43.91101   -0.20198   0.09267   0.03494   -0.91882   -0.39305   101.16577
96   0.09280   0.03516   -43.90440   -0.20204   0.09280   0.03516   -0.91885   -0.39320   101.01318
97   0.09282   0.03504   -43.90856   -0.20170   0.09282   0.03504   -0.91916   -0.39259   101.09253
98   0.09267   0.03665   -43.85732   -0.20248   0.09267   0.03665   -0.91842   -0.39399   101.21460
99   0.09275   0.03519   -43.90371   -0.20173   0.09275   0.03519   -0.91906   -0.39262   101.04370
100   0.09285   0.03623   -43.87092   -0.20211   0.09285   0.03623   -0.91867   -0.39329   101.05286
101   0.09270   0.03684   -43.85143   -0.20265   0.09270   0.03684   -0.91827   -0.39430   101.15356
102   0.09247   0.03543   -43.89581   -0.20212   0.09247   0.03543   -0.91882   -0.39335   101.17798
103   0.09243   0.03687   -43.85116   -0.20192   0.09243   0.03687   -0.91882   -0.39296   101.07727
104   0.09242   0.03540   -43.89698   -0.20180   0.09242   0.03540   -0.91900   -0.39274   101.07727
105   0.09239   0.03690   -43.85025   -0.20187   0.09239   0.03690   -0.91885   -0.39286   101.16882
106   0.09232   0.03726   -43.83908   -0.20165   0.09232   0.03726   -0.91903   -0.39247   101.09863
107   0.09233   0.03607   -43.87590   -0.20195   0.09233   0.03607   -0.91885   -0.39302   101.08032
108   0.09247   0.03580   -43.88386   -0.20260   0.09247   0.03580   -0.91836   -0.39421   101.08643
109   0.09240   0.03571   -43.88700   -0.20227   0.09240   0.03571   -0.91861   -0.39360   101.13831
110   0.09242   0.03562   -43.88948   -0.20264   0.09242   0.03562   -0.91830   -0.39427   101.03760
111   0.09247   0.03455   -43.92333   -0.20211   0.09247   0.03455   -0.91879   -0.39332   101.11694
112   0.09247   0.03461   -43.92204   -0.20145   0.09247   0.03461   -0.91931   -0.39210   101.14746
113   0.09272   0.03473   -43.91828   -0.20142   0.09272   0.03473   -0.91934   -0.39204   101.08337
114   0.09267   0.03504   -43.90874   -0.20149   0.09267   0.03504   -0.91931   -0.39219   101.06506
115   0.09267   0.03430   -43.93061   -0.20241   0.09267   0.03430   -0.91852   -0.39384   101.18408
116   0.09265   0.03327   -43.96376   -0.20167   0.09265   0.03327   -0.91925   -0.39253   101.14441
117   0.09282   0.03299   -43.97207   -0.20187   0.09282   0.03299   -0.91903   -0.39286   101.02539
118   0.09278   0.03366   -43.95096   -0.20216   0.09278   0.03366   -0.91885   -0.39344   101.11389
119   0.09265   0.03214   -43.99861   -0.20207   0.09265   0.03214   -0.91897   -0.39326   101.18408
120   0.09274   0.03458   -43.92270   -0.20176   0.09274   0.03458   -0.91906   -0.39268   101.11389
121   0.09282   0.03223   -43.99552   -0.20232   0.09282   0.03223   -0.91876   -0.39372   100.98572
122   0.09268   0.03284   -43.97628   -0.20252   0.09268   0.03284   -0.91855   -0.39409   101.13525
123   0.09255   0.03192   -44.00523   -0.20207   0.09255   0.03192   -0.91894   -0.39326   101.17493
124   0.09255   0.03311   -43.96844   -0.20163   0.09255   0.03311   -0.91919   -0.39241   101.04675
125   0.09251   0.03275   -43.97923   -0.20245   0.09251   0.03275   -0.91864   -0.39396   101.05896
126   0.09240   0.03128   -44.02505   -0.20221   0.09240   0.03128   -0.91882   -0.39351   101.16882
127   0.09239   0.03323   -43.96440   -0.20203   0.09239   0.03323   -0.91897   -0.39320   101.10779
128   0.09236   0.03201   -44.00254   -0.20190   0.09236   0.03201   -0.91910   -0.39296   101.05896
129   0.09233   0.03363   -43.95153   -0.20255   0.09233   0.03363   -0.91852   -0.39415   101.12000
130   0.09223   0.03311   -43.96779   -0.20244   0.09223   0.03311   -0.91861   -0.39393   101.15051
131   0.09225   0.03385   -43.94578   -0.20151   0.09225   0.03385   -0.91931   -0.39222   101.04065
132   0.09235   0.03345   -43.95761   -0.20210   0.09235   0.03345   -0.91885   -0.39329   101.12000
133   0.09233   0.03168   -44.01292   -0.20195   0.09233   0.03168   -0.91903   -0.39302   101.14746
134   0.09263   0.03278   -43.97869   -0.20192   0.09263   0.03278   -0.91900   -0.39296   101.05591
135   0.09267   0.03143   -44.02040   -0.20210   0.09267   0.03143   -0.91891   -0.39329   101.04675
136   0.09258   0.03156   -44.01620   -0.20258   0.09258   0.03156   -0.91855   -0.39418   101.10474
137   0.09254   0.03046   -44.05065   -0.20234   0.09254   0.03046   -0.91876   -0.39375   101.16577
138   0.09275   0.03232   -43.99294   -0.20200   0.09275   0.03232   -0.91900   -0.39314   100.97656
139   0.09270   0.03082   -44.03876   -0.20284   0.09270   0.03082   -0.91830   -0.39463   101.07422
140   0.09264   0.03027   -44.05607   -0.20269   0.09264   0.03027   -0.91849   -0.39439   101.16577
141   0.09269   0.03082   -44.03915   -0.20242   0.09269   0.03082   -0.91867   -0.39387   101.08643
142   0.09276   0.03043   -44.05154   -0.20236   0.09276   0.03043   -0.91870   -0.39375   101.01624
143   0.09267   0.03085   -44.03874   -0.20181   0.09267   0.03085   -0.91919   -0.39277   101.10474
144   0.09249   0.03116   -44.02876   -0.20225   0.09249   0.03116   -0.91873   -0.39354   101.16577
145   0.09246   0.03098   -44.03449   -0.20231   0.09246   0.03098   -0.91876   -0.39369   101.03760
146   0.09247   0.03137   -44.02152   -0.20296   0.09247   0.03137   -0.91818   -0.39485   101.06812
147   0.09234   0.03082   -44.03893   -0.20279   0.09234   0.03082   -0.91845   -0.39460   101.10779
148   0.09229   0.03030   -44.05528   -0.20243   0.09229   0.03030   -0.91864   -0.39387   101.11084
149   0.09233   0.03104   -44.03259   -0.20235   0.09233   0.03104   -0.91876   -0.39378   101.01929
150   0.09239   0.03055   -44.04764   -0.20251   0.09239   0.03055   -0.91861   -0.39406   101.10779
151   0.09235   0.03159   -44.01483   -0.20309   0.09235   0.03159   -0.91815   -0.39512   101.15967
152   0.09238   0.03229   -43.99326   -0.20266   0.09238   0.03229   -0.91842   -0.39433   101.08948
153   0.09239   0.03204   -44.00010   -0.20358   0.09239   0.03204   -0.91772   -0.39601   101.09863
154   0.09237   0.03229   -43.99292   -0.20303   0.09237   0.03229   -0.91812   -0.39500   101.13831
155   0.09255   0.03244   -43.98793   -0.20337   0.09255   0.03244   -0.91791   -0.39564   101.09558
156   0.09275   0.03192   -44.00414   -0.20335   0.09275   0.03192   -0.91794   -0.39561   101.00403
157   0.09276   0.03433   -43.92846   -0.20376   0.09276   0.03433   -0.91748   -0.39634   101.11389
158   0.09267   0.03476   -43.91492   -0.20405   0.09267   0.03476   -0.91729   -0.39689   101.15356
159   0.09278   0.03320   -43.96315   -0.20432   0.09278   0.03320   -0.91702   -0.39735   101.02539
160   0.09275   0.03311   -43.96663   -0.20371   0.09275   0.03311   -0.91757   -0.39625   101.05591
161   0.09265   0.03217   -43.99612   -0.20373   0.09265   0.03217   -0.91757   -0.39628   101.18408
162   0.09273   0.03177   -44.00882   -0.20335   0.09273   0.03177   -0.91787   -0.39558   101.15356
