Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09268   -0.15625   -52.97523   0.48302   0.09268   -0.15625   -0.54671   0.82269   97.78442
2   0.09270   -0.15555   -52.93533   0.48289   0.09270   -0.15555   -0.54714   0.82257   97.83630
3   0.09267   -0.15418   -52.86584   0.48301   0.09267   -0.15418   -0.54735   0.82275   97.87292
4   0.09275   -0.15360   -52.83522   0.48299   0.09275   -0.15360   -0.54753   0.82269   97.78748
5   0.09266   -0.15326   -52.81107   0.48269   0.09266   -0.15326   -0.54811   0.82232   97.88513
6   0.09272   -0.15320   -52.81348   0.48293   0.09272   -0.15320   -0.54772   0.82260   97.79663
7   0.09274   -0.15296   -52.80330   0.48306   0.09274   -0.15296   -0.54759   0.82278   97.86682
8   0.09267   -0.15470   -52.89433   0.48307   0.09267   -0.15470   -0.54711   0.82281   97.82410
9   0.09269   -0.15497   -52.92571   0.48378   0.09269   -0.15497   -0.54579   0.82360   97.84546
10   0.09280   -0.15580   -52.96402   0.48357   0.09280   -0.15580   -0.54592   0.82336   97.81799
11   0.09277   -0.15546   -52.94394   0.48347   0.09277   -0.15546   -0.54619   0.82324   97.78748
12   0.09265   -0.15653   -52.99913   0.48344   0.09265   -0.15653   -0.54595   0.82324   97.78442
13   0.09241   -0.15680   -53.05215   0.48506   0.09241   -0.15680   -0.54311   0.82507   97.87903
14   0.09246   -0.15790   -53.10519   0.48482   0.09246   -0.15790   -0.54314   0.82473   97.84851
15   0.09256   -0.15857   -53.12486   0.48421   0.09256   -0.15857   -0.54405   0.82412   97.80273
16   0.09232   -0.15845   -53.14533   0.48531   0.09232   -0.15845   -0.54219   0.82534   97.89734
17   0.09249   -0.15796   -53.12026   0.48528   0.09249   -0.15796   -0.54228   0.82519   97.79053
18   0.09249   -0.15857   -53.13567   0.48462   0.09249   -0.15857   -0.54329   0.82452   97.77222
19   0.09237   -0.15699   -53.06709   0.48526   0.09237   -0.15699   -0.54268   0.82528   97.86682
20   0.09233   -0.15635   -53.04229   0.48563   0.09233   -0.15635   -0.54222   0.82568   97.92480
21   0.09247   -0.15629   -53.02218   0.48496   0.09247   -0.15629   -0.54344   0.82498   97.83020
22   0.09255   -0.15467   -52.93448   0.48482   0.09255   -0.15467   -0.54408   0.82473   97.80273
23   0.09261   -0.15384   -52.88886   0.48472   0.09261   -0.15384   -0.54448   0.82461   97.83325
24   0.09254   -0.15336   -52.86967   0.48500   0.09254   -0.15336   -0.54415   0.82495   97.84241
25   0.09277   -0.15281   -52.81204   0.48379   0.09277   -0.15281   -0.54640   0.82363   97.79663
26   0.09269   -0.15229   -52.77441   0.48332   0.09269   -0.15229   -0.54732   0.82305   97.84546
27   0.09278   -0.15207   -52.75703   0.48305   0.09278   -0.15207   -0.54784   0.82275   97.80884
28   0.09273   -0.15143   -52.73781   0.48368   0.09273   -0.15143   -0.54695   0.82348   97.80579
29   0.09273   -0.15003   -52.67764   0.48430   0.09273   -0.15003   -0.54634   0.82424   97.86682
30   0.09265   -0.15036   -52.68623   0.48387   0.09265   -0.15036   -0.54692   0.82369   97.88513
31   0.09283   -0.15140   -52.72074   0.48297   0.09283   -0.15140   -0.54811   0.82257   97.76917
32   0.09273   -0.15125   -52.71537   0.48311   0.09273   -0.15125   -0.54796   0.82281   97.88513
33   0.09257   -0.15186   -52.74748   0.48314   0.09257   -0.15186   -0.54778   0.82287   97.87292
34   0.09249   -0.15201   -52.75901   0.48327   0.09249   -0.15201   -0.54747   0.82296   97.83936
35   0.09254   -0.15268   -52.80196   0.48360   0.09254   -0.15268   -0.54671   0.82333   97.89124
36   0.09235   -0.15146   -52.76445   0.48475   0.09235   -0.15146   -0.54509   0.82464   97.92786
37   0.09234   -0.15317   -52.83651   0.48399   0.09234   -0.15317   -0.54592   0.82379   97.97668
38   0.09246   -0.15302   -52.82908   0.48401   0.09246   -0.15302   -0.54592   0.82382   97.86072
39   0.09251   -0.15510   -52.91986   0.48326   0.09251   -0.15510   -0.54665   0.82299   97.81189
40   0.09229   -0.15406   -52.89885   0.48471   0.09229   -0.15406   -0.54451   0.82470   97.91565
41   0.09230   -0.15476   -52.96908   0.48605   0.09230   -0.15476   -0.54192   0.82611   97.92480
42   0.09246   -0.15574   -53.05292   0.48741   0.09246   -0.15574   -0.53935   0.82769   97.83936
43   0.09251   -0.15482   -52.98486   0.48660   0.09251   -0.15482   -0.54100   0.82678   97.81189
44   0.09259   -0.15348   -52.93738   0.48756   0.09259   -0.15348   -0.53969   0.82781   97.83325
45   0.09270   -0.15339   -52.94954   0.48828   0.09270   -0.15339   -0.53850   0.82864   97.90344
46   0.09276   -0.15482   -52.99685   0.48709   0.09276   -0.15482   -0.54015   0.82733   97.72949
47   0.09275   -0.15647   -53.02810   0.48477   0.09275   -0.15647   -0.54366   0.82470   97.74780
48   0.09274   -0.15656   -53.04327   0.48520   0.09274   -0.15656   -0.54289   0.82519   97.79663
49   0.09286   -0.15546   -52.97015   0.48457   0.09286   -0.15546   -0.54430   0.82449   97.72949
50   0.09280   -0.15519   -52.92220   0.48314   0.09280   -0.15519   -0.54680   0.82281   97.86682
51   0.09278   -0.15418   -52.85169   0.48238   0.09278   -0.15418   -0.54839   0.82196   97.83630
52   0.09285   -0.15128   -52.71440   0.48299   0.09285   -0.15128   -0.54814   0.82263   97.79968
53   0.09269   -0.14801   -52.54996   0.48328   0.09269   -0.14801   -0.54857   0.82302   97.90344
54   0.09256   -0.14493   -52.34383   0.48121   0.09256   -0.14493   -0.55293   0.82067   97.97974
55   0.09253   -0.14399   -52.32271   0.48248   0.09253   -0.14399   -0.55098   0.82208   97.94922
56   0.09247   -0.14374   -52.29073   0.48159   0.09247   -0.14374   -0.55257   0.82107   97.86072
57   0.09237   -0.14338   -52.24802   0.48050   0.09237   -0.14338   -0.55455   0.81988   97.89734
58   0.09230   -0.14277   -52.23563   0.48138   0.09230   -0.14277   -0.55318   0.82083   97.94617
59   0.09238   -0.14460   -52.36607   0.48301   0.09238   -0.14460   -0.54991   0.82266   97.86682
60   0.09235   -0.14557   -52.40734   0.48259   0.09235   -0.14557   -0.55040   0.82223   97.89734
61   0.09232   -0.14777   -52.53048   0.48299   0.09232   -0.14777   -0.54915   0.82272   97.89734
62   0.09246   -0.14899   -52.62174   0.48423   0.09246   -0.14899   -0.54674   0.82418   97.83020
63   0.09240   -0.15058   -52.72908   0.48523   0.09240   -0.15058   -0.54451   0.82519   97.88818
64   0.09234   -0.15250   -52.83299   0.48534   0.09234   -0.15250   -0.54378   0.82531   97.88513
65   0.09233   -0.15305   -52.87873   0.48607   0.09233   -0.15305   -0.54241   0.82617   97.92480
66   0.09267   -0.15790   -53.12421   0.48561   0.09267   -0.15790   -0.54180   0.82565   97.76611
67   0.09271   -0.15647   -53.05297   0.48580   0.09271   -0.15647   -0.54189   0.82586   97.72644
68   0.09267   -0.15726   -53.11246   0.48649   0.09267   -0.15726   -0.54042   0.82656   97.79663
69   0.09280   -0.15635   -53.09890   0.48795   0.09280   -0.15635   -0.53822   0.82827   97.72949
70   0.09278   -0.15726   -53.12855   0.48716   0.09278   -0.15726   -0.53929   0.82736   97.81799
71   0.09277   -0.15629   -53.08071   0.48734   0.09277   -0.15629   -0.53929   0.82760   97.80884
72   0.09278   -0.15284   -52.94945   0.48950   0.09278   -0.15284   -0.53658   0.83004   97.84851
73   0.09289   -0.15516   -53.02018   0.48730   0.09289   -0.15516   -0.53966   0.82751   97.77222
74   0.09276   -0.15625   -53.06969   0.48692   0.09276   -0.15625   -0.53996   0.82705   97.75696
75   0.09261   -0.15238   -52.83455   0.48570   0.09261   -0.15238   -0.54323   0.82574   97.85461
76   0.09261   -0.15073   -52.72706   0.48480   0.09261   -0.15073   -0.54521   0.82470   97.82410
77   0.09251   -0.15091   -52.70929   0.48363   0.09251   -0.15091   -0.54720   0.82342   97.86072
78   0.09234   -0.15024   -52.65870   0.48293   0.09234   -0.15024   -0.54854   0.82260   97.89734
79   0.09238   -0.14902   -52.60421   0.48336   0.09238   -0.14902   -0.54817   0.82311   97.88818
80   0.09247   -0.14805   -52.54984   0.48317   0.09247   -0.14805   -0.54869   0.82281   97.83020
81   0.09240   -0.14792   -52.53630   0.48290   0.09240   -0.14792   -0.54927   0.82263   97.82715
82   0.09232   -0.14789   -52.54482   0.48331   0.09232   -0.14789   -0.54851   0.82299   97.91565
83   0.09242   -0.14829   -52.56052   0.48312   0.09242   -0.14829   -0.54878   0.82284   97.89734
84   0.09245   -0.14908   -52.61688   0.48378   0.09245   -0.14908   -0.54744   0.82360   97.83936
85   0.09236   -0.15024   -52.68233   0.48399   0.09236   -0.15024   -0.54677   0.82385   97.87598
86   0.09241   -0.15098   -52.72868   0.48434   0.09241   -0.15098   -0.54598   0.82424   97.91870
87   0.09262   -0.15146   -52.76239   0.48466   0.09262   -0.15146   -0.54524   0.82455   97.88208
88   0.09257   -0.15198   -52.80723   0.48545   0.09257   -0.15198   -0.54381   0.82553   97.85156
89   0.09266   -0.15329   -52.85831   0.48464   0.09266   -0.15329   -0.54476   0.82452   97.86377
90   0.09276   -0.15506   -52.95677   0.48490   0.09276   -0.15506   -0.54387   0.82488   97.74780
91   0.09270   -0.15482   -52.95462   0.48533   0.09270   -0.15482   -0.54317   0.82531   97.82715
92   0.09275   -0.15610   -53.00218   0.48447   0.09275   -0.15610   -0.54424   0.82430   97.84546
93   0.09281   -0.15622   -53.02007   0.48496   0.09281   -0.15622   -0.54338   0.82488   97.80884
94   0.09285   -0.15537   -52.97758   0.48508   0.09285   -0.15537   -0.54344   0.82504   97.77832
95   0.09276   -0.15595   -52.98881   0.48428   0.09276   -0.15595   -0.54466   0.82415   97.78748
96   0.09267   -0.15610   -52.98985   0.48399   0.09267   -0.15610   -0.54512   0.82385   97.82410
97   0.09273   -0.15638   -52.98030   0.48296   0.09273   -0.15638   -0.54677   0.82263   97.72644
98   0.09263   -0.15436   -52.88265   0.48330   0.09263   -0.15436   -0.54677   0.82302   97.81494
99   0.09242   -0.15281   -52.80003   0.48327   0.09242   -0.15281   -0.54729   0.82302   97.97668
100   0.09237   -0.15174   -52.73745   0.48294   0.09237   -0.15174   -0.54808   0.82257   97.97668
101   0.09246   -0.15094   -52.69606   0.48295   0.09246   -0.15094   -0.54830   0.82260   97.87903
102   0.09245   -0.15085   -52.67777   0.48237   0.09245   -0.15085   -0.54933   0.82196   97.86072
103   0.09234   -0.15058   -52.65634   0.48204   0.09234   -0.15058   -0.54994   0.82156   97.94617
104   0.09236   -0.15119   -52.71650   0.48330   0.09236   -0.15119   -0.54765   0.82302   97.88818
105   0.09233   -0.15122   -52.71758   0.48328   0.09233   -0.15122   -0.54769   0.82299   97.89734
106   0.09230   -0.15171   -52.74171   0.48322   0.09230   -0.15171   -0.54765   0.82293   97.90649
107   0.09243   -0.15250   -52.80757   0.48428   0.09243   -0.15250   -0.54564   0.82415   97.92786
108   0.09252   -0.15235   -52.81719   0.48502   0.09252   -0.15235   -0.54439   0.82498   97.90955
109   0.09262   -0.15360   -52.87402   0.48462   0.09262   -0.15360   -0.54469   0.82449   97.87292
110   0.09261   -0.15278   -52.84097   0.48510   0.09261   -0.15278   -0.54418   0.82510   97.85461
111   0.09273   -0.15445   -52.93633   0.48537   0.09273   -0.15445   -0.54320   0.82537   97.81494
112   0.09269   -0.15424   -52.93014   0.48557   0.09269   -0.15424   -0.54289   0.82556   97.82410
113   0.09267   -0.15473   -52.94592   0.48516   0.09267   -0.15473   -0.54347   0.82513   97.82410
114   0.09279   -0.15638   -53.00745   0.48413   0.09279   -0.15638   -0.54482   0.82403   97.78748
115   0.09282   -0.15329   -52.86921   0.48510   0.09282   -0.15329   -0.54396   0.82504   97.77832
116   0.09270   -0.15473   -52.92016   0.48408   0.09270   -0.15473   -0.54534   0.82391   97.83630
117   0.09270   -0.15452   -52.91398   0.48430   0.09270   -0.15452   -0.54503   0.82418   97.83630
118   0.09266   -0.15229   -52.80381   0.48459   0.09266   -0.15229   -0.54515   0.82449   97.81494
119   0.09247   -0.15256   -52.82678   0.48497   0.09247   -0.15256   -0.54445   0.82495   97.90955
120   0.09242   -0.15217   -52.78791   0.48418   0.09242   -0.15217   -0.54588   0.82403   97.91870
121   0.09248   -0.15235   -52.79143   0.48394   0.09248   -0.15235   -0.54628   0.82379   97.87903
122   0.09256   -0.15189   -52.76585   0.48386   0.09256   -0.15189   -0.54653   0.82369   97.76306
123   0.09247   -0.15195   -52.76676   0.48374   0.09247   -0.15195   -0.54668   0.82348   97.84851
124   0.09232   -0.15159   -52.74688   0.48372   0.09232   -0.15159   -0.54683   0.82348   97.90649
125   0.09235   -0.15122   -52.73153   0.48388   0.09235   -0.15122   -0.54665   0.82366   97.83630
126   0.09234   -0.15064   -52.69920   0.48379   0.09234   -0.15064   -0.54695   0.82354   97.87598
127   0.09229   -0.15058   -52.69582   0.48379   0.09229   -0.15058   -0.54698   0.82357   97.87598
128   0.09248   -0.15058   -52.70155   0.48406   0.09248   -0.15058   -0.54656   0.82391   97.86987
129   0.09249   -0.15159   -52.74524   0.48362   0.09249   -0.15159   -0.54695   0.82333   97.86987
130   0.09263   -0.15134   -52.74117   0.48405   0.09263   -0.15134   -0.54637   0.82394   97.91260
131   0.09271   -0.15098   -52.74475   0.48502   0.09271   -0.15098   -0.54479   0.82498   97.81494
132   0.09277   -0.15159   -52.78036   0.48514   0.09277   -0.15159   -0.54436   0.82504   97.80884
133   0.09277   -0.15354   -52.87147   0.48467   0.09277   -0.15354   -0.54466   0.82458   97.87598
134   0.09274   -0.15329   -52.86460   0.48494   0.09274   -0.15329   -0.54430   0.82492   97.90649
135   0.09285   -0.15336   -52.86045   0.48459   0.09285   -0.15336   -0.54482   0.82443   97.76917
136   0.09276   -0.15384   -52.86958   0.48390   0.09276   -0.15384   -0.54588   0.82369   97.79663
137   0.09264   -0.15430   -52.90527   0.48441   0.09264   -0.15430   -0.54491   0.82430   97.87292
138   0.09280   -0.15360   -52.86816   0.48439   0.09280   -0.15360   -0.54512   0.82424   97.85767
139   0.09280   -0.15354   -52.86686   0.48446   0.09280   -0.15354   -0.54500   0.82430   97.73865
140   0.09252   -0.15360   -52.88284   0.48503   0.09252   -0.15360   -0.54405   0.82504   97.88208
141   0.09243   -0.15271   -52.84552   0.48541   0.09243   -0.15271   -0.54363   0.82540   97.87903
142   0.09255   -0.15354   -52.88238   0.48513   0.09255   -0.15354   -0.54387   0.82510   97.85156
143   0.09254   -0.15387   -52.88279   0.48443   0.09254   -0.15387   -0.54503   0.82437   97.79358
144   0.09248   -0.15290   -52.83397   0.48452   0.09248   -0.15290   -0.54512   0.82446   97.86987
145   0.09236   -0.15226   -52.82608   0.48559   0.09236   -0.15226   -0.54341   0.82559   97.96753
146   0.09237   -0.15247   -52.81731   0.48475   0.09237   -0.15247   -0.54482   0.82467   97.86682
147   0.09234   -0.15262   -52.81144   0.48415   0.09234   -0.15262   -0.54579   0.82397   97.85767
148   0.09236   -0.15238   -52.81993   0.48507   0.09236   -0.15238   -0.54430   0.82501   97.89734
149   0.09232   -0.15204   -52.79274   0.48467   0.09232   -0.15204   -0.54509   0.82461   97.89734
150   0.09255   -0.15134   -52.75602   0.48467   0.09255   -0.15134   -0.54527   0.82458   97.82104
151   0.09258   -0.15201   -52.78089   0.48422   0.09258   -0.15201   -0.54585   0.82406   97.81189
152   0.09263   -0.15180   -52.78872   0.48503   0.09263   -0.15180   -0.54451   0.82495   97.84241
153   0.09270   -0.15146   -52.76445   0.48477   0.09270   -0.15146   -0.54509   0.82473   97.80579
154   0.09257   -0.15168   -52.77861   0.48489   0.09257   -0.15168   -0.54482   0.82485   97.93091
155   0.09267   -0.15174   -52.76338   0.48412   0.09267   -0.15174   -0.54616   0.82403   97.87292
156   0.09280   -0.15146   -52.76487   0.48479   0.09280   -0.15146   -0.54506   0.82473   97.77832
