Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09392   -0.09220   47.64615   -0.01721   0.09392   -0.09220   0.99530   -0.03442   99.65820
2   0.09384   -0.09320   47.67522   -0.01731   0.09384   -0.09320   0.99518   -0.03461   99.73450
3   0.09363   -0.09128   47.61987   -0.01619   0.09363   -0.09128   0.99536   -0.03238   99.78333
4   0.09364   -0.09317   47.67410   -0.01616   0.09364   -0.09317   0.99527   -0.03232   99.67651
5   0.09365   -0.09320   47.67522   -0.01674   0.09365   -0.09320   0.99518   -0.03348   99.68567
6   0.09350   -0.09415   47.70263   -0.01686   0.09350   -0.09415   0.99503   -0.03372   99.79248
7   0.09358   -0.09311   47.67252   -0.01662   0.09358   -0.09311   0.99521   -0.03323   99.65515
8   0.09358   -0.09323   47.67585   -0.01614   0.09358   -0.09323   0.99527   -0.03229   99.70398
9   0.09357   -0.09220   47.64624   -0.01697   0.09357   -0.09220   0.99527   -0.03394   99.69482
10   0.09356   -0.09305   47.67103   -0.01706   0.09356   -0.09305   0.99512   -0.03412   99.73450
11   0.09360   -0.09198   47.64006   -0.01753   0.09360   -0.09198   0.99530   -0.03507   99.66736
12   0.09362   -0.09461   47.71594   -0.01837   0.09362   -0.09461   0.99493   -0.03674   99.68567
13   0.09361   -0.09330   47.67816   -0.01783   0.09361   -0.09330   0.99506   -0.03565   99.82300
14   0.09387   -0.09265   47.65962   -0.01749   0.09387   -0.09265   0.99515   -0.03497   99.76501
15   0.09397   -0.09387   47.69495   -0.01847   0.09397   -0.09387   0.99496   -0.03693   99.75586
16   0.09393   -0.09223   47.64751   -0.01833   0.09393   -0.09223   0.99512   -0.03665   99.70703
17   0.09399   -0.09235   47.65091   -0.01833   0.09399   -0.09235   0.99515   -0.03665   99.81384
18   0.09408   -0.09153   47.62723   -0.01876   0.09408   -0.09153   0.99521   -0.03751   99.74670
19   0.09404   -0.09149   47.62636   -0.01847   0.09404   -0.09149   0.99521   -0.03693   99.61853
20   0.09384   -0.09162   47.62984   -0.01921   0.09384   -0.09162   0.99521   -0.03842   99.75586
21   0.09393   -0.09046   47.59658   -0.01902   0.09393   -0.09046   0.99527   -0.03803   99.75586
22   0.09392   -0.09177   47.63436   -0.01895   0.09392   -0.09177   0.99515   -0.03790   99.69482
23   0.09377   -0.09204   47.64212   -0.01909   0.09377   -0.09204   0.99518   -0.03818   99.67651
24   0.09371   -0.09027   47.59104   -0.01801   0.09371   -0.09027   0.99539   -0.03601   99.71619
25   0.09366   -0.09006   47.58486   -0.01763   0.09366   -0.09006   0.99542   -0.03525   99.70398
26   0.09355   -0.09040   47.59436   -0.01724   0.09355   -0.09040   0.99545   -0.03449   99.65515
27   0.09356   -0.09149   47.62612   -0.01657   0.09356   -0.09149   0.99530   -0.03314   99.73450
28   0.09359   -0.09195   47.63903   -0.01630   0.09359   -0.09195   0.99536   -0.03259   99.67651
29   0.09348   -0.09281   47.66373   -0.01581   0.09348   -0.09281   0.99524   -0.03162   99.72534
30   0.09354   -0.09366   47.68803   -0.01547   0.09354   -0.09366   0.99527   -0.03095   99.74365
31   0.09358   -0.09513   47.73032   -0.01558   0.09358   -0.09513   0.99509   -0.03116   99.59717
32   0.09359   -0.09464   47.71614   -0.01515   0.09359   -0.09464   0.99518   -0.03030   99.67651
33   0.09359   -0.09674   47.77689   -0.01575   0.09359   -0.09674   0.99493   -0.03150   99.60632
34   0.09351   -0.09583   47.75035   -0.01468   0.09351   -0.09583   0.99509   -0.02936   99.78333
35   0.09387   -0.09522   47.73269   -0.01462   0.09387   -0.09522   0.99518   -0.02924   99.65820
36   0.09393   -0.09571   47.74686   -0.01534   0.09393   -0.09571   0.99509   -0.03067   99.67651
37   0.09385   -0.09537   47.73729   -0.01573   0.09385   -0.09537   0.99509   -0.03146   99.66736
38   0.09385   -0.09458   47.71449   -0.01550   0.09385   -0.09458   0.99515   -0.03101   99.77417
39   0.09404   -0.09473   47.71892   -0.01589   0.09404   -0.09473   0.99512   -0.03177   99.68567
40   0.09403   -0.09275   47.66191   -0.01685   0.09403   -0.09275   0.99527   -0.03369   99.65820
41   0.09401   -0.09156   47.62762   -0.01698   0.09401   -0.09156   0.99539   -0.03397   99.69788
42   0.09393   -0.09058   47.59991   -0.01772   0.09393   -0.09058   0.99533   -0.03543   99.75586
43   0.09397   -0.08927   47.56221   -0.01819   0.09397   -0.08927   0.99542   -0.03638   99.64905
44   0.09381   -0.08789   47.52261   -0.01795   0.09381   -0.08789   0.99557   -0.03589   99.76501
45   0.09382   -0.08765   47.51541   -0.01781   0.09382   -0.08765   0.99567   -0.03562   99.73450
46   0.09375   -0.08628   47.47604   -0.01708   0.09375   -0.08628   0.99573   -0.03415   99.66736
47   0.09366   -0.08710   47.49980   -0.01825   0.09366   -0.08710   0.99564   -0.03650   99.76501
48   0.09359   -0.08713   47.50052   -0.01770   0.09359   -0.08713   0.99570   -0.03540   99.72534
49   0.09364   -0.08835   47.53560   -0.01758   0.09364   -0.08835   0.99561   -0.03516   99.72534
50   0.09360   -0.08866   47.54455   -0.01714   0.09360   -0.08866   0.99551   -0.03427   99.74365
51   0.09355   -0.09040   47.59444   -0.01724   0.09355   -0.09040   0.99542   -0.03449   99.78333
52   0.09355   -0.09140   47.62327   -0.01686   0.09355   -0.09140   0.99539   -0.03372   99.69482
53   0.09360   -0.09345   47.68186   -0.01592   0.09360   -0.09345   0.99530   -0.03183   99.68567
54   0.09355   -0.09433   47.70744   -0.01560   0.09355   -0.09433   0.99518   -0.03119   99.69482
55   0.09357   -0.09464   47.71631   -0.01509   0.09357   -0.09464   0.99512   -0.03018   99.72534
56   0.09379   -0.09583   47.75051   -0.01470   0.09379   -0.09583   0.99503   -0.02939   99.64600
57   0.09393   -0.09653   47.77071   -0.01444   0.09393   -0.09653   0.99496   -0.02887   99.58801
58   0.09376   -0.09842   47.82493   -0.01448   0.09376   -0.09842   0.99487   -0.02896   99.76501
59   0.09389   -0.09763   47.80230   -0.01418   0.09389   -0.09763   0.99487   -0.02835   99.71619
60   0.09399   -0.09851   47.82771   -0.01430   0.09399   -0.09851   0.99481   -0.02860   99.75586
61   0.09402   -0.09775   47.80569   -0.01482   0.09402   -0.09775   0.99490   -0.02963   99.75586
62   0.09394   -0.09626   47.76279   -0.01538   0.09394   -0.09626   0.99499   -0.03076   99.78333
63   0.09396   -0.09583   47.75043   -0.01527   0.09396   -0.09583   0.99506   -0.03055   99.73450
64   0.09404   -0.09409   47.70047   -0.01552   0.09404   -0.09409   0.99518   -0.03104   99.79553
65   0.09388   -0.09214   47.64425   -0.01595   0.09388   -0.09214   0.99536   -0.03189   99.60938
66   0.09366   -0.09168   47.63119   -0.01593   0.09366   -0.09168   0.99536   -0.03186   99.76501
67   0.09363   -0.09015   47.58724   -0.01573   0.09363   -0.09015   0.99551   -0.03146   99.65515
68   0.09359   -0.08975   47.57576   -0.01611   0.09359   -0.08975   0.99557   -0.03223   99.70398
69   0.09364   -0.09119   47.61709   -0.01550   0.09364   -0.09119   0.99542   -0.03101   99.71619
70   0.09369   -0.09110   47.61440   -0.01526   0.09369   -0.09110   0.99545   -0.03052   99.71619
71   0.09363   -0.09122   47.61796   -0.01532   0.09363   -0.09122   0.99542   -0.03064   99.67651
72   0.09357   -0.09140   47.62303   -0.01543   0.09357   -0.09140   0.99548   -0.03085   99.73450
73   0.09358   -0.09192   47.63799   -0.01483   0.09358   -0.09192   0.99542   -0.02966   99.70398
74   0.09364   -0.09256   47.65652   -0.01459   0.09364   -0.09256   0.99533   -0.02918   99.63684
75   0.09354   -0.09348   47.68298   -0.01544   0.09354   -0.09348   0.99521   -0.03088   99.68567
76   0.09354   -0.09452   47.71291   -0.01639   0.09354   -0.09452   0.99509   -0.03278   99.77417
77   0.09368   -0.09449   47.71179   -0.01563   0.09368   -0.09449   0.99518   -0.03125   99.70398
78   0.09379   -0.09525   47.73414   -0.01656   0.09379   -0.09525   0.99496   -0.03311   99.62769
79   0.09376   -0.09333   47.67862   -0.01656   0.09376   -0.09333   0.99521   -0.03311   99.73450
