Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09364   0.06803   39.08241   -0.61636   0.09364   0.06803   0.32463   -0.94342   100.59509
2   0.09354   0.06708   39.15603   -0.61667   0.09354   0.06708   0.32426   -0.94372   100.66528
3   0.09361   0.06732   39.12028   -0.61708   0.09361   0.06732   0.32340   -0.94394   100.52795
4   0.09359   0.06732   39.13051   -0.61678   0.09359   0.06732   0.32398   -0.94372   100.53711
5   0.09349   0.06909   39.00586   -0.61587   0.09349   0.06909   0.32539   -0.94321   100.63477
6   0.09326   0.06882   38.98903   -0.61704   0.09326   0.06882   0.32316   -0.94388   100.67444
7   0.09341   0.07080   38.82441   -0.61672   0.09341   0.07080   0.32334   -0.94369   100.49744
8   0.09335   0.07108   38.83447   -0.61576   0.09335   0.07108   0.32514   -0.94305   100.57678
9   0.09323   0.07224   38.74271   -0.61547   0.09323   0.07224   0.32545   -0.94284   100.67749
10   0.09325   0.07263   38.72140   -0.61509   0.09325   0.07263   0.32609   -0.94259   100.60730
11   0.09336   0.07398   38.59287   -0.61538   0.09336   0.07398   0.32524   -0.94278   100.49744
12   0.09325   0.07437   38.54267   -0.61579   0.09325   0.07437   0.32435   -0.94308   100.58899
13   0.09323   0.07428   38.53447   -0.61623   0.09323   0.07428   0.32353   -0.94339   100.60730
14   0.09327   0.07428   38.53506   -0.61621   0.09327   0.07428   0.32356   -0.94333   100.55847
15   0.09344   0.07541   38.44494   -0.61595   0.09344   0.07541   0.32380   -0.94321   100.55847
16   0.09342   0.07572   38.42710   -0.61570   0.09342   0.07572   0.32420   -0.94299   100.61646
17   0.09349   0.07456   38.55017   -0.61516   0.09349   0.07456   0.32554   -0.94269   100.56763
18   0.09351   0.07468   38.49637   -0.61631   0.09351   0.07468   0.32328   -0.94342   100.56763
19   0.09347   0.07297   38.63159   -0.61674   0.09347   0.07297   0.32282   -0.94366   100.64392
20   0.09357   0.07251   38.67372   -0.61670   0.09357   0.07251   0.32301   -0.94369   100.59509
21   0.09370   0.07285   38.67487   -0.61586   0.09370   0.07285   0.32456   -0.94314   100.47607
22   0.09364   0.07132   38.81675   -0.61565   0.09364   0.07132   0.32530   -0.94296   100.58594
23   0.09357   0.07150   38.75767   -0.61686   0.09357   0.07150   0.32295   -0.94382   100.65308
24   0.09364   0.07099   38.82981   -0.61612   0.09364   0.07099   0.32447   -0.94327   100.54626
25   0.09370   0.07141   38.80455   -0.61577   0.09370   0.07141   0.32505   -0.94305   100.49744
26   0.09358   0.07215   38.74015   -0.61577   0.09358   0.07215   0.32490   -0.94305   100.63477
27   0.09342   0.07212   38.70320   -0.61686   0.09342   0.07212   0.32279   -0.94378   100.65613
28   0.09336   0.07379   38.57263   -0.61635   0.09336   0.07379   0.32337   -0.94339   100.53711
29   0.09343   0.07501   38.45860   -0.61651   0.09343   0.07501   0.32279   -0.94354   100.55847
30   0.09330   0.07520   38.41010   -0.61736   0.09330   0.07520   0.32112   -0.94412   100.65613
31   0.09326   0.07566   38.38474   -0.61696   0.09326   0.07566   0.32179   -0.94385   100.61646
32   0.09335   0.07660   38.31231   -0.61666   0.09335   0.07660   0.32215   -0.94366   100.51880
33   0.09322   0.07593   38.38155   -0.61641   0.09322   0.07593   0.32279   -0.94348   100.62561
34   0.09321   0.07666   38.30962   -0.61658   0.09321   0.07666   0.32228   -0.94357   100.66528
35   0.09329   0.07727   38.27363   -0.61612   0.09329   0.07727   0.32304   -0.94333   100.52795
36   0.09340   0.07739   38.27502   -0.61579   0.09340   0.07739   0.32362   -0.94302   100.57678
37   0.09333   0.07807   38.16546   -0.61707   0.09333   0.07807   0.32099   -0.94391   100.61646
38   0.09352   0.07694   38.29875   -0.61624   0.09352   0.07694   0.32289   -0.94339   100.61646
39   0.09359   0.07715   38.26548   -0.61661   0.09359   0.07715   0.32212   -0.94363   100.54626
40   0.09357   0.07608   38.33468   -0.61728   0.09357   0.07608   0.32109   -0.94412   100.60425
41   0.09356   0.07648   38.33719   -0.61628   0.09356   0.07648   0.32289   -0.94336   100.64392
42   0.09362   0.07575   38.38186   -0.61682   0.09362   0.07575   0.32203   -0.94375   100.51575
43   0.09361   0.07578   38.37747   -0.61686   0.09361   0.07578   0.32194   -0.94375   100.57678
44   0.09356   0.07550   38.39217   -0.61711   0.09356   0.07550   0.32151   -0.94391   100.65308
45   0.09369   0.07517   38.44515   -0.61651   0.09369   0.07517   0.32276   -0.94351   100.58594
46   0.09373   0.07440   38.50764   -0.61666   0.09373   0.07440   0.32267   -0.94366   100.52490
47   0.09357   0.07459   38.49280   -0.61662   0.09357   0.07459   0.32270   -0.94366   100.63477
48   0.09345   0.07437   38.48222   -0.61739   0.09345   0.07437   0.32124   -0.94409   100.68359
49   0.09332   0.07428   38.52385   -0.61651   0.09332   0.07428   0.32298   -0.94354   100.51880
50   0.09343   0.07434   38.50091   -0.61697   0.09343   0.07434   0.32206   -0.94385   100.52795
51   0.09339   0.07526   38.41279   -0.61715   0.09339   0.07526   0.32151   -0.94400   100.66528
52   0.09332   0.07511   38.45089   -0.61651   0.09332   0.07511   0.32279   -0.94354   100.58594
53   0.09339   0.07532   38.42390   -0.61671   0.09339   0.07532   0.32234   -0.94363   100.55847
