Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09248   0.04166   -43.48021   -0.33351   0.09248   0.04166   -0.78451   -0.61861   100.90942
2   0.09247   0.03781   -43.61990   -0.33388   0.09247   0.03781   -0.78430   -0.61922   100.95825
3   0.09252   0.03537   -43.70858   -0.33414   0.09252   0.03537   -0.78411   -0.61965   100.79956
4   0.09256   0.03464   -43.73622   -0.33375   0.09256   0.03464   -0.78469   -0.61910   100.79041
5   0.09241   0.03531   -43.71156   -0.33379   0.09241   0.03531   -0.78457   -0.61913   100.86060
6   0.09240   0.03619   -43.67653   -0.33511   0.09240   0.03619   -0.78292   -0.62120   100.90942
7   0.09251   0.03870   -43.58633   -0.33445   0.09251   0.03870   -0.78356   -0.62014   100.75073
8   0.09253   0.04053   -43.52076   -0.33385   0.09253   0.04053   -0.78420   -0.61919   100.83923
9   0.09266   0.04550   -43.33939   -0.33377   0.09266   0.04550   -0.78411   -0.61913   100.96741
10   0.09278   0.04776   -43.25513   -0.33440   0.09278   0.04776   -0.78320   -0.62011   100.84839
11   0.09287   0.05100   -43.13937   -0.33345   0.09287   0.05100   -0.78408   -0.61855   100.82703
12   0.09285   0.05542   -42.98070   -0.33251   0.09285   0.05542   -0.78497   -0.61708   100.91553
13   0.09275   0.05789   -42.89267   -0.33185   0.09275   0.05789   -0.78561   -0.61605   100.89722
14   0.09283   0.05890   -42.85656   -0.33162   0.09283   0.05890   -0.78576   -0.61565   100.83618
15   0.09294   0.05853   -42.87197   -0.33101   0.09294   0.05853   -0.78655   -0.61470   100.90332
16   0.09281   0.05994   -42.81717   -0.33217   0.09281   0.05994   -0.78512   -0.61660   100.90637
17   0.09284   0.05930   -42.84126   -0.33192   0.09284   0.05930   -0.78542   -0.61617   100.84534
18   0.09279   0.05979   -42.82169   -0.33244   0.09279   0.05979   -0.78475   -0.61699   100.87585
19   0.09259   0.05780   -42.89240   -0.33296   0.09259   0.05780   -0.78426   -0.61782   100.93689
20   0.09256   0.05762   -42.89897   -0.33297   0.09256   0.05762   -0.78423   -0.61782   100.86060
21   0.09253   0.05622   -42.95046   -0.33290   0.09253   0.05622   -0.78442   -0.61769   100.83923
