Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09288   0.07733   -41.29949   -0.46346   0.09288   0.07733   -0.59536   -0.79986   100.66833
2   0.09296   0.07773   -41.28204   -0.46327   0.09296   0.07773   -0.59557   -0.79955   100.65918
3   0.09301   0.07620   -41.35792   -0.46300   0.09301   0.07620   -0.59618   -0.79922   100.55847
4   0.09299   0.07785   -41.28455   -0.46243   0.09299   0.07785   -0.59691   -0.79858   100.63782
5   0.09281   0.07770   -41.28668   -0.46296   0.09281   0.07770   -0.59609   -0.79922   100.66833
6   0.09267   0.07764   -41.29050   -0.46287   0.09267   0.07764   -0.59624   -0.79910   100.60120
7   0.09273   0.07767   -41.29337   -0.46242   0.09273   0.07767   -0.59694   -0.79855   100.59204
8   0.09270   0.07770   -41.28518   -0.46310   0.09270   0.07770   -0.59584   -0.79937   100.61035
9   0.09265   0.07868   -41.23844   -0.46309   0.09265   0.07868   -0.59575   -0.79937   100.60120
10   0.09272   0.07767   -41.29337   -0.46244   0.09272   0.07767   -0.59694   -0.79861   100.56152
11   0.09266   0.07779   -41.28028   -0.46316   0.09266   0.07779   -0.59575   -0.79946   100.63171
12   0.09251   0.07733   -41.30492   -0.46289   0.09251   0.07733   -0.59624   -0.79913   100.70190
13   0.09260   0.07804   -41.26628   -0.46334   0.09260   0.07804   -0.59536   -0.79958   100.51270
14   0.09260   0.07678   -41.33181   -0.46285   0.09260   0.07678   -0.59639   -0.79910   100.60120
15   0.09257   0.07651   -41.34090   -0.46324   0.09257   0.07651   -0.59575   -0.79949   100.68970
16   0.09265   0.07764   -41.29350   -0.46255   0.09265   0.07764   -0.59673   -0.79870   100.63171
17   0.09299   0.07682   -41.32925   -0.46296   0.09299   0.07682   -0.59621   -0.79922   100.50964
18   0.09288   0.07630   -41.35489   -0.46288   0.09288   0.07630   -0.59639   -0.79910   100.62866
19   0.09281   0.07739   -41.30204   -0.46287   0.09281   0.07739   -0.59624   -0.79907   100.69885
20   0.09292   0.07749   -41.29734   -0.46289   0.09292   0.07749   -0.59618   -0.79907   100.59814
21   0.09311   0.07849   -41.25127   -0.46270   0.09311   0.07849   -0.59642   -0.79891   100.55847
22   0.09291   0.07907   -41.22638   -0.46240   0.09291   0.07907   -0.59682   -0.79855   100.66833
23   0.09288   0.08048   -41.15513   -0.46276   0.09288   0.08048   -0.59603   -0.79894   100.67749
24   0.09298   0.08078   -41.13994   -0.46283   0.09298   0.08078   -0.59590   -0.79910   100.50964
25   0.09298   0.08075   -41.14236   -0.46268   0.09298   0.08075   -0.59606   -0.79879   100.59814
26   0.09280   0.08158   -41.10525   -0.46246   0.09280   0.08158   -0.59633   -0.79855   100.66833
27   0.09279   0.08277   -41.05651   -0.46169   0.09279   0.08277   -0.59746   -0.79769   100.56152
28   0.09272   0.08286   -41.04842   -0.46202   0.09272   0.08286   -0.59688   -0.79806   100.60120
29   0.09260   0.08130   -41.11879   -0.46244   0.09260   0.08130   -0.59642   -0.79855   100.67139
30   0.09267   0.08142   -41.11578   -0.46217   0.09267   0.08142   -0.59685   -0.79824   100.63171
31   0.09272   0.08048   -41.15960   -0.46234   0.09272   0.08048   -0.59673   -0.79849   100.55237
32   0.09267   0.08090   -41.13672   -0.46257   0.09267   0.08090   -0.59630   -0.79876   100.65918
33   0.09255   0.08075   -41.14567   -0.46239   0.09255   0.08075   -0.59658   -0.79849   100.70190
34   0.09262   0.08020   -41.16848   -0.46277   0.09262   0.08020   -0.59609   -0.79901   100.53101
35   0.09262   0.08075   -41.14645   -0.46232   0.09262   0.08075   -0.59670   -0.79843   100.58289
36   0.09260   0.07959   -41.19922   -0.46261   0.09260   0.07959   -0.59639   -0.79879   100.72937
37   0.09258   0.08112   -41.12860   -0.46235   0.09258   0.08112   -0.59661   -0.79846   100.63171
38   0.09278   0.08063   -41.15551   -0.46200   0.09278   0.08063   -0.59722   -0.79803   100.51270
39   0.09292   0.07987   -41.18549   -0.46264   0.09292   0.07987   -0.59627   -0.79876   100.63782
40   0.09288   0.08036   -41.16050   -0.46279   0.09288   0.08036   -0.59597   -0.79894   100.72937
41   0.09297   0.08130   -41.11447   -0.46287   0.09297   0.08130   -0.59575   -0.79910   100.57983
42   0.09300   0.08060   -41.15714   -0.46196   0.09300   0.08060   -0.59725   -0.79794   100.57068
43   0.09291   0.08264   -41.05768   -0.46213   0.09291   0.08264   -0.59676   -0.79821   100.67749
44   0.09293   0.08188   -41.09362   -0.46219   0.09293   0.08188   -0.59676   -0.79827   100.61035
45   0.09291   0.08258   -41.06631   -0.46156   0.09291   0.08258   -0.59764   -0.79748   100.61951
46   0.09296   0.08249   -41.06745   -0.46189   0.09296   0.08249   -0.59716   -0.79791   100.65918
47   0.09291   0.08274   -41.05715   -0.46173   0.09291   0.08274   -0.59734   -0.79766   100.68970
48   0.09292   0.08313   -41.03888   -0.46168   0.09292   0.08313   -0.59740   -0.79766   100.58899
49   0.09276   0.08274   -41.04958   -0.46249   0.09276   0.08274   -0.59618   -0.79867   100.60120
50   0.09259   0.08319   -41.02840   -0.46240   0.09259   0.08319   -0.59624   -0.79852   100.67139
51   0.09256   0.08277   -41.04953   -0.46231   0.09256   0.08277   -0.59639   -0.79836   100.59204
52   0.09256   0.08359   -41.01030   -0.46230   0.09256   0.08359   -0.59633   -0.79839   100.59204
