Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09395   0.00021   -0.19816   44.99337   0.09395   0.00021   0.92254   -0.38606   100.27161
2   0.09391   0.00189   -0.19843   44.94123   0.09391   0.00189   0.92242   -0.38658   100.19226
3   0.09388   0.00223   -0.19904   44.93077   0.09388   0.00223   0.92187   -0.38768   100.30212
4   0.09382   0.00244   -0.19832   44.92418   0.09382   0.00244   0.92248   -0.38636   100.26245
5   0.09388   0.00259   -0.19791   44.91947   0.09388   0.00259   0.92282   -0.38563   100.22278
6   0.09384   0.00140   -0.19795   44.95641   0.09384   0.00140   0.92270   -0.38566   100.20447
7   0.09385   0.00085   -0.19788   44.97347   0.09385   0.00085   0.92279   -0.38554   100.32959
8   0.09401   0.00372   -0.19738   44.88445   0.09401   0.00372   0.92312   -0.38459   100.27161
9   0.09415   0.00287   -0.19762   44.91096   0.09415   0.00287   0.92300   -0.38508   100.20142
10   0.09422   0.00275   -0.19747   44.91476   0.09422   0.00275   0.92315   -0.38481   100.28076
11   0.09411   0.00412   -0.19747   44.87215   0.09411   0.00412   0.92315   -0.38481   100.28992
12   0.09420   0.00253   -0.19643   44.92146   0.09420   0.00253   0.92392   -0.38289   100.23193
13   0.09419   0.00336   -0.19762   44.89581   0.09419   0.00336   0.92303   -0.38508   100.28076
14   0.09423   0.00378   -0.19779   44.88253   0.09423   0.00378   0.92288   -0.38539   100.33875
15   0.09433   0.00357   -0.19807   44.88913   0.09433   0.00357   0.92261   -0.38588   100.27161
16   0.09439   0.00226   -0.19793   44.92988   0.09439   0.00226   0.92273   -0.38563   100.17395
17   0.09428   0.00281   -0.19861   44.91278   0.09428   0.00281   0.92227   -0.38691   100.20142
18   0.09410   0.00302   -0.19860   44.90615   0.09410   0.00302   0.92227   -0.38688   100.31128
19   0.09406   0.00247   -0.19831   44.92323   0.09406   0.00247   0.92242   -0.38633   100.22278
20   0.09396   0.00232   -0.19815   44.92798   0.09396   0.00232   0.92261   -0.38606   100.18311
21   0.09388   0.00195   -0.19869   44.93932   0.09388   0.00195   0.92221   -0.38707   100.32043
22   0.09387   0.00186   -0.19879   44.94216   0.09387   0.00186   0.92206   -0.38722   100.28992
23   0.09393   0.00073   -0.19879   44.97724   0.09393   0.00073   0.92209   -0.38722   100.24109
24   0.09388   0.00079   -0.19858   44.97535   0.09388   0.00079   0.92224   -0.38682   100.24109
25   0.09379   0.00128   -0.19884   44.96017   0.09379   0.00128   0.92206   -0.38731   100.32043
26   0.09377   0.00235   -0.19824   44.92702   0.09377   0.00235   0.92251   -0.38621   100.21362
27   0.09378   0.00189   -0.19807   44.94125   0.09378   0.00189   0.92267   -0.38591   100.26245
28   0.09385   0.00430   -0.19857   44.86633   0.09385   0.00430   0.92224   -0.38682   100.32043
29   0.09395   0.00327   -0.19819   44.89859   0.09395   0.00327   0.92248   -0.38609   100.31128
30   0.09411   0.00461   -0.19854   44.85686   0.09411   0.00461   0.92227   -0.38676   100.09460
31   0.09425   0.00467   -0.19824   44.85499   0.09425   0.00467   0.92248   -0.38621   100.24109
32   0.09416   0.00461   -0.19860   44.85685   0.09416   0.00461   0.92224   -0.38688   100.29907
33   0.09412   0.00381   -0.19832   44.88152   0.09412   0.00381   0.92236   -0.38633   100.20142
34   0.09429   0.00400   -0.19806   44.87587   0.09429   0.00400   0.92264   -0.38588   100.20142
35   0.09413   0.00223   -0.19784   44.93084   0.09413   0.00223   0.92285   -0.38548   100.29907
36   0.09427   0.00134   -0.19793   44.95831   0.09427   0.00134   0.92279   -0.38566   100.25024
37   0.09436   0.00223   -0.19823   44.93082   0.09436   0.00223   0.92254   -0.38621   100.14343
38   0.09431   0.00098   -0.19796   44.96968   0.09431   0.00098   0.92273   -0.38569   100.20142
39   0.09422   -0.00098   -0.19892   45.03035   0.09422   -0.00098   0.92196   -0.38746   100.32043
40   0.09419   -0.00320   -0.19808   45.09950   0.09419   -0.00320   0.92264   -0.38591   100.27161
41   0.09409   -0.00461   -0.19939   45.14325   0.09409   -0.00461   0.92157   -0.38832   100.16479
42   0.09397   -0.00510   -0.19866   45.15833   0.09397   -0.00510   0.92215   -0.38697   100.23193
43   0.09393   -0.00693   -0.19860   45.21519   0.09393   -0.00693   0.92224   -0.38688   100.27161
44   0.09397   -0.00513   -0.19881   45.15929   0.09397   -0.00513   0.92212   -0.38728   100.20447
45   0.09390   -0.00632   -0.19909   45.19631   0.09390   -0.00632   0.92190   -0.38780   100.25330
46   0.09387   -0.00644   -0.19967   45.20020   0.09387   -0.00644   0.92145   -0.38887   100.23193
47   0.09403   -0.00586   -0.19948   45.18215   0.09403   -0.00586   0.92157   -0.38850   100.24109
48   0.09388   -0.00485   -0.19971   45.15088   0.09388   -0.00485   0.92132   -0.38890   100.20447
49   0.09379   -0.00333   -0.19969   45.10343   0.09379   -0.00333   0.92135   -0.38887   100.25330
50   0.09388   -0.00183   -0.19843   45.05688   0.09388   -0.00183   0.92233   -0.38655   100.27161
51   0.09405   0.00217   -0.19789   44.93273   0.09405   0.00217   0.92279   -0.38557   100.20142
52   0.09410   0.00336   -0.19821   44.89576   0.09410   0.00336   0.92261   -0.38618   100.31128
