Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09329   -0.14914   -64.78422   0.66725   0.09329   -0.14914   -0.18049   0.97235   96.64307
2   0.09318   -0.15036   -65.08382   0.66778   0.09318   -0.15036   -0.17814   0.97262   96.56982
3   0.09306   -0.15168   -65.27220   0.66766   0.09306   -0.15168   -0.17731   0.97253   96.68274
4   0.09303   -0.15232   -65.51604   0.66832   0.09303   -0.15232   -0.17502   0.97275   96.63391
5   0.09295   -0.15183   -65.48534   0.66857   0.09295   -0.15183   -0.17484   0.97293   96.67053
6   0.09297   -0.15290   -65.41989   0.66742   0.09297   -0.15290   -0.17689   0.97241   96.71021
7   0.09291   -0.15210   -65.22703   0.66710   0.09291   -0.15210   -0.17838   0.97223   96.64917
8   0.09292   -0.15137   -65.04327   0.66676   0.09292   -0.15137   -0.17985   0.97205   96.65833
9   0.09284   -0.14988   -64.80801   0.66678   0.09284   -0.14988   -0.18107   0.97211   96.62476
10   0.09276   -0.14869   -64.60625   0.66670   0.09276   -0.14869   -0.18223   0.97201   96.62170
11   0.09273   -0.14771   -64.49274   0.66692   0.09273   -0.14771   -0.18250   0.97220   96.71936
12   0.09289   -0.14518   -64.27189   0.66785   0.09289   -0.14518   -0.18223   0.97266   96.61865
13   0.09292   -0.14246   -64.11167   0.66925   0.09292   -0.14246   -0.18088   0.97327   96.72852
14   0.09294   -0.14328   -64.14274   0.66873   0.09294   -0.14328   -0.18152   0.97302   96.65833
15   0.09314   -0.14270   -64.24178   0.66972   0.09314   -0.14270   -0.17951   0.97345   96.60645
16   0.09322   -0.14386   -64.26251   0.66887   0.09322   -0.14386   -0.18070   0.97302   96.60950
17   0.09309   -0.14405   -64.31570   0.66899   0.09309   -0.14405   -0.18024   0.97311   96.69495
18   0.09323   -0.14460   -64.44492   0.66922   0.09323   -0.14460   -0.17927   0.97330   96.67053
19   0.09333   -0.14551   -64.51903   0.66884   0.09333   -0.14551   -0.17945   0.97308   96.57593
20   0.09321   -0.14554   -64.50291   0.66874   0.09321   -0.14554   -0.17969   0.97302   96.59119
21   0.09320   -0.14801   -64.70830   0.66777   0.09320   -0.14801   -0.18009   0.97256   96.69800
22   0.09326   -0.14939   -65.05243   0.66839   0.09326   -0.14939   -0.17737   0.97281   96.67053
23   0.09332   -0.15040   -65.04322   0.66754   0.09332   -0.15040   -0.17869   0.97244   96.56372
24   0.09316   -0.15128   -65.15023   0.66738   0.09316   -0.15128   -0.17838   0.97244   96.60645
25   0.09304   -0.15332   -65.26528   0.66632   0.09304   -0.15332   -0.17933   0.97192   96.68274
26   0.09304   -0.15290   -65.36621   0.66716   0.09304   -0.15290   -0.17756   0.97229   96.64307
27   0.09310   -0.15424   -65.43421   0.66642   0.09310   -0.15424   -0.17826   0.97189   96.62476
28   0.09297   -0.15421   -65.39989   0.66628   0.09297   -0.15421   -0.17866   0.97180   96.64917
29   0.09299   -0.15311   -65.43724   0.66733   0.09299   -0.15311   -0.17692   0.97238   96.60034
30   0.09292   -0.15198   -65.33480   0.66773   0.09292   -0.15198   -0.17689   0.97256   96.66748
31   0.09289   -0.15168   -65.28682   0.66772   0.09289   -0.15168   -0.17713   0.97247   96.64612
32   0.09291   -0.15003   -65.22519   0.66873   0.09291   -0.15003   -0.17597   0.97299   96.62781
33   0.09282   -0.14902   -65.07131   0.66879   0.09282   -0.14902   -0.17670   0.97308   96.70410
34   0.09290   -0.14908   -64.97994   0.66828   0.09290   -0.14908   -0.17792   0.97278   96.67664
35   0.09289   -0.14844   -64.91921   0.66849   0.09289   -0.14844   -0.17792   0.97287   96.71631
36   0.09313   -0.14869   -64.86765   0.66804   0.09313   -0.14869   -0.17887   0.97275   96.66443
37   0.09313   -0.14875   -64.83745   0.66783   0.09313   -0.14875   -0.17933   0.97256   96.68579
38   0.09319   -0.14945   -64.99279   0.66805   0.09319   -0.14945   -0.17820   0.97269   96.68884
39   0.09322   -0.14783   -64.85151   0.66865   0.09322   -0.14783   -0.17804   0.97299   96.64917
40   0.09330   -0.15052   -65.25890   0.66851   0.09330   -0.15052   -0.17612   0.97287   96.64307
41   0.09325   -0.15290   -65.41500   0.66739   0.09325   -0.15290   -0.17695   0.97238   96.63086
42   0.09322   -0.15494   -65.52290   0.66630   0.09322   -0.15494   -0.17795   0.97180   96.76819
43   0.09326   -0.15522   -65.61636   0.66655   0.09326   -0.15522   -0.17710   0.97198   96.62170
44   0.09330   -0.15482   -65.62168   0.66688   0.09330   -0.15482   -0.17658   0.97214   96.68274
45   0.09325   -0.15690   -65.63757   0.66534   0.09325   -0.15690   -0.17875   0.97143   96.59119
46   0.09310   -0.15809   -65.80579   0.66524   0.09310   -0.15809   -0.17798   0.97140   96.63391
47   0.09308   -0.15595   -65.65144   0.66614   0.09308   -0.15595   -0.17750   0.97171   96.64307
48   0.09303   -0.15525   -65.67802   0.66682   0.09303   -0.15525   -0.17637   0.97214   96.62170
49   0.09294   -0.15632   -65.52213   0.66522   0.09294   -0.15632   -0.17954   0.97131   96.67969
50   0.09294   -0.15482   -65.44862   0.66604   0.09294   -0.15482   -0.17875   0.97171   96.64001
51   0.09296   -0.15601   -65.63260   0.66601   0.09296   -0.15601   -0.17780   0.97174   96.58203
52   0.09285   -0.15647   -65.63284   0.66564   0.09285   -0.15647   -0.17832   0.97150   96.70410
53   0.09287   -0.15665   -65.64944   0.66558   0.09287   -0.15665   -0.17832   0.97147   96.63696
54   0.09293   -0.15601   -65.49924   0.66536   0.09293   -0.15601   -0.17948   0.97143   96.64001
55   0.09290   -0.15561   -65.44386   0.66539   0.09290   -0.15561   -0.17972   0.97137   96.63696
56   0.09293   -0.15513   -65.41376   0.66563   0.09293   -0.15513   -0.17954   0.97153   96.60950
57   0.09306   -0.15638   -65.47713   0.66496   0.09306   -0.15638   -0.18018   0.97122   96.61255
58   0.09322   -0.15357   -65.25172   0.66605   0.09322   -0.15357   -0.17978   0.97171   96.60034
59   0.09319   -0.15415   -65.30986   0.66590   0.09319   -0.15415   -0.17972   0.97174   96.67664
60   0.09317   -0.15406   -65.24628   0.66564   0.09317   -0.15406   -0.18043   0.97156   96.71631
61   0.09338   -0.15360   -65.20420   0.66580   0.09338   -0.15360   -0.18043   0.97165   96.60645
62   0.09330   -0.15424   -65.34474   0.66599   0.09330   -0.15424   -0.17939   0.97174   96.66138
63   0.09318   -0.15461   -65.31822   0.66556   0.09318   -0.15461   -0.18015   0.97147   96.68579
64   0.09321   -0.15406   -65.32069   0.66602   0.09321   -0.15406   -0.17948   0.97174   96.67969
65   0.09336   -0.15470   -65.41809   0.66599   0.09336   -0.15470   -0.17899   0.97174   96.56677
66   0.09322   -0.15528   -65.41565   0.66552   0.09322   -0.15528   -0.17969   0.97150   96.65833
67   0.09304   -0.15696   -65.64552   0.66534   0.09304   -0.15696   -0.17872   0.97147   96.67358
68   0.09310   -0.15720   -65.61917   0.66501   0.09310   -0.15720   -0.17933   0.97125   96.60645
69   0.09310   -0.15772   -65.69502   0.66499   0.09310   -0.15772   -0.17896   0.97131   96.63391
70   0.09297   -0.15912   -65.76292   0.66421   0.09297   -0.15912   -0.17969   0.97079   96.68884
71   0.09292   -0.15824   -65.75868   0.66488   0.09292   -0.15824   -0.17875   0.97119   96.69800
72   0.09293   -0.16025   -65.89255   0.66397   0.09293   -0.16025   -0.17933   0.97076   96.60950
73   0.09290   -0.16175   -66.08559   0.66374   0.09290   -0.16175   -0.17856   0.97061   96.65833
74   0.09284   -0.16095   -66.03744   0.66412   0.09284   -0.16095   -0.17829   0.97079   96.71326
75   0.09289   -0.16105   -66.09197   0.66431   0.09289   -0.16105   -0.17771   0.97089   96.66748
76   0.09303   -0.16004   -65.81798   0.66377   0.09303   -0.16004   -0.18003   0.97058   96.57288
77   0.09288   -0.16022   -65.88257   0.66395   0.09288   -0.16022   -0.17942   0.97076   96.64612
78   0.09300   -0.16004   -65.93182   0.66433   0.09300   -0.16004   -0.17859   0.97098   96.62170
79   0.09324   -0.16001   -65.73833   0.66341   0.09324   -0.16001   -0.18101   0.97052   96.63086
80   0.09318   -0.15851   -65.64089   0.66410   0.09318   -0.15851   -0.18055   0.97082   96.69800
81   0.09312   -0.15845   -65.60425   0.66396   0.09312   -0.15845   -0.18094   0.97073   96.71326
82   0.09319   -0.15818   -65.57483   0.66403   0.09319   -0.15818   -0.18101   0.97076   96.69800
83   0.09323   -0.15836   -65.51488   0.66359   0.09323   -0.15836   -0.18198   0.97055   96.62170
84   0.09328   -0.15738   -65.38919   0.66372   0.09328   -0.15738   -0.18247   0.97058   96.59119
85   0.09330   -0.15815   -65.37737   0.66307   0.09330   -0.15815   -0.18351   0.97034   96.62170
86   0.09335   -0.15867   -65.55888   0.66357   0.09335   -0.15867   -0.18177   0.97058   96.58508
87   0.09329   -0.15915   -65.55491   0.66317   0.09329   -0.15915   -0.18238   0.97037   96.57288
88   0.09312   -0.15961   -65.64806   0.66328   0.09312   -0.15961   -0.18171   0.97049   96.63696
