Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09405   -0.06037   -0.02891   46.73300   0.09405   -0.06037   0.99667   -0.05780   99.75586
2   0.09393   -0.05826   -0.02945   46.67269   0.09393   -0.05826   0.99667   -0.05887   99.72534
3   0.09399   -0.05539   -0.02861   46.59011   0.09399   -0.05539   0.99692   -0.05719   99.72534
4   0.09397   -0.05210   -0.02797   46.49521   0.09397   -0.05210   0.99722   -0.05591   99.65820
5   0.09391   -0.04651   -0.02888   46.33496   0.09391   -0.04651   0.99738   -0.05774   99.80469
6   0.09394   -0.04172   -0.02914   46.19738   0.09394   -0.04172   0.99756   -0.05826   99.76501
7   0.09393   -0.03659   -0.02925   46.05014   0.09393   -0.03659   0.99777   -0.05847   99.68567
8   0.09386   -0.03339   -0.02867   45.95816   0.09386   -0.03339   0.99786   -0.05731   99.64600
9   0.09384   -0.02988   -0.02819   45.85730   0.09384   -0.02988   0.99811   -0.05637   99.74365
10   0.09390   -0.03061   -0.02803   45.87830   0.09390   -0.03061   0.99811   -0.05603   99.78333
11   0.09387   -0.03140   -0.02832   45.90119   0.09387   -0.03140   0.99796   -0.05661   99.70703
12   0.09400   -0.03348   -0.02781   45.96061   0.09400   -0.03348   0.99805   -0.05560   99.72534
13   0.09408   -0.03497   -0.02772   46.00364   0.09408   -0.03497   0.99789   -0.05542   99.64905
14   0.09415   -0.03687   -0.02766   46.05783   0.09415   -0.03687   0.99796   -0.05530   99.67651
15   0.09402   -0.04129   -0.02821   46.18510   0.09402   -0.04129   0.99759   -0.05640   99.69788
16   0.09408   -0.04215   -0.02888   46.20963   0.09408   -0.04215   0.99756   -0.05774   99.69788
17   0.09422   -0.04343   -0.02843   46.24645   0.09422   -0.04343   0.99750   -0.05683   99.66736
18   0.09430   -0.04654   -0.02939   46.33588   0.09430   -0.04654   0.99734   -0.05875   99.63074
19   0.09419   -0.04669   -0.02962   46.34045   0.09419   -0.04669   0.99719   -0.05921   99.76501
20   0.09420   -0.04862   -0.02868   46.39544   0.09420   -0.04862   0.99728   -0.05734   99.64905
21   0.09421   -0.05023   -0.02873   46.44178   0.09421   -0.05023   0.99728   -0.05744   99.66736
22   0.09405   -0.05167   -0.02856   46.48306   0.09405   -0.05167   0.99716   -0.05710   99.68567
23   0.09393   -0.05136   -0.02890   46.47441   0.09393   -0.05136   0.99710   -0.05777   99.71619
24   0.09393   -0.05182   -0.02839   46.48748   0.09393   -0.05182   0.99713   -0.05676   99.74365
25   0.09396   -0.05112   -0.02847   46.46737   0.09396   -0.05112   0.99713   -0.05692   99.75586
26   0.09383   -0.04944   -0.02835   46.41909   0.09383   -0.04944   0.99725   -0.05667   99.78333
27   0.09383   -0.04791   -0.02742   46.37511   0.09383   -0.04791   0.99744   -0.05481   99.72534
28   0.09386   -0.04617   -0.02786   46.32513   0.09386   -0.04617   0.99753   -0.05570   99.68567
29   0.09387   -0.04392   -0.02786   46.26033   0.09387   -0.04392   0.99759   -0.05570   99.67651
30   0.09386   -0.04321   -0.02812   46.24018   0.09386   -0.04321   0.99762   -0.05622   99.75586
31   0.09378   -0.04031   -0.02806   46.15693   0.09378   -0.04031   0.99774   -0.05609   99.73450
32   0.09393   -0.03894   -0.02820   46.11759   0.09393   -0.03894   0.99771   -0.05637   99.70703
33   0.09403   -0.03684   -0.02838   46.05708   0.09403   -0.03684   0.99783   -0.05673   99.69788
34   0.09423   -0.03662   -0.02754   46.05086   0.09423   -0.03662   0.99792   -0.05506   99.78333
35   0.09412   -0.03656   -0.02749   46.04908   0.09412   -0.03656   0.99796   -0.05496   99.71619
36   0.09409   -0.03677   -0.02781   46.05520   0.09409   -0.03677   0.99796   -0.05560   99.74670
37   0.09421   -0.03757   -0.02748   46.07795   0.09421   -0.03757   0.99796   -0.05493   99.78333
38   0.09433   -0.03763   -0.02719   46.07970   0.09433   -0.03763   0.99796   -0.05435   99.60022
39   0.09431   -0.03922   -0.02725   46.12536   0.09431   -0.03922   0.99780   -0.05448   99.71619
40   0.09419   -0.04111   -0.02766   46.17971   0.09419   -0.04111   0.99771   -0.05530   99.81384
41   0.09426   -0.04276   -0.02836   46.22705   0.09426   -0.04276   0.99762   -0.05670   99.66736
42   0.09421   -0.04443   -0.02809   46.27532   0.09421   -0.04443   0.99750   -0.05615   99.74670
43   0.09420   -0.04627   -0.02881   46.32804   0.09420   -0.04627   0.99731   -0.05759   99.75586
44   0.09397   -0.04828   -0.02904   46.38586   0.09397   -0.04828   0.99725   -0.05805   99.66736
45   0.09389   -0.04996   -0.02810   46.43383   0.09389   -0.04996   0.99734   -0.05618   99.72534
46   0.09388   -0.05167   -0.02835   46.48320   0.09388   -0.05167   0.99707   -0.05667   99.66736
47   0.09387   -0.05011   -0.02833   46.43833   0.09387   -0.05011   0.99725   -0.05664   99.75586
