Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09387   0.02640   -0.32711   44.04682   0.09387   0.02640   0.79312   -0.60857   100.58289
2   0.09397   0.02643   -0.32744   44.04524   0.09397   0.02643   0.79272   -0.60909   100.46692
3   0.09390   0.02487   -0.32654   44.10281   0.09390   0.02487   0.79394   -0.60772   100.56458
4   0.09387   0.02432   -0.32697   44.12204   0.09387   0.02432   0.79342   -0.60839   100.53406
5   0.09383   0.02631   -0.32658   44.05096   0.09383   0.02631   0.79382   -0.60778   100.45776
6   0.09371   0.02753   -0.32756   44.00535   0.09371   0.02753   0.79254   -0.60927   100.50659
7   0.09378   0.02707   -0.32686   44.02301   0.09378   0.02707   0.79345   -0.60820   100.53406
8   0.09385   0.02655   -0.32624   44.04271   0.09385   0.02655   0.79427   -0.60726   100.52490
9   0.09402   0.02826   -0.32655   43.98052   0.09402   0.02826   0.79379   -0.60772   100.44556
10   0.09419   0.02927   -0.32672   43.94389   0.09419   0.02927   0.79354   -0.60799   100.50354
11   0.09409   0.02976   -0.32585   43.92773   0.09409   0.02976   0.79461   -0.60662   100.59204
12   0.09420   0.03092   -0.32569   43.88624   0.09420   0.03092   0.79479   -0.60640   100.45471
13   0.09425   0.03238   -0.32608   43.83263   0.09425   0.03238   0.79418   -0.60695   100.41504
14   0.09417   0.03375   -0.32532   43.78448   0.09417   0.03375   0.79504   -0.60573   100.61951
15   0.09419   0.03369   -0.32532   43.78677   0.09419   0.03369   0.79510   -0.60579   100.58289
16   0.09433   0.03485   -0.32544   43.74467   0.09433   0.03485   0.79485   -0.60594   100.42419
17   0.09423   0.03568   -0.32545   43.71498   0.09423   0.03568   0.79482   -0.60598   100.51270
18   0.09415   0.03589   -0.32570   43.70676   0.09415   0.03589   0.79449   -0.60634   100.61035
19   0.09414   0.03656   -0.32556   43.68290   0.09414   0.03656   0.79467   -0.60616   100.51270
20   0.09409   0.03586   -0.32550   43.70825   0.09409   0.03586   0.79473   -0.60604   100.48523
21   0.09386   0.03464   -0.32533   43.75260   0.09386   0.03464   0.79501   -0.60576   100.58289
22   0.09390   0.03677   -0.32483   43.67653   0.09390   0.03677   0.79546   -0.60494   100.55542
23   0.09387   0.03430   -0.32540   43.76458   0.09387   0.03430   0.79495   -0.60588   100.50659
24   0.09388   0.03482   -0.32542   43.74587   0.09388   0.03482   0.79492   -0.60594   100.57373
25   0.09373   0.03537   -0.32519   43.72640   0.09373   0.03537   0.79510   -0.60552   100.57373
26   0.09375   0.03452   -0.32517   43.75732   0.09375   0.03452   0.79522   -0.60552   100.49744
27   0.09369   0.03308   -0.32537   43.80858   0.09369   0.03308   0.79501   -0.60582   100.61340
28   0.09365   0.03265   -0.32469   43.82521   0.09365   0.03265   0.79586   -0.60475   100.60425
29   0.09376   0.03211   -0.32447   43.84531   0.09376   0.03211   0.79611   -0.60436   100.58289
30   0.09391   0.03354   -0.32538   43.79211   0.09391   0.03354   0.79501   -0.60585   100.47607
31   0.09400   0.03150   -0.32572   43.86511   0.09400   0.03150   0.79461   -0.60634   100.61340
32   0.09402   0.03125   -0.32548   43.87446   0.09402   0.03125   0.79501   -0.60604   100.62256
33   0.09414   0.03247   -0.32500   43.83126   0.09414   0.03247   0.79550   -0.60524   100.45471
34   0.09412   0.03085   -0.32675   43.88647   0.09412   0.03085   0.79339   -0.60799   100.48523
35   0.09410   0.03104   -0.32630   43.88064   0.09410   0.03104   0.79394   -0.60729   100.57373
36   0.09416   0.03476   -0.32538   43.74811   0.09416   0.03476   0.79495   -0.60585   100.52490
37   0.09426   0.03220   -0.32669   43.83815   0.09426   0.03220   0.79345   -0.60793   100.39673
38   0.09417   0.03385   -0.32672   43.77861   0.09417   0.03385   0.79336   -0.60799   100.52490
39   0.09414   0.03369   -0.32624   43.78495   0.09414   0.03369   0.79391   -0.60720   100.55237
40   0.09421   0.03452   -0.32630   43.75508   0.09421   0.03452   0.79379   -0.60729   100.40588
41   0.09408   0.03619   -0.32672   43.69372   0.09408   0.03619   0.79324   -0.60796   100.46692
