Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09403   -0.08771   0.19040   47.71053   0.09403   -0.08771   0.92425   0.37168   99.08447
2   0.09410   -0.08933   0.18986   47.75930   0.09410   -0.08933   0.92456   0.37071   99.16077
3   0.09407   -0.09043   0.18961   47.79266   0.09407   -0.09043   0.92468   0.37025   99.01428
4   0.09377   -0.09024   0.18985   47.78740   0.09377   -0.09024   0.92456   0.37071   99.13025
5   0.09374   -0.09174   0.18962   47.83348   0.09374   -0.09174   0.92450   0.37025   99.16687
6   0.09382   -0.09049   0.18958   47.79435   0.09382   -0.09049   0.92474   0.37022   99.07227
7   0.09374   -0.09052   0.18906   47.79409   0.09374   -0.09052   0.92514   0.36924   99.03259
8   0.09364   -0.09024   0.18969   47.78731   0.09364   -0.09024   0.92459   0.37037   99.16687
9   0.09366   -0.08914   0.18963   47.75322   0.09366   -0.08914   0.92471   0.37025   99.04175
10   0.09375   -0.09088   0.18993   47.80762   0.09375   -0.09088   0.92438   0.37083   99.09058
11   0.09373   -0.08887   0.19026   47.74596   0.09373   -0.08887   0.92431   0.37144   99.05090
12   0.09373   -0.09000   0.19013   47.78073   0.09373   -0.09000   0.92428   0.37120   99.00208
13   0.09382   -0.08951   0.19052   47.76637   0.09382   -0.08951   0.92407   0.37193   99.02344
14   0.09393   -0.09085   0.19151   47.81028   0.09393   -0.09085   0.92318   0.37376   99.10278
15   0.09398   -0.09229   0.19164   47.85511   0.09398   -0.09229   0.92294   0.37400   99.09363
16   0.09408   -0.09357   0.19104   47.89345   0.09408   -0.09357   0.92328   0.37291   99.12109
17   0.09408   -0.09308   0.19091   47.87817   0.09408   -0.09308   0.92337   0.37263   99.12415
18   0.09408   -0.09519   0.18975   47.94042   0.09408   -0.09519   0.92413   0.37053   99.15161
19   0.09409   -0.09543   0.18882   47.94617   0.09409   -0.09543   0.92468   0.36876   99.08447
20   0.09414   -0.09516   0.18834   47.93659   0.09414   -0.09516   0.92505   0.36784   99.10278
21   0.09416   -0.09522   0.18900   47.93972   0.09416   -0.09522   0.92465   0.36912   99.15161
22   0.09404   -0.09565   0.18897   47.95291   0.09404   -0.09565   0.92462   0.36906   99.14246
23   0.09415   -0.09583   0.18893   47.95852   0.09415   -0.09583   0.92462   0.36897   99.09363
24   0.09408   -0.09543   0.18972   47.94800   0.09408   -0.09543   0.92410   0.37046   99.00513
25   0.09388   -0.09256   0.18986   47.85951   0.09388   -0.09256   0.92425   0.37071   99.07227
26   0.09375   -0.09339   0.18976   47.88480   0.09375   -0.09339   0.92425   0.37053   99.13940
27   0.09391   -0.09131   0.19011   47.82157   0.09391   -0.09131   0.92410   0.37114   99.13940
28   0.09376   -0.09043   0.18983   47.79321   0.09376   -0.09043   0.92450   0.37065   99.10889
29   0.09369   -0.08860   0.18995   47.73681   0.09369   -0.08860   0.92456   0.37086   99.07837
