Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09383   -0.07147   0.05873   47.06344   0.09383   -0.07147   0.99060   0.11719   99.42322
2   0.09389   -0.07105   0.05858   47.05083   0.09389   -0.07105   0.99075   0.11692   99.42322
3   0.09391   -0.07172   0.05728   47.06971   0.09391   -0.07172   0.99097   0.11432   99.44153
4   0.09378   -0.07221   0.05743   47.08381   0.09378   -0.07221   0.99094   0.11463   99.44153
5   0.09380   -0.07239   0.05797   47.08953   0.09380   -0.07239   0.99072   0.11570   99.39270
6   0.09382   -0.07511   0.05904   47.16843   0.09382   -0.07511   0.99036   0.11783   99.43237
7   0.09387   -0.07981   0.05980   47.30483   0.09387   -0.07981   0.98981   0.11933   99.42322
8   0.09389   -0.07950   0.06072   47.29662   0.09389   -0.07950   0.98956   0.12116   99.51172
9   0.09415   -0.08090   0.05995   47.33685   0.09415   -0.08090   0.98962   0.11963   99.44458
10   0.09416   -0.07868   0.05911   47.27187   0.09416   -0.07868   0.99002   0.11795   99.43542
11   0.09412   -0.07700   0.05786   47.22257   0.09412   -0.07700   0.99048   0.11548   99.51172
12   0.09417   -0.07401   0.05754   47.13604   0.09417   -0.07401   0.99072   0.11484   99.44458
13   0.09427   -0.06870   0.05673   46.98213   0.09427   -0.06870   0.99130   0.11322   99.41711
14   0.09420   -0.06738   0.05788   46.94468   0.09420   -0.06738   0.99115   0.11551   99.48425
15   0.09417   -0.06604   0.05728   46.90569   0.09417   -0.06604   0.99133   0.11432   99.55139
16   0.09426   -0.06201   0.05875   46.78976   0.09426   -0.06201   0.99133   0.11725   99.47510
17   0.09420   -0.05777   0.06044   46.66787   0.09420   -0.05777   0.99118   0.12061   99.44458
18   0.09399   -0.05472   0.06139   46.58019   0.09399   -0.05472   0.99103   0.12247   99.55139
19   0.09393   -0.05512   0.06097   46.59148   0.09393   -0.05512   0.99112   0.12165   99.46289
20   0.09387   -0.05466   0.06089   46.57809   0.09387   -0.05466   0.99124   0.12149   99.43237
21   0.09387   -0.05499   0.05981   46.58743   0.09387   -0.05499   0.99145   0.11936   99.39270
22   0.09380   -0.05313   0.06049   46.53379   0.09380   -0.05313   0.99145   0.12070   99.44153
23   0.09392   -0.05106   0.06057   46.47400   0.09392   -0.05106   0.99145   0.12085   99.46289
24   0.09384   -0.04843   0.06003   46.39800   0.09384   -0.04843   0.99170   0.11979   99.42322
25   0.09385   -0.04880   0.05951   46.40834   0.09385   -0.04880   0.99185   0.11875   99.49036
26   0.09381   -0.04639   0.06135   46.33923   0.09381   -0.04639   0.99158   0.12241   99.42322
27   0.09384   -0.04566   0.05992   46.31763   0.09384   -0.04566   0.99194   0.11957   99.39270
28   0.09378   -0.04538   0.05882   46.30956   0.09378   -0.04538   0.99207   0.11737   99.51172
29   0.09382   -0.04654   0.05944   46.34322   0.09382   -0.04654   0.99188   0.11859   99.53003
30   0.09405   -0.05075   0.05964   46.46475   0.09405   -0.05075   0.99176   0.11902   99.32556
31   0.09399   -0.05188   0.05907   46.49733   0.09399   -0.05188   0.99173   0.11786   99.52087
32   0.09408   -0.05344   0.05989   46.54259   0.09408   -0.05344   0.99145   0.11951   99.52087
33   0.09415   -0.05853   0.06127   46.69032   0.09415   -0.05853   0.99091   0.12226   99.44458
34   0.09418   -0.06174   0.06060   46.78267   0.09418   -0.06174   0.99087   0.12091   99.38660
35   0.09414   -0.06455   0.05992   46.86358   0.09414   -0.06455   0.99084   0.11957   99.44458
36   0.09420   -0.06778   0.05980   46.95694   0.09420   -0.06778   0.99072   0.11933   99.56055
37   0.09425   -0.07089   0.05869   47.04657   0.09425   -0.07089   0.99069   0.11713   99.39575
38   0.09417   -0.07440   0.05729   47.14725   0.09417   -0.07440   0.99081   0.11435   99.37744
39   0.09404   -0.07712   0.05740   47.22574   0.09404   -0.07712   0.99063   0.11457   99.48120
40   0.09407   -0.07883   0.05783   47.27570   0.09407   -0.07883   0.99026   0.11542   99.47205
41   0.09397   -0.07987   0.05808   47.30574   0.09397   -0.07987   0.99017   0.11591   99.38354
