Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09373   0.05625   42.08115   -0.49243   0.09373   0.05625   0.55013   -0.83322   100.75989
2   0.09363   0.05686   42.05699   -0.49158   0.09363   0.05686   0.55150   -0.83230   100.82092
3   0.09372   0.05722   42.04822   -0.49042   0.09372   0.05722   0.55339   -0.83099   100.66223
4   0.09372   0.05756   42.02859   -0.49068   0.09372   0.05756   0.55293   -0.83129   100.72021
5   0.09363   0.05478   42.16774   -0.49123   0.09363   0.05478   0.55229   -0.83190   100.80872
6   0.09347   0.05457   42.17934   -0.49120   0.09347   0.05457   0.55242   -0.83193   100.82092
7   0.09349   0.05255   42.28133   -0.49147   0.09349   0.05255   0.55211   -0.83218   100.67444
8   0.09344   0.05029   42.39836   -0.49150   0.09344   0.05029   0.55229   -0.83224   100.72327
9   0.09335   0.05011   42.40493   -0.49190   0.09335   0.05011   0.55168   -0.83273   100.83313
10   0.09336   0.04779   42.52211   -0.49231   0.09336   0.04779   0.55116   -0.83312   100.76294
11   0.09348   0.04752   42.53207   -0.49288   0.09348   0.04752   0.55022   -0.83374   100.66528
12   0.09347   0.04465   42.68193   -0.49282   0.09347   0.04465   0.55058   -0.83374   100.78125
13   0.09335   0.04285   42.77748   -0.49252   0.09335   0.04285   0.55119   -0.83334   100.80261
14   0.09344   0.04276   42.78392   -0.49230   0.09344   0.04276   0.55162   -0.83316   100.70496
15   0.09346   0.04300   42.77119   -0.49227   0.09346   0.04300   0.55159   -0.83306   100.69275
16   0.09350   0.04462   42.68810   -0.49215   0.09350   0.04462   0.55168   -0.83294   100.79041
17   0.09366   0.04575   42.62854   -0.49227   0.09366   0.04575   0.55138   -0.83306   100.71106
18   0.09366   0.04791   42.51718   -0.49212   0.09366   0.04791   0.55147   -0.83291   100.69275
19   0.09365   0.04938   42.44026   -0.49223   0.09365   0.04938   0.55116   -0.83306   100.72327
20   0.09366   0.05130   42.33852   -0.49242   0.09366   0.05130   0.55061   -0.83319   100.75989
21   0.09372   0.05329   42.23699   -0.49224   0.09372   0.05329   0.55077   -0.83306   100.66223
22   0.09370   0.05576   42.10504   -0.49264   0.09370   0.05576   0.54988   -0.83352   100.70190
23   0.09371   0.05567   42.11390   -0.49216   0.09371   0.05567   0.55068   -0.83297   100.79956
24   0.09370   0.05502   42.14894   -0.49195   0.09370   0.05502   0.55107   -0.83273   100.72021
25   0.09372   0.05539   42.12867   -0.49210   0.09372   0.05539   0.55080   -0.83291   100.68359
26   0.09359   0.05591   42.10483   -0.49173   0.09359   0.05591   0.55135   -0.83245   100.79956
27   0.09365   0.05676   42.06137   -0.49164   0.09365   0.05676   0.55144   -0.83239   100.79041
28   0.09348   0.05536   42.12946   -0.49218   0.09348   0.05536   0.55065   -0.83297   100.68359
29   0.09343   0.05576   42.11395   -0.49161   0.09343   0.05576   0.55159   -0.83236   100.71411
30   0.09341   0.05573   42.11979   -0.49112   0.09341   0.05573   0.55242   -0.83184   100.78125
31   0.09340   0.05496   42.15647   -0.49146   0.09340   0.05496   0.55193   -0.83221   100.75378
32   0.09344   0.05435   42.18071   -0.49230   0.09344   0.05435   0.55052   -0.83306   100.67444
33   0.09343   0.05365   42.20982   -0.49321   0.09343   0.05365   0.54912   -0.83413   100.72327
34   0.09326   0.05234   42.27976   -0.49301   0.09326   0.05234   0.54955   -0.83386   100.82397
35   0.09338   0.05026   42.38874   -0.49292   0.09338   0.05026   0.54991   -0.83380   100.72327
36   0.09339   0.04859   42.47799   -0.49266   0.09339   0.04859   0.55046   -0.83346   100.79346
37   0.09341   0.05033   42.38645   -0.49281   0.09341   0.05033   0.55010   -0.83367   100.77209
38   0.09339   0.04895   42.45964   -0.49257   0.09339   0.04895   0.55058   -0.83337   100.75378
39   0.09359   0.04990   42.40737   -0.49297   0.09359   0.04990   0.54985   -0.83386   100.68359
40   0.09368   0.04898   42.45694   -0.49272   0.09368   0.04898   0.55034   -0.83355   100.73242
41   0.09362   0.05084   42.36068   -0.49265   0.09362   0.05084   0.55031   -0.83349   100.78125
42   0.09371   0.05194   42.30561   -0.49240   0.09371   0.05194   0.55065   -0.83325   100.64392
43   0.09367   0.05396   42.19777   -0.49276   0.09367   0.05396   0.54985   -0.83364   100.75073
44   0.09365   0.05387   42.20496   -0.49246   0.09365   0.05387   0.55034   -0.83328   100.78125
45   0.09384   0.05524   42.13179   -0.49262   0.09384   0.05524   0.54988   -0.83340   100.75073
46   0.09384   0.05808   41.98265   -0.49279   0.09384   0.05808   0.54936   -0.83367   100.66223
47   0.09378   0.06024   41.87251   -0.49248   0.09378   0.06024   0.54964   -0.83331   100.74158
48   0.09361   0.05976   41.89988   -0.49226   0.09361   0.05976   0.55004   -0.83303   100.78125
49   0.09354   0.06027   41.87438   -0.49212   0.09354   0.06027   0.55025   -0.83291   100.64392
50   0.09345   0.06137   41.81647   -0.49220   0.09345   0.06137   0.55000   -0.83303   100.70496
51   0.09338   0.06162   41.80567   -0.49199   0.09338   0.06162   0.55031   -0.83276   100.79346
52   0.09341   0.06034   41.87296   -0.49196   0.09341   0.06034   0.55055   -0.83279   100.80261
53   0.09344   0.06113   41.83060   -0.49203   0.09344   0.06113   0.55028   -0.83279   100.69275
54   0.09339   0.06070   41.85049   -0.49230   0.09339   0.06070   0.54991   -0.83312   100.74463
55   0.09334   0.05942   41.91869   -0.49212   0.09334   0.05942   0.55031   -0.83288   100.84229
56   0.09331   0.05951   41.91058   -0.49251   0.09331   0.05951   0.54970   -0.83337   100.73547
57   0.09339   0.05792   41.99401   -0.49239   0.09339   0.05792   0.55000   -0.83316   100.67444
58   0.09344   0.05829   41.97731   -0.49214   0.09344   0.05829   0.55040   -0.83291   100.76294
59   0.09338   0.05753   42.01264   -0.49264   0.09338   0.05753   0.54967   -0.83349   100.83313
60   0.09365   0.05832   41.96840   -0.49296   0.09365   0.05832   0.54906   -0.83386   100.64392
61   0.09362   0.05710   42.03972   -0.49211   0.09362   0.05710   0.55061   -0.83291   100.74158
62   0.09353   0.05744   42.01900   -0.49246   0.09353   0.05744   0.54997   -0.83328   100.79041
63   0.09367   0.05896   41.93837   -0.49258   0.09367   0.05896   0.54961   -0.83340   100.68359
64   0.09371   0.05927   41.92688   -0.49210   0.09371   0.05927   0.55037   -0.83288   100.70190
65   0.09365   0.06079   41.84387   -0.49248   0.09365   0.06079   0.54958   -0.83331   100.75989
66   0.09366   0.06198   41.78135   -0.49252   0.09366   0.06198   0.54936   -0.83331   100.77209
67   0.09370   0.06269   41.74772   -0.49222   0.09370   0.06269   0.54979   -0.83300   100.63477
68   0.09375   0.06461   41.64018   -0.49296   0.09375   0.06461   0.54836   -0.83386   100.70190
69   0.09365   0.06565   41.59011   -0.49256   0.09365   0.06565   0.54891   -0.83343   100.78125
70   0.09354   0.06598   41.57265   -0.49253   0.09354   0.06598   0.54888   -0.83334   100.75073
71   0.09358   0.06861   41.44278   -0.49188   0.09358   0.06861   0.54967   -0.83264   100.68359
72   0.09344   0.06827   41.45689   -0.49218   0.09344   0.06827   0.54918   -0.83294   100.77209
73   0.09343   0.06964   41.38338   -0.49236   0.09343   0.06964   0.54872   -0.83316   100.86060
74   0.09354   0.07071   41.33657   -0.49156   0.09354   0.07071   0.54994   -0.83230   100.67444
75   0.09354   0.06970   41.39650   -0.49087   0.09354   0.06970   0.55123   -0.83154   100.72327
76   0.09337   0.07019   41.36076   -0.49182   0.09337   0.07019   0.54958   -0.83258   100.82092
77   0.09332   0.07007   41.36823   -0.49171   0.09332   0.07007   0.54976   -0.83245   100.82397
78   0.09346   0.07028   41.35987   -0.49145   0.09346   0.07028   0.55016   -0.83215   100.68359
79   0.09339   0.06937   41.40580   -0.49162   0.09339   0.06937   0.55000   -0.83236   100.78430
80   0.09344   0.06815   41.46550   -0.49199   0.09344   0.06815   0.54955   -0.83276   100.80261
81   0.09360   0.06864   41.44121   -0.49185   0.09360   0.06864   0.54967   -0.83254   100.74158
82   0.09366   0.06851   41.44650   -0.49195   0.09366   0.06851   0.54952   -0.83267   100.72327
83   0.09373   0.06665   41.54591   -0.49177   0.09373   0.06665   0.55013   -0.83258   100.74158
84   0.09371   0.06561   41.59880   -0.49185   0.09371   0.06561   0.55007   -0.83258   100.74158
85   0.09370   0.06565   41.60003   -0.49158   0.09370   0.06565   0.55052   -0.83230   100.70190
86   0.09372   0.06552   41.60648   -0.49157   0.09372   0.06552   0.55055   -0.83230   100.76904
87   0.09371   0.06684   41.53670   -0.49171   0.09371   0.06684   0.55016   -0.83242   100.76904
88   0.09378   0.06674   41.53949   -0.49189   0.09378   0.06674   0.54985   -0.83261   100.68054
89   0.09378   0.06690   41.53433   -0.49164   0.09378   0.06690   0.55028   -0.83236   100.75989
90   0.09365   0.06888   41.42593   -0.49212   0.09365   0.06888   0.54924   -0.83291   100.79956
91   0.09351   0.06906   41.42714   -0.49113   0.09351   0.06906   0.55089   -0.83184   100.75378
92   0.09355   0.06882   41.43788   -0.49130   0.09355   0.06882   0.55061   -0.83200   100.69275
93   0.09346   0.06937   41.41053   -0.49120   0.09346   0.06937   0.55074   -0.83193   100.77209
94   0.09334   0.06903   41.42439   -0.49153   0.09334   0.06903   0.55022   -0.83227   100.82092
95   0.09348   0.06842   41.45724   -0.49143   0.09348   0.06842   0.55046   -0.83218   100.71411
96   0.09335   0.06967   41.39767   -0.49091   0.09335   0.06967   0.55116   -0.83157   100.74463
97   0.09339   0.06803   41.47738   -0.49147   0.09339   0.06803   0.55043   -0.83218   100.83313
98   0.09332   0.06876   41.44510   -0.49093   0.09332   0.06876   0.55126   -0.83160   100.83313
99   0.09354   0.06925   41.41894   -0.49102   0.09354   0.06925   0.55107   -0.83175   100.61646
100   0.09338   0.06821   41.46527   -0.49171   0.09338   0.06821   0.55000   -0.83245   100.73242
101   0.09335   0.06784   41.49004   -0.49116   0.09335   0.06784   0.55095   -0.83181   100.84229
102   0.09355   0.06699   41.53401   -0.49123   0.09355   0.06699   0.55098   -0.83197   100.74158
103   0.09366   0.06711   41.52794   -0.49119   0.09366   0.06711   0.55101   -0.83187   100.67444
104   0.09365   0.06690   41.53242   -0.49183   0.09365   0.06690   0.54997   -0.83261   100.72327
105   0.09359   0.06589   41.59890   -0.49044   0.09359   0.06589   0.55239   -0.83102   100.79956
106   0.09374   0.06671   41.54581   -0.49144   0.09374   0.06671   0.55061   -0.83212   100.71106
107   0.09373   0.06684   41.54069   -0.49134   0.09373   0.06684   0.55080   -0.83206   100.71106
108   0.09366   0.06684   41.54240   -0.49116   0.09366   0.06684   0.55107   -0.83181   100.79956
109   0.09376   0.06662   41.55277   -0.49125   0.09376   0.06662   0.55098   -0.83197   100.70190
110   0.09378   0.06708   41.52875   -0.49126   0.09378   0.06708   0.55089   -0.83193   100.72021
111   0.09368   0.06827   41.47164   -0.49081   0.09368   0.06827   0.55150   -0.83145   100.79041
112   0.09366   0.06824   41.46914   -0.49120   0.09366   0.06824   0.55086   -0.83190   100.75989
113   0.09353   0.06864   41.45582   -0.49052   0.09353   0.06864   0.55196   -0.83114   100.69275
114   0.09347   0.06970   41.39354   -0.49113   0.09347   0.06970   0.55077   -0.83178   100.76294
115   0.09344   0.06943   41.41331   -0.49064   0.09344   0.06943   0.55165   -0.83129   100.78125
116   0.09338   0.07080   41.34312   -0.49052   0.09338   0.07080   0.55165   -0.83111   100.72327
117   0.09334   0.06995   41.38778   -0.49053   0.09334   0.06995   0.55181   -0.83120   100.69580
118   0.09331   0.07129   41.31354   -0.49093   0.09331   0.07129   0.55095   -0.83163   100.76294
119   0.09328   0.07016   41.37686   -0.49047   0.09328   0.07016   0.55181   -0.83102   100.87280
120   0.09337   0.07215   41.27372   -0.49051   0.09337   0.07215   0.55153   -0.83114   100.66528
121   0.09341   0.07114   41.32698   -0.49040   0.09341   0.07114   0.55181   -0.83096   100.69580
122   0.09338   0.07028   41.36784   -0.49074   0.09338   0.07028   0.55138   -0.83139   100.83313
123   0.09343   0.07031   41.36767   -0.49060   0.09343   0.07031   0.55159   -0.83120   100.75378
124   0.09364   0.06946   41.40466   -0.49131   0.09364   0.06946   0.55055   -0.83206   100.60425
125   0.09364   0.07038   41.35818   -0.49121   0.09364   0.07038   0.55061   -0.83197   100.72327
126   0.09360   0.06925   41.42090   -0.49083   0.09360   0.06925   0.55138   -0.83151   100.78125
127   0.09375   0.06815   41.47344   -0.49124   0.09375   0.06815   0.55080   -0.83193   100.64392
128   0.09380   0.06885   41.44178   -0.49079   0.09380   0.06885   0.55147   -0.83145   100.72021
129   0.09367   0.06772   41.49475   -0.49133   0.09367   0.06772   0.55071   -0.83203   100.72327
130   0.09375   0.06821   41.47187   -0.49109   0.09375   0.06821   0.55104   -0.83178   100.71106
131   0.09370   0.06717   41.52043   -0.49162   0.09370   0.06717   0.55031   -0.83239   100.68359
132   0.09371   0.06665   41.54932   -0.49143   0.09371   0.06665   0.55068   -0.83215   100.75989
133   0.09373   0.06632   41.56634   -0.49146   0.09373   0.06632   0.55065   -0.83215   100.75073
134   0.09371   0.06687   41.54121   -0.49113   0.09371   0.06687   0.55113   -0.83181   100.66223
135   0.09355   0.06790   41.48306   -0.49154   0.09355   0.06790   0.55034   -0.83227   100.73242
136   0.09340   0.06742   41.51231   -0.49120   0.09340   0.06742   0.55101   -0.83197   100.78125
137   0.09332   0.06980   41.38766   -0.49124   0.09332   0.06980   0.55058   -0.83193   100.73547
138   0.09344   0.06867   41.44823   -0.49109   0.09344   0.06867   0.55101   -0.83181   100.71411
139   0.09345   0.07022   41.35880   -0.49185   0.09345   0.07022   0.54952   -0.83261   100.74158
140   0.09333   0.06995   41.38481   -0.49079   0.09333   0.06995   0.55135   -0.83148   100.81177
141   0.09334   0.06980   41.39182   -0.49088   0.09334   0.06980   0.55123   -0.83157   100.66528
142   0.09343   0.07077   41.34248   -0.49071   0.09343   0.07077   0.55132   -0.83129   100.70496
143   0.09329   0.07120   41.32084   -0.49069   0.09329   0.07120   0.55135   -0.83135   100.82397
144   0.09339   0.07144   41.30026   -0.49137   0.09339   0.07144   0.55013   -0.83203   100.76294
145   0.09357   0.07199   41.28070   -0.49057   0.09357   0.07199   0.55141   -0.83114   100.67444
146   0.09368   0.07263   41.23974   -0.49124   0.09368   0.07263   0.55019   -0.83187   100.71106
147   0.09369   0.07053   41.34756   -0.49143   0.09369   0.07053   0.55019   -0.83215   100.79956
148   0.09373   0.07150   41.29754   -0.49133   0.09373   0.07150   0.55019   -0.83200   100.70190
149   0.09373   0.07132   41.30975   -0.49112   0.09373   0.07132   0.55061   -0.83181   100.71106
