	Time(ms)	S0(mW)	S1	S2	S3	DOP(%)	Average DOP(%)	
0.10000	0.03290	0.76370	-0.57884	-0.28590	99.14551	99.14551
0.90000	0.03301	0.76339	-0.57930	-0.28614	99.17908	99.17908
1.70000	0.03302	0.76254	-0.58049	-0.28593	99.20044	99.20044
2.50000	0.03296	0.76357	-0.57921	-0.28578	99.16687	99.16687
3.30000	0.03305	0.76269	-0.58022	-0.28602	99.15161	99.15161
4.10000	0.03299	0.76482	-0.57781	-0.28544	99.13025	99.13025
0.70000	0.03304	0.76504	-0.57738	-0.28562	99.17908	99.17908
1.50000	0.03298	0.76687	-0.57521	-0.28465	99.14856	99.14856
2.30000	0.03306	0.76513	-0.57738	-0.28523	99.16077	99.16077
3.10000	0.03299	0.76437	-0.57836	-0.28556	99.15771	99.15771
3.90000	0.03303	0.76388	-0.57903	-0.28544	99.13025	99.13025
0.50000	0.03299	0.76403	-0.57851	-0.28587	99.17908	99.17908
1.30000	0.03300	0.76406	-0.57891	-0.28492	99.14856	99.14856
2.10000	0.03298	0.76412	-0.57909	-0.28459	99.12720	99.12720
2.90000	0.03303	0.76598	-0.57649	-0.28465	99.19128	99.19128
3.70000	0.03300	0.76632	-0.57598	-0.28495	99.16992	99.16992
0.30000	0.03298	0.76705	-0.57552	-0.28391	99.12720	99.12720
1.10000	0.03310	0.76528	-0.57723	-0.28520	99.13025	99.13025
1.90000	0.03296	0.76510	-0.57753	-0.28513	99.15771	99.15771
2.70000	0.03309	0.76421	-0.57848	-0.28556	99.13025	99.13025
3.50000	0.03312	0.76464	-0.57836	-0.28465	99.15161	99.15161
0.10000	0.03311	0.76498	-0.57796	-0.28437	99.15161	99.15161
0.90000	0.03306	0.76644	-0.57628	-0.28388	99.16077	99.16077
1.70000	0.03316	0.76586	-0.57729	-0.28358	99.16382	99.16382
2.50000	0.03316	0.76562	-0.57735	-0.28382	99.15161	99.15161
3.30000	0.03313	0.76559	-0.57747	-0.28382	99.11194	99.11194
4.10000	0.03322	0.76553	-0.57695	-0.28489	99.18518	99.18518
0.70000	0.03314	0.76504	-0.57781	-0.28468	99.14246	99.14246
1.50000	0.03319	0.76501	-0.57772	-0.28486	99.17297	99.17297
2.30000	0.03319	0.76760	-0.57521	-0.28294	99.12415	99.12415
3.10000	0.03320	0.76922	-0.57347	-0.28214	99.12415	99.12415
3.90000	0.03317	0.76785	-0.57454	-0.28370	99.12415	99.12415
0.50000	0.03327	0.76739	-0.57518	-0.28376	99.14551	99.14551
1.30000	0.03322	0.76550	-0.57686	-0.28529	99.17297	99.17297
2.10000	0.03321	0.76797	-0.57372	-0.28504	99.15466	99.15466
2.90000	0.03330	0.76727	-0.57436	-0.28565	99.14551	99.14551
3.70000	0.03324	0.76739	-0.57476	-0.28422	99.16382	99.16382
0.30000	0.03332	0.76656	-0.57540	-0.28541	99.13635	99.13635
1.10000	0.03329	0.76696	-0.57463	-0.28584	99.13635	99.13635
1.90000	0.03334	0.76791	-0.57424	-0.28397	99.09973	99.09973
