	Time(ms)	S0(mW)	S1	S2	S3	DOP(%)	Average DOP(%)	
3.70000	1.27086	0.60970	0.30903	-0.73006	100.05493	100.05493
1.50000	1.25467	0.61888	0.31791	-0.71844	100.07629	100.07629
3.50000	1.26660	0.61864	0.31736	-0.71883	100.06714	100.06714
1.30000	1.27029	0.62615	0.32057	-0.71087	100.05493	100.05493
3.30000	1.25084	0.61116	0.31025	-0.72826	100.03357	100.03357
1.10000	1.26774	0.60637	0.30387	-0.73492	100.06714	100.06714
3.10000	1.26106	0.60778	0.30601	-0.73296	100.05493	100.05493
0.90000	1.25141	0.60491	0.30042	-0.73742	100.05493	100.05493
2.90000	1.25084	0.60955	0.30811	-0.73058	100.03357	100.03357
0.70000	1.26873	0.60515	0.30070	-0.73727	100.07629	100.07629
2.70000	1.26050	0.60524	0.30070	-0.73721	100.03357	100.03357
0.50000	1.27072	0.60424	0.29841	-0.73888	100.06409	100.06409
2.50000	1.26845	0.60741	0.30576	-0.73330	100.03357	100.03357
0.30000	1.27044	0.61052	0.31010	-0.72890	100.08850	100.08850
2.30000	1.25042	0.62111	0.31800	-0.71651	100.07935	100.07935
0.10000	1.25908	0.62264	0.31886	-0.71459	100.05493	100.05493
2.10000	1.26476	0.62508	0.31971	-0.71215	100.06714	100.06714
4.10000	1.26518	0.62868	0.32047	-0.70861	100.04272	100.04272
1.90000	1.25183	0.62597	0.31990	-0.71129	100.06714	100.06714
3.90000	1.27058	0.62764	0.32041	-0.70959	100.05493	100.05493
1.70000	1.26021	0.61647	0.31544	-0.72152	100.06714	100.06714
3.70000	1.27044	0.60500	0.29908	-0.73797	100.04272	100.04272
1.50000	1.25979	0.60723	0.30369	-0.73443	100.06714	100.06714
3.50000	1.26348	0.60289	0.29044	-0.74322	100.04272	100.04272
1.30000	1.25141	0.60228	0.28611	-0.74529	100.06714	100.06714
3.30000	1.25084	0.61119	0.30952	-0.72860	100.04272	100.04272
1.10000	1.25169	0.61773	0.31550	-0.72051	100.06714	100.06714
3.10000	1.26930	0.61684	0.31492	-0.72146	100.02136	100.02136
0.90000	1.25397	0.61391	0.31181	-0.72539	100.03357	100.03357
2.90000	1.26646	0.61263	0.31150	-0.72658	100.06714	100.06714
0.70000	1.25538	0.60442	0.29554	-0.73989	100.04272	100.04272
2.70000	1.26206	0.60350	0.29237	-0.74197	100.06714	100.06714
0.50000	1.26121	0.60302	0.28892	-0.74374	100.03357	100.03357
2.50000	1.26760	0.60643	0.30067	-0.73620	100.00916	100.00916
0.30000	1.26419	0.60906	0.30625	-0.73171	100.03357	100.03357
2.30000	1.25609	0.61174	0.30943	-0.72826	100.04272	100.04272
0.10000	1.24999	0.61241	0.31050	-0.72716	100.03357	100.03357
2.10000	1.25893	0.61095	0.30842	-0.72927	100.04272	100.04272
4.10000	1.26163	0.61275	0.31117	-0.72643	100.06714	100.06714
1.90000	1.26902	0.60906	0.30601	-0.73186	100.03052	100.03052
3.90000	1.25226	0.61107	0.30860	-0.72906	100.03357	100.03357
1.70000	1.26291	0.60833	0.30433	-0.73318	100.04272	100.04272
3.70000	1.26760	0.60405	0.29209	-0.74163	100.03357	100.03357
1.50000	1.26944	0.60530	0.29704	-0.73858	100.02136	100.02136
3.50000	1.27200	0.60723	0.30235	-0.73486	100.02136	100.02136
1.30000	1.26305	0.60900	0.30497	-0.73238	100.00916	100.00916
3.30000	1.25127	0.60363	0.28990	-0.74270	100.05493	100.05493
1.10000	1.25169	0.60823	0.30354	-0.73357	100.05493	100.05493
3.10000	1.25510	0.60833	0.30311	-0.73370	100.04272	100.04272
0.90000	1.26106	0.60778	0.30274	-0.73428	100.03357	100.03357
2.90000	1.25453	0.61272	0.31034	-0.72695	100.05493	100.05493
0.70000	1.24843	0.61635	0.31364	-0.72253	100.04272	100.04272
2.70000	1.24885	0.61507	0.31205	-0.72420	100.03357	100.03357
0.50000	1.25766	0.61510	0.31242	-0.72399	100.05493	100.05493
2.50000	1.26461	0.62319	0.31785	-0.71477	100.03357	100.03357
0.30000	1.24899	0.62212	0.31703	-0.71599	100.04272	100.04272
2.30000	1.25751	0.62313	0.31819	-0.71459	100.03357	100.03357
0.10000	1.26845	0.62603	0.31867	-0.71181	100.03357	100.03357
2.10000	1.25283	0.62813	0.31928	-0.70980	100.02136	100.02136
4.10000	1.24857	0.62807	0.31956	-0.70949	100.04272	100.04272
1.90000	1.25226	0.62291	0.31791	-0.71490	100.05493	100.05493
3.90000	1.26575	0.61806	0.31480	-0.72036	100.03357	100.03357
1.70000	1.26461	0.61220	0.30943	-0.72787	100.04272	100.04272
3.70000	1.25595	0.61342	0.31022	-0.72646	100.02136	100.02136
1.50000	1.24857	0.60845	0.30268	-0.73385	100.03357	100.03357
3.50000	1.26433	0.61196	0.30915	-0.72805	100.04272	100.04272
1.30000	1.25297	0.61846	0.31483	-0.72015	100.04272	100.04272
3.30000	1.25013	0.61080	0.30696	-0.73003	100.02136	100.02136
1.10000	1.24843	0.61635	0.31300	-0.72271	100.04272	100.04272
3.10000	1.26177	0.62136	0.31727	-0.71654	100.04272	100.04272
0.90000	1.26888	0.61827	0.31468	-0.72048	100.00000	100.00000
2.90000	1.26831	0.61437	0.31169	-0.72497	100.04272	100.04272
0.70000	1.25183	0.60952	0.30479	-0.73186	100.00916	100.00916
2.70000	1.26064	0.62487	0.31822	-0.71297	100.00916	100.00916
0.50000	1.25794	0.61724	0.31416	-0.72146	100.00916	100.00916
2.50000	1.27015	0.60988	0.30595	-0.73122	100.03052	100.03052
0.30000	1.26220	0.61690	0.31400	-0.72201	100.02136	100.02136
2.30000	1.24999	0.61998	0.31617	-0.71828	100.05493	100.05493
0.10000	1.26064	0.61840	0.31535	-0.71996	100.02136	100.02136
2.10000	1.25425	0.61248	0.30931	-0.72747	100.05493	100.05493
4.10000	1.24701	0.61367	0.31019	-0.72616	100.03357	100.03357
1.90000	1.26149	0.61147	0.30845	-0.72890	100.02136	100.02136
3.90000	1.25198	0.60665	0.29743	-0.73736	100.03357	100.03357
1.70000	1.25283	0.60579	0.29536	-0.73891	100.00916	100.00916
3.70000	1.26220	0.60485	0.29133	-0.74133	100.00916	100.00916
1.50000	1.25027	0.60430	0.29112	-0.74175	100.06714	100.06714
3.50000	1.24985	0.60942	0.30418	-0.73226	100.00000	100.00000
1.30000	1.26802	0.60875	0.30256	-0.73360	99.97559	99.97559
3.30000	1.26305	0.61553	0.31254	-0.72362	100.04272	100.04272
1.10000	1.24843	0.61776	0.31462	-0.72082	100.06714	100.06714
3.10000	1.24758	0.60967	0.30479	-0.73186	100.03357	100.03357
0.90000	1.26547	0.60976	0.30464	-0.73177	99.98779	99.98779
2.90000	1.26816	0.60775	0.30079	-0.73513	100.00916	100.00916
0.70000	1.26745	0.60860	0.30305	-0.73357	99.98779	99.98779
2.70000	1.25794	0.62285	0.31791	-0.71493	100.03357	100.03357
0.50000	1.26461	0.62059	0.31596	-0.71773	100.00916	100.00916
2.50000	1.25042	0.60765	0.30058	-0.73531	100.00000	100.00000
0.30000	1.24772	0.60891	0.30290	-0.73315	100.03357	100.03357
2.30000	1.25624	0.60598	0.29612	-0.73836	100.02136	100.02136
0.10000	1.24758	0.60485	0.29194	-0.74102	100.03357	100.03357
2.10000	1.24999	0.60445	0.29005	-0.74200	100.04272	100.04272
4.10000	1.24956	0.61571	0.31214	-0.72359	100.03357	100.03357
1.90000	1.26674	0.61220	0.30927	-0.72781	100.06714	100.06714
3.90000	1.25425	0.61077	0.30607	-0.73028	100.04272	100.04272
1.70000	1.26674	0.60631	0.29707	-0.73785	100.00916	100.00916
3.70000	1.26731	0.60479	0.29130	-0.74136	100.00916	100.00916
1.50000	1.26547	0.60500	0.29203	-0.74081	100.00916	100.00916
3.50000	1.25169	0.60656	0.29731	-0.73748	100.00916	100.00916
1.30000	1.26305	0.61202	0.30775	-0.72875	100.00000	100.00000
3.30000	1.26774	0.61473	0.31193	-0.72454	100.06714	100.06714
1.10000	1.24985	0.60723	0.29896	-0.73620	100.00916	100.00916
3.10000	1.24885	0.60442	0.28843	-0.74282	100.02136	100.02136
0.90000	1.26930	0.60399	0.28602	-0.74404	100.03052	100.03052
2.90000	1.25042	0.60475	0.29072	-0.74160	100.04272	100.04272
0.70000	1.25056	0.60475	0.29057	-0.74157	100.03357	100.03357
2.70000	1.25751	0.60421	0.28666	-0.74377	100.02136	100.02136
0.50000	1.25340	0.60350	0.28278	-0.74560	100.05493	100.05493
2.50000	1.26589	0.60360	0.28007	-0.74657	100.02136	100.02136
0.30000	1.26689	0.60390	0.27769	-0.74725	100.00916	100.00916
2.30000	1.25638	0.60350	0.27888	-0.74712	100.00916	100.00916
0.10000	1.24857	0.60366	0.27781	-0.74752	100.00000	100.00000
2.10000	1.25070	0.60378	0.27662	-0.74767	100.02136	100.02136
4.10000	1.25879	0.60366	0.27458	-0.74856	100.03357	100.03357
1.90000	1.24942	0.60372	0.27540	-0.74822	100.03357	100.03357
3.90000	1.25397	0.60396	0.27207	-0.74920	100.02136	100.02136
1.70000	1.26504	0.60396	0.27186	-0.74935	100.02136	100.02136
3.70000	1.25879	0.60387	0.27189	-0.74944	100.00916	100.00916
1.50000	1.25538	0.60363	0.27290	-0.74914	100.03357	100.03357
3.50000	1.26007	0.60360	0.27451	-0.74859	100.02136	100.02136
1.30000	1.25723	0.60384	0.27125	-0.74972	100.00916	100.00916
3.30000	1.24999	0.60442	0.26643	-0.75091	100.04272	100.04272
1.10000	1.26703	0.60466	0.26704	-0.75048	100.02136	100.02136
3.10000	1.27015	0.60384	0.27024	-0.75002	99.97559	99.97559
0.90000	1.25027	0.60466	0.26621	-0.75085	100.00916	100.00916
2.90000	1.24956	0.60329	0.27360	-0.74926	100.03357	100.03357
0.70000	1.26731	0.60320	0.27982	-0.74697	99.98779	99.98779
2.70000	1.26774	0.60369	0.28849	-0.74337	100.03357	100.03357
0.50000	1.26689	0.60479	0.29380	-0.74041	100.03357	100.03357
2.50000	1.25283	0.60417	0.29136	-0.74181	100.02136	100.02136
0.30000	1.26703	0.60482	0.29328	-0.74056	100.00000	100.00000
2.30000	1.26902	0.60445	0.29456	-0.74020	100.02136	100.02136
0.10000	1.25013	0.60427	0.29276	-0.74123	100.00916	100.00916
2.10000	1.24843	0.60375	0.29130	-0.74215	100.05493	100.05493
4.10000	1.25695	0.60408	0.29225	-0.74151	100.00916	100.00916
1.90000	1.26731	0.60314	0.28513	-0.74514	100.03357	100.03357
3.90000	1.25638	0.60268	0.28297	-0.74627	100.03357	100.03357
1.70000	1.26419	0.60256	0.27955	-0.74770	100.04272	100.04272
3.70000	1.24956	0.60283	0.27577	-0.74889	100.00000	100.00000
1.50000	1.26987	0.60271	0.27702	-0.74837	100.00916	100.00916
3.50000	1.26291	0.60262	0.27625	-0.74868	100.04272	100.04272
1.30000	1.26916	0.60247	0.27735	-0.74853	100.03052	100.03052
3.30000	1.25042	0.60332	0.26902	-0.75091	100.00916	100.00916
1.10000	1.27015	0.60387	0.26649	-0.75143	100.02136	100.02136
3.10000	1.25524	0.60497	0.26194	-0.75207	100.00916	100.00916
0.90000	1.26973	0.60756	0.25413	-0.75268	99.97559	99.97559
2.90000	1.26689	0.60878	0.25095	-0.75268	100.03357	100.03357
0.70000	1.24899	0.60906	0.25004	-0.75286	100.00916	100.00916
2.70000	1.26674	0.60784	0.25269	-0.75292	100.00000	100.00000
0.50000	1.26958	0.60848	0.25141	-0.75274	100.00000	100.00000
2.50000	1.25297	0.60900	0.24931	-0.75311	100.00000	100.00000
0.30000	1.25609	0.60891	0.24989	-0.75301	100.00000	100.00000
2.30000	1.27029	0.60839	0.25086	-0.75298	100.03052	100.03052
0.10000	1.26249	0.60863	0.25028	-0.75298	100.03357	100.03357
2.10000	1.26050	0.60952	0.24836	-0.75298	99.98779	99.98779
4.10000	1.26646	0.61071	0.24589	-0.75286	100.00000	100.00000
1.90000	1.27001	0.61055	0.24604	-0.75301	100.00000	100.00000
3.90000	1.26007	0.61119	0.24464	-0.75274	100.00916	100.00916
1.70000	1.25056	0.61251	0.24238	-0.75265	100.00916	100.00916
3.70000	1.25340	0.61299	0.24100	-0.75246	100.02136	100.02136
1.50000	1.25368	0.61238	0.24223	-0.75265	99.98779	99.98779
3.50000	1.26078	0.61217	0.24271	-0.75283	99.95422	99.95422
1.30000	1.26745	0.61269	0.24180	-0.75253	99.98779	99.98779
3.30000	1.25950	0.61132	0.24357	-0.75314	99.98779	99.98779
1.10000	1.25113	0.61220	0.24207	-0.75295	100.00916	100.00916
3.10000	1.26717	0.61104	0.24454	-0.75298	100.00916	100.00916
0.90000	1.26433	0.61077	0.24454	-0.75326	100.04272	100.04272
2.90000	1.26788	0.61190	0.24262	-0.75301	100.02136	100.02136
0.70000	1.24899	0.61278	0.24079	-0.75283	100.00916	100.00916
2.70000	1.26930	0.61107	0.24476	-0.75301	100.00000	100.00000
0.50000	1.25524	0.61129	0.24329	-0.75323	100.03357	100.03357
2.50000	1.25453	0.60921	0.24747	-0.75353	99.98779	99.98779
0.30000	1.25155	0.60848	0.24842	-0.75381	100.02136	100.02136
2.30000	1.25113	0.61382	0.23930	-0.75237	100.03357	100.03357
0.10000	1.25098	0.60259	0.26533	-0.75271	100.04272	100.04272
2.10000	1.26547	0.60170	0.26884	-0.75225	100.03357	100.03357
4.10000	1.26930	0.60503	0.25648	-0.75387	100.04272	100.04272
1.90000	1.25908	0.60289	0.26460	-0.75286	100.03357	100.03357
3.90000	1.25624	0.60079	0.28086	-0.74856	100.05493	100.05493
1.70000	1.25965	0.60134	0.27418	-0.75072	100.02136	100.02136
3.70000	1.27257	0.60137	0.28932	-0.74487	100.02136	100.02136
1.50000	1.25538	0.60152	0.29048	-0.74432	100.03357	100.03357
3.50000	1.25240	0.60424	0.30097	-0.73797	100.06714	100.06714
1.30000	1.25439	0.60100	0.28730	-0.74593	100.04272	100.04272
3.30000	1.25254	0.60717	0.30622	-0.73333	100.05493	100.05493
1.10000	1.25183	0.61159	0.31193	-0.72716	100.04272	100.04272
3.10000	1.25198	0.60497	0.30213	-0.73693	100.03357	100.03357
0.90000	1.26973	0.60210	0.29203	-0.74316	100.02136	100.02136
2.90000	1.26760	0.60262	0.29460	-0.74187	100.02136	100.02136
0.70000	1.26135	0.60128	0.27570	-0.74999	100.02136	100.02136
2.70000	1.25027	0.60234	0.29249	-0.74297	100.04272	100.04272
0.50000	1.25482	0.60295	0.29560	-0.74111	100.05493	100.05493
2.50000	1.25070	0.60277	0.29466	-0.74154	100.00000	100.00000
0.30000	1.27129	0.60540	0.30189	-0.73656	100.00000	100.00000
2.30000	1.25212	0.60155	0.28864	-0.74499	100.04272	100.04272
0.10000	1.25056	0.60305	0.29618	-0.74084	100.03357	100.03357
2.10000	1.26717	0.60930	0.30903	-0.73034	100.04272	100.04272
4.10000	1.25397	0.61071	0.31080	-0.72848	100.02136	100.02136
1.90000	1.25965	0.61388	0.31437	-0.72411	100.04272	100.04272
3.90000	1.25141	0.61074	0.31065	-0.72854	100.03357	100.03357
1.70000	1.26845	0.61449	0.31440	-0.72372	100.04272	100.04272
3.70000	1.25965	0.61184	0.31135	-0.72729	100.04272	100.04272
1.50000	1.26163	0.61089	0.31028	-0.72851	100.06714	100.06714
3.50000	1.25893	0.61919	0.31797	-0.71816	100.02136	100.02136
1.30000	1.27001	0.60659	0.30345	-0.73498	100.00916	100.00916
3.30000	1.26419	0.60350	0.29530	-0.74081	100.02136	100.02136
1.10000	1.25609	0.60887	0.30787	-0.73119	100.02136	100.02136
3.10000	1.27086	0.60778	0.30625	-0.73281	100.03052	100.03052
0.90000	1.26973	0.60744	0.30564	-0.73339	100.03052	100.03052
2.90000	1.25382	0.60662	0.30363	-0.73486	100.05493	100.05493
0.70000	1.26135	0.61168	0.31153	-0.72735	100.05493	100.05493
2.70000	1.25084	0.61498	0.31437	-0.72329	100.05493	100.05493
0.50000	1.25240	0.61611	0.31520	-0.72192	100.02136	100.02136
2.50000	1.27115	0.61660	0.31547	-0.72149	100.03052	100.03052
0.30000	1.26149	0.61061	0.30949	-0.72903	100.04272	100.04272
2.30000	1.25297	0.61058	0.30979	-0.72906	100.04272	100.04272
0.10000	1.26987	0.61547	0.31416	-0.72304	100.04272	100.04272
2.10000	1.25056	0.60808	0.30555	-0.73287	100.04272	100.04272
4.10000	1.25155	0.60829	0.30576	-0.73260	100.00000	100.00000
1.90000	1.27200	0.61599	0.31513	-0.72216	100.04272	100.04272
3.90000	1.27015	0.62258	0.31837	-0.71511	100.00916	100.00916
1.70000	1.26163	0.61608	0.31516	-0.72210	100.03357	100.03357
3.70000	1.26092	0.61470	0.31404	-0.72378	100.00000	100.00000
1.50000	1.26930	0.61736	0.31571	-0.72066	100.00916	100.00916
3.50000	1.26816	0.61763	0.31593	-0.72039	100.00916	100.00916
1.30000	1.25113	0.60887	0.30619	-0.73193	100.03357	100.03357
3.30000	1.25624	0.60378	0.29359	-0.74136	100.02136	100.02136
1.10000	1.25141	0.60421	0.29490	-0.74035	100.03357	100.03357
3.10000	1.26703	0.60591	0.30061	-0.73666	100.00000	100.00000
0.90000	1.26135	0.61217	0.31071	-0.72716	100.04272	100.04272
2.90000	1.26944	0.62035	0.31755	-0.71725	100.03052	100.03052
0.70000	1.25056	0.62410	0.31938	-0.71319	100.03357	100.03357
2.70000	1.26916	0.62813	0.32005	-0.70946	100.03052	100.03052
0.50000	1.25169	0.61596	0.31388	-0.72265	100.03357	100.03357
2.50000	1.26745	0.61568	0.31355	-0.72308	100.02136	100.02136
0.30000	1.26121	0.62471	0.31950	-0.71261	100.03357	100.03357
2.30000	1.26788	0.62529	0.31947	-0.71215	100.03357	100.03357
0.10000	1.26234	0.61263	0.31089	-0.72677	100.04272	100.04272
2.10000	1.26589	0.61980	0.31626	-0.71841	100.02136	100.02136
4.10000	1.26788	0.62792	0.32017	-0.70956	100.02136	100.02136
1.90000	1.26831	0.62438	0.31861	-0.71325	100.00916	100.00916
3.90000	1.26007	0.61199	0.30931	-0.72802	100.00916	100.00916
1.70000	1.25510	0.61400	0.31211	-0.72503	100.07629	100.07629
3.70000	1.26618	0.61296	0.31120	-0.72637	100.05493	100.05493
1.50000	1.26092	0.60424	0.29179	-0.74157	100.00916	100.00916
3.50000	1.25056	0.60366	0.29109	-0.74233	100.03357	100.03357
1.30000	1.25567	0.60884	0.30488	-0.73251	100.03357	100.03357
3.30000	1.25169	0.61858	0.31574	-0.71957	100.00916	100.00916
1.10000	1.26845	0.62481	0.31864	-0.71291	100.03357	100.03357
3.10000	1.25297	0.62868	0.32020	-0.70876	100.00916	100.00916
0.90000	1.24942	0.62243	0.31806	-0.71538	100.05493	100.05493
2.90000	1.26831	0.62639	0.31925	-0.71120	100.02136	100.02136
0.70000	1.25042	0.61409	0.31175	-0.72515	100.04272	100.04272
2.70000	1.27001	0.61342	0.31117	-0.72588	100.03052	100.03052
0.50000	1.25326	0.61596	0.31333	-0.72280	100.03357	100.03357
2.50000	1.26092	0.61031	0.30717	-0.73034	100.04272	100.04272
0.30000	1.26646	0.60500	0.29374	-0.74017	100.00916	100.00916
2.30000	1.25453	0.61977	0.31654	-0.71816	100.05493	100.05493
0.10000	1.27015	0.61843	0.31547	-0.71987	100.00916	100.00916
2.10000	1.24999	0.61605	0.31358	-0.72280	100.00916	100.00916
4.10000	1.26774	0.61010	0.30686	-0.73067	100.00000	100.00000
1.90000	1.25822	0.60799	0.30262	-0.73418	100.00916	100.00916
3.90000	1.25908	0.61403	0.31211	-0.72506	100.03357	100.03357
1.70000	1.26390	0.61702	0.31480	-0.72143	100.02136	100.02136
3.70000	1.24956	0.61864	0.31565	-0.71972	100.03357	100.03357
1.50000	1.26788	0.61824	0.31507	-0.72024	99.97559	99.97559
3.50000	1.24928	0.61003	0.30616	-0.73083	100.05493	100.05493
1.30000	1.26632	0.61251	0.30992	-0.72729	100.03357	100.03357
3.30000	1.26902	0.61586	0.31364	-0.72280	100.03052	100.03052
1.10000	1.26163	0.61449	0.31211	-0.72475	100.02136	100.02136
3.10000	1.25326	0.61589	0.31321	-0.72304	100.02136	100.02136
0.90000	1.24843	0.62215	0.31782	-0.71563	100.03357	100.03357
2.90000	1.25510	0.61779	0.31477	-0.72069	100.02136	100.02136
0.70000	1.26604	0.62972	0.31999	-0.70809	100.00000	100.00000
2.70000	1.24758	0.63201	0.32035	-0.70580	100.00000	100.00000
0.50000	1.26717	0.63732	0.32066	-0.70083	100.00916	100.00916
2.50000	1.25155	0.62859	0.32020	-0.70891	100.02136	100.02136
0.30000	1.25297	0.62996	0.32014	-0.70779	100.02136	100.02136
2.30000	1.25183	0.62655	0.31959	-0.71096	100.04272	100.04272
0.10000	1.24758	0.62835	0.31980	-0.70937	100.00916	100.00916
2.10000	1.26305	0.63488	0.32078	-0.70299	99.98779	99.98779
4.10000	1.26859	0.62865	0.31983	-0.70907	99.96338	99.96338
1.90000	1.26419	0.63649	0.32081	-0.70159	99.98779	99.98779
3.90000	1.26149	0.63405	0.32047	-0.70385	100.02136	100.02136
1.70000	1.24871	0.63048	0.32029	-0.70721	100.00000	100.00000
3.70000	1.26192	0.62719	0.31996	-0.71032	100.00000	100.00000
1.50000	1.26888	0.62044	0.31651	-0.71755	100.02136	100.02136
3.50000	1.24985	0.61550	0.31242	-0.72369	100.03357	100.03357
1.30000	1.26604	0.62062	0.31669	-0.71743	100.00000	100.00000
3.30000	1.26731	0.62059	0.31629	-0.71761	100.02136	100.02136
