x-axis,1,2
second,Volt,Volt
-100.0000E-03,+202.4000E-03,-133.1500E-03
-99.8000E-03,+233.6500E-03,-134.7125E-03
-99.6000E-03,+246.1500E-03,-134.7125E-03
-99.4000E-03,+252.4000E-03,-134.7125E-03
-99.2000E-03,+271.1500E-03,-134.7125E-03
-99.0000E-03,+283.6500E-03,-136.2750E-03
-98.8000E-03,+296.1500E-03,-134.7125E-03
-98.6000E-03,+302.4000E-03,-136.2750E-03
-98.4000E-03,+314.9000E-03,-136.2750E-03
-98.2000E-03,+327.4000E-03,-134.7125E-03
-98.0000E-03,+346.1500E-03,-137.8375E-03
-97.8000E-03,+352.4000E-03,-137.8375E-03
-97.6000E-03,+371.1500E-03,-136.2750E-03
-97.4000E-03,+389.9000E-03,-137.8375E-03
-97.2000E-03,+402.4000E-03,-136.2750E-03
-97.0000E-03,+414.9000E-03,-137.8375E-03
-96.8000E-03,+433.6500E-03,-134.7125E-03
-96.6000E-03,+446.1500E-03,-134.7125E-03
-96.4000E-03,+458.6500E-03,-131.5875E-03
-96.2000E-03,+477.4000E-03,-131.5875E-03
-96.0000E-03,+489.9000E-03,-131.5875E-03
-95.8000E-03,+502.4000E-03,-130.0250E-03
-95.6000E-03,+521.1500E-03,-130.0250E-03
-95.4000E-03,+533.6500E-03,-126.9000E-03
-95.2000E-03,+546.1500E-03,-128.4625E-03
-95.0000E-03,+564.9000E-03,-125.3375E-03
-94.8000E-03,+577.4000E-03,-123.7750E-03
-94.6000E-03,+596.1500E-03,-125.3375E-03
-94.4000E-03,+608.6500E-03,-119.0875E-03
-94.2000E-03,+627.4000E-03,-117.5250E-03
-94.0000E-03,+639.9000E-03,-111.2750E-03
-93.8000E-03,+652.4000E-03,-112.8375E-03
-93.6000E-03,+671.1500E-03,-115.9625E-03
-93.4000E-03,+683.6500E-03,-106.5875E-03
-93.2000E-03,+696.1500E-03,-108.1500E-03
-93.0000E-03,+721.1500E-03,-105.0250E-03
-92.8000E-03,+727.4000E-03,-111.2750E-03
-92.6000E-03,+746.1500E-03,-106.5875E-03
-92.4000E-03,+758.6500E-03,-100.3375E-03
-92.2000E-03,+777.4000E-03,-95.6500E-03
-92.0000E-03,+777.4000E-03,-94.0875E-03
-91.8000E-03,+802.4000E-03,-94.0875E-03
-91.6000E-03,+808.6500E-03,-89.4000E-03
-91.4000E-03,+827.4000E-03,-87.8375E-03
-91.2000E-03,+839.9000E-03,-84.7125E-03
-91.0000E-03,+858.6500E-03,-81.5875E-03
-90.8000E-03,+871.1500E-03,-81.5875E-03
