x-axis,1,2
second,Volt,Volt
-100.0000E-03,+213.7500E-03,-153.7500E-03
-99.8000E-03,+245.0000E-03,-155.3125E-03
-99.6000E-03,+257.5000E-03,-156.8750E-03
-99.4000E-03,+276.2500E-03,-155.3125E-03
-99.2000E-03,+282.5000E-03,-156.8750E-03
-99.0000E-03,+301.2500E-03,-160.0000E-03
-98.8000E-03,+307.5000E-03,-160.0000E-03
-98.6000E-03,+332.5000E-03,-158.4375E-03
-98.4000E-03,+345.0000E-03,-160.0000E-03
-98.2000E-03,+357.5000E-03,-161.5625E-03
-98.0000E-03,+376.2500E-03,-160.0000E-03
-97.8000E-03,+388.7500E-03,-161.5625E-03
-97.6000E-03,+401.2500E-03,-160.0000E-03
-97.4000E-03,+420.0000E-03,-158.4375E-03
-97.2000E-03,+432.5000E-03,-160.0000E-03
-97.0000E-03,+457.5000E-03,-158.4375E-03
-96.8000E-03,+463.7500E-03,-158.4375E-03
-96.6000E-03,+488.7500E-03,-156.8750E-03
-96.4000E-03,+507.5000E-03,-158.4375E-03
-96.2000E-03,+532.5000E-03,-156.8750E-03
-96.0000E-03,+538.7500E-03,-155.3125E-03
-95.8000E-03,+557.5000E-03,-156.8750E-03
-95.6000E-03,+570.0000E-03,-153.7500E-03
-95.4000E-03,+595.0000E-03,-150.6250E-03
-95.2000E-03,+607.5000E-03,-149.0625E-03
-95.0000E-03,+626.2500E-03,-147.5000E-03
-94.8000E-03,+638.7500E-03,-147.5000E-03
-94.6000E-03,+657.5000E-03,-145.9375E-03
-94.4000E-03,+682.5000E-03,-141.2500E-03
-94.2000E-03,+695.0000E-03,-142.8125E-03
-94.0000E-03,+713.7500E-03,-141.2500E-03
-93.8000E-03,+726.2500E-03,-139.6875E-03
-93.6000E-03,+751.2500E-03,-135.0000E-03
-93.4000E-03,+770.0000E-03,-138.1250E-03
-93.2000E-03,+788.7500E-03,-133.4375E-03
-93.0000E-03,+807.5000E-03,-131.8750E-03
-92.8000E-03,+795.0000E-03,-125.6250E-03
-92.6000E-03,+838.7500E-03,-124.0625E-03
-92.4000E-03,+851.2500E-03,-124.0625E-03
-92.2000E-03,+870.0000E-03,-120.9375E-03
-92.0000E-03,+888.7500E-03,-116.2500E-03
-91.8000E-03,+907.5000E-03,-116.2500E-03
-91.6000E-03,+920.0000E-03,-113.1250E-03
-91.4000E-03,+938.7500E-03,-110.0000E-03
-91.2000E-03,+951.2500E-03,-108.4375E-03
-91.0000E-03,+976.2500E-03,-105.3125E-03
-90.8000E-03,+982.5000E-03,-100.6250E-03
