x-axis,1,2
second,Volt,Volt
-100.0000E-03,+213.7500E-03,+52.3750E-03
-99.8000E-03,+191.8750E-03,+50.5000E-03
-99.6000E-03,+185.6250E-03,+50.5000E-03
-99.4000E-03,+179.3750E-03,+48.6250E-03
-99.2000E-03,+170.0000E-03,+47.3750E-03
-99.0000E-03,+170.0000E-03,+45.5000E-03
-98.8000E-03,+157.5000E-03,+44.2500E-03
-98.6000E-03,+151.2500E-03,+43.0000E-03
-98.4000E-03,+148.1250E-03,+41.1250E-03
-98.2000E-03,+141.8750E-03,+40.5000E-03
-98.0000E-03,+110.6250E-03,+39.2500E-03
-97.8000E-03,+126.2500E-03,+36.7500E-03
-97.6000E-03,+120.0000E-03,+36.1250E-03
-97.4000E-03,+113.7500E-03,+33.6250E-03
-97.2000E-03,+110.6250E-03,+32.3750E-03
-97.0000E-03,+104.3750E-03,+31.1250E-03
-96.8000E-03,+95.0000E-03,+28.0000E-03
-96.6000E-03,+101.2500E-03,+26.7500E-03
-96.4000E-03,+82.5000E-03,+26.1250E-03
-96.2000E-03,+79.3750E-03,+23.6250E-03
-96.0000E-03,+57.5000E-03,+22.3750E-03
-95.8000E-03,+70.0000E-03,+20.5000E-03
-95.6000E-03,+63.7500E-03,+19.8750E-03
-95.4000E-03,+60.6250E-03,+16.7500E-03
-95.2000E-03,+60.6250E-03,+16.1250E-03
-95.0000E-03,+51.2500E-03,+13.0000E-03
-94.8000E-03,+48.1250E-03,+11.1250E-03
-94.6000E-03,+48.1250E-03,+9.8750E-03
-94.4000E-03,+38.7500E-03,+8.0000E-03
-94.2000E-03,+35.6250E-03,+6.7500E-03
-94.0000E-03,+54.3750E-03,+4.8750E-03
-93.8000E-03,+26.2500E-03,+3.0000E-03
-93.6000E-03,+29.3750E-03,+1.7500E-03
-93.4000E-03,+26.2500E-03,-125.0E-06
-93.2000E-03,+20.0000E-03,-3.2500E-03
-93.0000E-03,+29.3750E-03,-4.5000E-03
-92.8000E-03,+10.6250E-03,-5.1250E-03
-92.6000E-03,+10.6250E-03,-7.6250E-03
-92.4000E-03,+10.6250E-03,-8.8750E-03
-92.2000E-03,+10.6250E-03,-10.7500E-03
-92.0000E-03,+7.5000E-03,-12.0000E-03
-91.8000E-03,+4.3750E-03,-13.8750E-03
-91.6000E-03,+4.3750E-03,-15.1250E-03
-91.4000E-03,+7.5000E-03,-17.0000E-03
-91.2000E-03,+1.2500E-03,-18.2500E-03
-91.0000E-03,+4.3750E-03,-21.3750E-03
-90.8000E-03,+1.2500E-03,-22.0000E-03
