Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08431   0.59703   0.46107   -4.41500   0.08431   0.59703   -0.09275   0.79699   98.54431
2   0.08431   0.59685   0.46123   -4.40632   0.08431   0.59685   -0.09253   0.79724   98.54431
3   0.08426   0.59703   0.46110   -4.41071   0.08426   0.59703   -0.09265   0.79708   98.51990
4   0.08428   0.59661   0.46140   -4.38662   0.08428   0.59661   -0.09207   0.79739   98.49854
5   0.08418   0.59651   0.46137   -4.42879   0.08418   0.59651   -0.09296   0.79736   98.54126
6   0.08419   0.59697   0.46110   -4.41973   0.08419   0.59697   -0.09284   0.79702   98.57483
7   0.08436   0.59694   0.46117   -4.40279   0.08436   0.59694   -0.09247   0.79714   98.52295
8   0.08436   0.59670   0.46130   -4.39312   0.08436   0.59670   -0.09223   0.79724   98.48022
9   0.08427   0.59609   0.46166   -4.42762   0.08427   0.59609   -0.09287   0.79775   98.57483
10   0.08439   0.59670   0.46124   -4.43461   0.08439   0.59670   -0.09311   0.79720   98.58704
11   0.08439   0.59648   0.46138   -4.42902   0.08439   0.59648   -0.09296   0.79736   98.48022
12   0.08438   0.59807   0.46045   -4.40746   0.08438   0.59807   -0.09275   0.79629   98.51074
13   0.08431   0.59749   0.46076   -4.41881   0.08431   0.59749   -0.09290   0.79659   98.53210
14   0.08448   0.59584   0.46186   -4.40648   0.08448   0.59584   -0.09238   0.79800   98.52600
15   0.08452   0.59581   0.46188   -4.39811   0.08452   0.59581   -0.09220   0.79797   98.52600
16   0.08451   0.59615   0.46164   -4.40856   0.08451   0.59615   -0.09247   0.79766   98.57788
17   0.08454   0.59563   0.46203   -4.37220   0.08454   0.59563   -0.09162   0.79812   98.58093
18   0.08454   0.59645   0.46148   -4.41493   0.08454   0.59645   -0.09265   0.79757   98.50464
19   0.08437   0.59664   0.46127   -4.44078   0.08437   0.59664   -0.09323   0.79724   98.62061
20   0.08439   0.59731   0.46089   -4.43158   0.08439   0.59731   -0.09314   0.79684   98.55652
21   0.08437   0.59691   0.46113   -4.42876   0.08437   0.59691   -0.09302   0.79708   98.52295
22   0.08434   0.59636   0.46156   -4.38410   0.08434   0.59636   -0.09198   0.79760   98.55347
23   0.08436   0.59688   0.46125   -4.37319   0.08436   0.59688   -0.09183   0.79720   98.58704
24   0.08435   0.59587   0.46189   -4.36900   0.08435   0.59587   -0.09159   0.79797   98.56567
25   0.08440   0.59651   0.46148   -4.37583   0.08440   0.59651   -0.09183   0.79751   98.43750
26   0.08430   0.59627   0.46157   -4.41626   0.08430   0.59627   -0.09265   0.79763   98.57483
27   0.08422   0.59639   0.46155   -4.37385   0.08422   0.59639   -0.09177   0.79757   98.63892
28   0.08433   0.59581   0.46201   -4.33503   0.08433   0.59581   -0.09085   0.79815   98.52295
29   0.08444   0.59713   0.46111   -4.38287   0.08444   0.59713   -0.09207   0.79711   98.53516
30   0.08447   0.59700   0.46116   -4.38662   0.08447   0.59700   -0.09214   0.79714   98.59924
31   0.08440   0.59633   0.46156   -4.39291   0.08440   0.59633   -0.09217   0.79760   98.54431
32   0.08443   0.59691   0.46122   -4.38871   0.08443   0.59691   -0.09217   0.79720   98.52295
33   0.08438   0.59752   0.46076   -4.42145   0.08438   0.59752   -0.09296   0.79666   98.54431
34   0.08448   0.59673   0.46136   -4.36141   0.08448   0.59673   -0.09156   0.79733   98.59009
35   0.08445   0.59673   0.46143   -4.33421   0.08445   0.59673   -0.09098   0.79745   98.54431
36   0.08434   0.59581   0.46188   -4.40527   0.08434   0.59581   -0.09235   0.79800   98.56567
37   0.08434   0.59661   0.46138   -4.39092   0.08434   0.59661   -0.09217   0.79736   98.58704
38   0.08443   0.59688   0.46119   -4.41039   0.08443   0.59688   -0.09262   0.79717   98.49243
39   0.08430   0.59661   0.46139   -4.39521   0.08430   0.59661   -0.09226   0.79739   98.48938
40   0.08420   0.59703   0.46107   -4.41643   0.08420   0.59703   -0.09278   0.79702   98.50769
41   0.08419   0.59664   0.46132   -4.40930   0.08419   0.59664   -0.09256   0.79727   98.59619
42   0.08425   0.59703   0.46113   -4.38783   0.08425   0.59703   -0.09217   0.79708   98.44360
43   0.08415   0.59627   0.46160   -4.38046   0.08415   0.59627   -0.09189   0.79757   98.57178
44   0.08416   0.59603   0.46179   -4.37650   0.08416   0.59603   -0.09177   0.79788   98.60535
45   0.08420   0.59645   0.46149   -4.39918   0.08420   0.59645   -0.09232   0.79754   98.46497
46   0.08422   0.59688   0.46123   -4.39036   0.08422   0.59688   -0.09220   0.79720   98.48633
47   0.08420   0.59694   0.46114   -4.41137   0.08420   0.59694   -0.09265   0.79708   98.51990
48   0.08416   0.59624   0.46153   -4.44368   0.08416   0.59624   -0.09323   0.79760   98.58398
49   0.08427   0.59655   0.46148   -4.36273   0.08427   0.59655   -0.09156   0.79748   98.54126
50   0.08448   0.59679   0.46117   -4.43108   0.08448   0.59679   -0.09305   0.79708   98.39478
51   0.08447   0.59600   0.46183   -4.37672   0.08447   0.59600   -0.09177   0.79797   98.51379
52   0.08447   0.59603   0.46176   -4.38366   0.08447   0.59603   -0.09192   0.79781   98.51379
53   0.08454   0.59658   0.46125   -4.46268   0.08454   0.59658   -0.09369   0.79720   98.48328
54   0.08444   0.59709   0.46093   -4.46315   0.08444   0.59709   -0.09378   0.79684   98.51379
55   0.08450   0.59731   0.46097   -4.38441   0.08450   0.59731   -0.09214   0.79690   98.54736
56   0.08460   0.59645   0.46141   -4.43639   0.08460   0.59645   -0.09311   0.79745   98.50464
57   0.08449   0.59651   0.46143   -4.40303   0.08449   0.59651   -0.09241   0.79745   98.61145
58   0.08451   0.59655   0.46138   -4.41569   0.08451   0.59655   -0.09268   0.79739   98.64502
59   0.08466   0.59709   0.46103   -4.42599   0.08466   0.59709   -0.09299   0.79699   98.41003
60   0.08449   0.59722   0.46097   -4.41795   0.08449   0.59722   -0.09284   0.79693   98.52600
61   0.08439   0.59771   0.46061   -4.44153   0.08439   0.59771   -0.09342   0.79650   98.54431
62   0.08434   0.59609   0.46175   -4.39325   0.08434   0.59609   -0.09214   0.79791   98.52295
63   0.08442   0.59688   0.46112   -4.44185   0.08442   0.59688   -0.09330   0.79708   98.42529
64   0.08433   0.59713   0.46099   -4.42148   0.08433   0.59713   -0.09290   0.79687   98.56567
65   0.08425   0.59618   0.46164   -4.41263   0.08425   0.59618   -0.09256   0.79772   98.59619
66   0.08432   0.59658   0.46142   -4.37683   0.08432   0.59658   -0.09186   0.79739   98.57483
67   0.08432   0.59734   0.46087   -4.41278   0.08432   0.59734   -0.09275   0.79675   98.50159
68   0.08424   0.59694   0.46113   -4.40136   0.08424   0.59694   -0.09244   0.79702   98.51074
69   0.08426   0.59636   0.46156   -4.39698   0.08426   0.59636   -0.09226   0.79766   98.59619
70   0.08430   0.59554   0.46214   -4.34561   0.08430   0.59554   -0.09104   0.79824   98.59619
