Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08441   0.58531   0.47008   -3.52077   0.08441   0.58531   -0.07230   0.80779   98.51379
2   0.08455   0.58492   0.47038   -3.48632   0.08455   0.58492   -0.07154   0.80813   98.44055
3   0.08454   0.58522   0.47019   -3.49188   0.08454   0.58522   -0.07169   0.80795   98.41614
4   0.08450   0.58547   0.46998   -3.50074   0.08450   0.58547   -0.07190   0.80761   98.43750
5   0.08459   0.58379   0.47114   -3.43987   0.08459   0.58379   -0.07044   0.80902   98.53821
6   0.08468   0.58489   0.47034   -3.53068   0.08468   0.58489   -0.07245   0.80813   98.44055
7   0.08464   0.58470   0.47051   -3.48022   0.08464   0.58470   -0.07138   0.80828   98.51685
8   0.08457   0.58519   0.47015   -3.50825   0.08457   0.58519   -0.07202   0.80782   98.53821
9   0.08462   0.58495   0.47034   -3.48909   0.08462   0.58495   -0.07160   0.80807   98.42834
10   0.08461   0.58458   0.47056   -3.50304   0.08461   0.58458   -0.07184   0.80834   98.38562
11   0.08441   0.58547   0.46996   -3.51986   0.08441   0.58547   -0.07230   0.80761   98.54431
12   0.08436   0.58528   0.47015   -3.46797   0.08436   0.58528   -0.07120   0.80779   98.46802
13   0.08450   0.58550   0.47002   -3.48143   0.08450   0.58550   -0.07150   0.80770   98.42834
14   0.08443   0.58412   0.47090   -3.48659   0.08443   0.58412   -0.07144   0.80880   98.46802
15   0.08438   0.58464   0.47056   -3.48205   0.08438   0.58464   -0.07141   0.80837   98.48938
16   0.08444   0.58470   0.47047   -3.50968   0.08444   0.58470   -0.07199   0.80822   98.45886
17   0.08442   0.58547   0.46998   -3.51839   0.08442   0.58547   -0.07227   0.80767   98.38257
18   0.08437   0.58470   0.47044   -3.51410   0.08437   0.58470   -0.07208   0.80816   98.46802
19   0.08447   0.58498   0.47026   -3.53307   0.08447   0.58498   -0.07251   0.80798   98.45886
20   0.08454   0.58495   0.47042   -3.42133   0.08454   0.58495   -0.07019   0.80810   98.47107
21   0.08454   0.58553   0.46997   -3.49449   0.08454   0.58553   -0.07178   0.80761   98.46191
22   0.08452   0.58464   0.47062   -3.43194   0.08452   0.58464   -0.07038   0.80840   98.57788
23   0.08464   0.58473   0.47053   -3.46088   0.08464   0.58473   -0.07099   0.80831   98.40698
24   0.08458   0.58504   0.47033   -3.46499   0.08458   0.58504   -0.07111   0.80807   98.46191
25   0.08454   0.58519   0.47017   -3.51708   0.08454   0.58519   -0.07221   0.80792   98.49243
26   0.08454   0.58538   0.47010   -3.45419   0.08454   0.58538   -0.07093   0.80773   98.50464
27   0.08464   0.58473   0.47054   -3.46678   0.08464   0.58473   -0.07111   0.80837   98.38562
28   0.08452   0.58541   0.46999   -3.54376   0.08452   0.58541   -0.07279   0.80770   98.48328
29   0.08450   0.58513   0.47018   -3.51892   0.08450   0.58513   -0.07224   0.80789   98.51379
30   0.08451   0.58440   0.47066   -3.49381   0.08451   0.58440   -0.07163   0.80840   98.42834
31   0.08454   0.58483   0.47045   -3.49128   0.08454   0.58483   -0.07163   0.80828   98.40698
32   0.08441   0.58391   0.47097   -3.49965   0.08441   0.58391   -0.07169   0.80880   98.43750
33   0.08437   0.58367   0.47114   -3.48487   0.08437   0.58367   -0.07135   0.80898   98.48022
34   0.08436   0.58394   0.47101   -3.47144   0.08436   0.58394   -0.07111   0.80889   98.44666
35   0.08425   0.58498   0.47036   -3.46976   0.08425   0.58498   -0.07120   0.80810   98.56262
36   0.08422   0.58345   0.47129   -3.46546   0.08422   0.58345   -0.07093   0.80914   98.51990
37   0.08431   0.58303   0.47161   -3.44876   0.08431   0.58303   -0.07053   0.80960   98.41309
38   0.08414   0.58296   0.47162   -3.47572   0.08414   0.58296   -0.07108   0.80963   98.54126
39   0.08405   0.58324   0.47150   -3.42830   0.08405   0.58324   -0.07013   0.80944   98.59314
40   0.08422   0.58306   0.47161   -3.43676   0.08422   0.58306   -0.07028   0.80956   98.47717
41   0.08422   0.58284   0.47175   -3.43949   0.08422   0.58284   -0.07031   0.80978   98.47717
42   0.08426   0.58354   0.47125   -3.47673   0.08426   0.58354   -0.07117   0.80917   98.49854
43   0.08442   0.58330   0.47150   -3.41760   0.08442   0.58330   -0.06992   0.80947   98.50159
44   0.08451   0.58306   0.47169   -3.40128   0.08451   0.58306   -0.06955   0.80972   98.35205
45   0.08449   0.58367   0.47121   -3.43911   0.08449   0.58367   -0.07041   0.80908   98.43750
46   0.08443   0.58312   0.47153   -3.46300   0.08443   0.58312   -0.07083   0.80947   98.50159
47   0.08444   0.58458   0.47069   -3.40576   0.08444   0.58458   -0.06983   0.80847   98.47107
48   0.08455   0.58473   0.47051   -3.46972   0.08455   0.58473   -0.07117   0.80828   98.41614
49   0.08451   0.58440   0.47074   -3.45990   0.08451   0.58440   -0.07093   0.80856   98.47107
50   0.08454   0.58470   0.47066   -3.39473   0.08454   0.58470   -0.06961   0.80850   98.46191
51   0.08460   0.58409   0.47095   -3.44989   0.08460   0.58409   -0.07068   0.80883   98.47107
52   0.08448   0.58489   0.47046   -3.44526   0.08448   0.58489   -0.07068   0.80822   98.48022
53   0.08444   0.58522   0.47029   -3.42857   0.08444   0.58522   -0.07038   0.80807   98.49243
54   0.08446   0.58477   0.47055   -3.42534   0.08446   0.58477   -0.07025   0.80831   98.48022
55   0.08445   0.58513   0.47035   -3.41732   0.08445   0.58513   -0.07013   0.80810   98.49243
56   0.08438   0.58455   0.47060   -3.47080   0.08438   0.58455   -0.07117   0.80834   98.56567
57   0.08435   0.58538   0.47023   -3.40560   0.08435   0.58538   -0.06992   0.80798   98.48938
58   0.08441   0.58507   0.47033   -3.43093   0.08441   0.58507   -0.07041   0.80801   98.44666
59   0.08434   0.58605   0.46981   -3.40468   0.08434   0.58605   -0.06998   0.80749   98.51074
60   0.08438   0.58550   0.47000   -3.48732   0.08438   0.58550   -0.07163   0.80767   98.56567
61   0.08444   0.58510   0.47036   -3.40277   0.08444   0.58510   -0.06983   0.80804   98.43750
62   0.08443   0.58501   0.47042   -3.43423   0.08443   0.58501   -0.07047   0.80822   98.44666
63   0.08445   0.58553   0.47011   -3.39589   0.08445   0.58553   -0.06973   0.80776   98.55652
64   0.08455   0.58535   0.47025   -3.40283   0.08455   0.58535   -0.06986   0.80801   98.52600
65   0.08467   0.58535   0.47025   -3.38221   0.08467   0.58535   -0.06943   0.80795   98.44055
66   0.08464   0.58556   0.47012   -3.39277   0.08464   0.58556   -0.06967   0.80782   98.40698
67   0.08458   0.58434   0.47089   -3.38799   0.08458   0.58434   -0.06943   0.80874   98.48328
68   0.08460   0.58379   0.47129   -3.34241   0.08460   0.58379   -0.06842   0.80920   98.49548
69   0.08462   0.58394   0.47114   -3.37698   0.08462   0.58394   -0.06915   0.80902   98.47412
70   0.08460   0.58504   0.47046   -3.35596   0.08460   0.58504   -0.06885   0.80816   98.47107
71   0.08468   0.58422   0.47102   -3.35622   0.08468   0.58422   -0.06876   0.80889   98.51685
72   0.08462   0.58446   0.47088   -3.33712   0.08462   0.58446   -0.06839   0.80871   98.49548
73   0.08457   0.58440   0.47091   -3.35075   0.08457   0.58440   -0.06867   0.80877   98.44971
74   0.08453   0.58446   0.47088   -3.33270   0.08453   0.58446   -0.06830   0.80868   98.50464
75   0.08451   0.58422   0.47098   -3.37984   0.08451   0.58422   -0.06925   0.80886   98.40698
76   0.08435   0.58480   0.47061   -3.38094   0.08435   0.58480   -0.06934   0.80840   98.51074
77   0.08421   0.58525   0.47026   -3.40189   0.08421   0.58525   -0.06983   0.80792   98.51990
78   0.08430   0.58556   0.47012   -3.38688   0.08430   0.58556   -0.06955   0.80782   98.49854
79   0.08429   0.58504   0.47038   -3.42669   0.08429   0.58504   -0.07031   0.80810   98.40088
80   0.08419   0.58650   0.46944   -3.45348   0.08419   0.58650   -0.07105   0.80703   98.46497
81   0.08420   0.58681   0.46925   -3.45463   0.08420   0.58681   -0.07111   0.80682   98.52905
82   0.08432   0.58654   0.46947   -3.41804   0.08432   0.58654   -0.07031   0.80706   98.44666
83   0.08431   0.58568   0.46987   -3.49065   0.08431   0.58568   -0.07172   0.80749   98.41309
