Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08422   0.59066   0.46590   -4.02899   0.08422   0.59066   -0.08362   0.80291   98.49854
2   0.08423   0.59032   0.46617   -3.97751   0.08423   0.59032   -0.08249   0.80316   98.51990
3   0.08419   0.59075   0.46600   -3.92821   0.08419   0.59075   -0.08151   0.80297   98.54126
4   0.08412   0.59102   0.46567   -3.98881   0.08412   0.59102   -0.08283   0.80248   98.46497
5   0.08400   0.59032   0.46612   -3.99640   0.08400   0.59032   -0.08289   0.80306   98.50464
6   0.08411   0.59151   0.46535   -4.00440   0.08411   0.59151   -0.08322   0.80212   98.45276
7   0.08419   0.59041   0.46614   -3.95366   0.08419   0.59041   -0.08200   0.80309   98.50769
8   0.08417   0.59026   0.46624   -3.95031   0.08417   0.59026   -0.08191   0.80319   98.56262
9   0.08432   0.59114   0.46574   -3.93286   0.08432   0.59114   -0.08167   0.80267   98.48938
10   0.08440   0.59111   0.46580   -3.91274   0.08440   0.59111   -0.08124   0.80273   98.45886
11   0.08432   0.59099   0.46576   -3.95709   0.08432   0.59099   -0.08216   0.80261   98.48938
12   0.08429   0.59124   0.46569   -3.93516   0.08429   0.59124   -0.08173   0.80261   98.53210
13   0.08439   0.59084   0.46588   -3.95084   0.08439   0.59084   -0.08200   0.80279   98.48938
14   0.08446   0.59084   0.46587   -3.94358   0.08446   0.59084   -0.08185   0.80273   98.45886
15   0.08447   0.59099   0.46578   -3.94548   0.08447   0.59099   -0.08191   0.80264   98.54736
16   0.08451   0.59001   0.46641   -3.94466   0.08451   0.59001   -0.08176   0.80340   98.57788
17   0.08455   0.59050   0.46602   -3.99372   0.08455   0.59050   -0.08286   0.80297   98.40698
18   0.08447   0.59026   0.46629   -3.93142   0.08447   0.59026   -0.08151   0.80328   98.49243
19   0.08431   0.59026   0.46624   -3.92996   0.08431   0.59026   -0.08148   0.80313   98.55347
20   0.08435   0.59081   0.46588   -3.94669   0.08435   0.59081   -0.08191   0.80273   98.45581
21   0.08444   0.58980   0.46652   -3.95479   0.08444   0.58980   -0.08194   0.80352   98.51379
22   0.08440   0.59029   0.46633   -3.90941   0.08440   0.59029   -0.08106   0.80337   98.55652
23   0.08451   0.58992   0.46656   -3.90017   0.08451   0.58992   -0.08081   0.80361   98.49243
24   0.08447   0.59062   0.46609   -3.91594   0.08447   0.59062   -0.08124   0.80306   98.51379
25   0.08444   0.59084   0.46609   -3.84190   0.08444   0.59084   -0.07971   0.80306   98.45886
26   0.08449   0.59050   0.46616   -3.89784   0.08449   0.59050   -0.08084   0.80306   98.53516
27   0.08455   0.59044   0.46623   -3.89824   0.08455   0.59044   -0.08084   0.80322   98.50464
28   0.08451   0.59044   0.46621   -3.90696   0.08451   0.59044   -0.08103   0.80319   98.48022
29   0.08448   0.58986   0.46657   -3.91512   0.08448   0.58986   -0.08112   0.80361   98.59924
30   0.08465   0.59029   0.46635   -3.88179   0.08465   0.59029   -0.08048   0.80334   98.52905
31   0.08463   0.59050   0.46613   -3.91819   0.08463   0.59050   -0.08127   0.80303   98.47412
32   0.08462   0.59044   0.46610   -3.96508   0.08462   0.59044   -0.08225   0.80303   98.51685
33   0.08461   0.59032   0.46618   -3.96880   0.08461   0.59032   -0.08231   0.80316   98.53821
34   0.08468   0.59047   0.46606   -3.97069   0.08468   0.59047   -0.08237   0.80297   98.49548
35   0.08469   0.59096   0.46592   -3.87743   0.08469   0.59096   -0.08048   0.80279   98.43140
36   0.08463   0.59102   0.46580   -3.94818   0.08463   0.59102   -0.08197   0.80276   98.51685
37   0.08454   0.59038   0.46617   -3.93788   0.08454   0.59038   -0.08167   0.80306   98.54736
38   0.08454   0.59047   0.46611   -3.95181   0.08454   0.59047   -0.08197   0.80306   98.50464
39   0.08450   0.59053   0.46608   -3.94269   0.08450   0.59053   -0.08179   0.80300   98.53516
40   0.08433   0.59050   0.46606   -3.94579   0.08433   0.59050   -0.08185   0.80291   98.54431
41   0.08441   0.59035   0.46616   -3.96569   0.08441   0.59035   -0.08225   0.80313   98.48938
42   0.08439   0.59093   0.46566   -4.03874   0.08439   0.59093   -0.08386   0.80251   98.48938
43   0.08434   0.59102   0.46566   -4.00622   0.08434   0.59102   -0.08319   0.80251   98.52295
44   0.08433   0.59032   0.46625   -3.92666   0.08433   0.59032   -0.08142   0.80322   98.51074
45   0.08431   0.59041   0.46616   -3.94059   0.08431   0.59041   -0.08173   0.80309   98.46802
46   0.08411   0.59124   0.46555   -3.99029   0.08411   0.59124   -0.08289   0.80236   98.55042
47   0.08430   0.59078   0.46591   -3.97012   0.08430   0.59078   -0.08240   0.80288   98.46802
48   0.08428   0.59081   0.46581   -3.98298   0.08428   0.59081   -0.08267   0.80264   98.45581
49   0.08428   0.59087   0.46580   -3.98692   0.08428   0.59087   -0.08277   0.80270   98.46802
50   0.08430   0.59038   0.46602   -4.03810   0.08430   0.59038   -0.08377   0.80297   98.58704
51   0.08451   0.59032   0.46609   -4.01528   0.08451   0.59032   -0.08329   0.80303   98.47107
52   0.08457   0.58983   0.46634   -4.03890   0.08457   0.58983   -0.08371   0.80331   98.46191
53   0.08453   0.59023   0.46614   -4.00863   0.08453   0.59023   -0.08313   0.80303   98.51379
54   0.08456   0.58943   0.46681   -3.91647   0.08456   0.58943   -0.08109   0.80386   98.51379
55   0.08456   0.58962   0.46664   -3.97201   0.08456   0.58962   -0.08228   0.80374   98.49243
56   0.08445   0.58968   0.46659   -3.96869   0.08445   0.58968   -0.08222   0.80364   98.51379
57   0.08450   0.59008   0.46635   -3.93844   0.08450   0.59008   -0.08164   0.80328   98.52600
58   0.08452   0.58971   0.46666   -3.90448   0.08452   0.58971   -0.08087   0.80367   98.50464
59   0.08441   0.59017   0.46633   -3.92766   0.08441   0.59017   -0.08142   0.80328   98.50159
60   0.08434   0.58968   0.46681   -3.83626   0.08434   0.58968   -0.07944   0.80389   98.58704
61   0.08434   0.58989   0.46663   -3.87273   0.08434   0.58989   -0.08023   0.80370   98.41309
62   0.08428   0.58947   0.46681   -3.92063   0.08428   0.58947   -0.08118   0.80392   98.48938
63   0.08418   0.58937   0.46689   -3.89503   0.08418   0.58937   -0.08063   0.80395   98.55042
64   0.08415   0.58919   0.46697   -3.90642   0.08415   0.58919   -0.08084   0.80401   98.58398
65   0.08427   0.58934   0.46701   -3.83842   0.08427   0.58934   -0.07944   0.80410   98.46802
66   0.08424   0.58947   0.46692   -3.85511   0.08424   0.58947   -0.07981   0.80404   98.38867
67   0.08414   0.58940   0.46700   -3.83511   0.08414   0.58940   -0.07938   0.80413   98.54126
68   0.08427   0.58916   0.46700   -3.92701   0.08427   0.58916   -0.08127   0.80416   98.51074
69   0.08431   0.58852   0.46750   -3.86415   0.08431   0.58852   -0.07987   0.80471   98.47717
70   0.08428   0.58895   0.46725   -3.84972   0.08428   0.58895   -0.07962   0.80441   98.54126
71   0.08436   0.58876   0.46739   -3.83340   0.08436   0.58876   -0.07926   0.80459   98.53210
72   0.08449   0.58882   0.46737   -3.81551   0.08449   0.58882   -0.07889   0.80453   98.49243
73   0.08451   0.58916   0.46707   -3.86583   0.08451   0.58916   -0.07999   0.80416   98.40698
74   0.08443   0.58843   0.46759   -3.84140   0.08443   0.58843   -0.07938   0.80483   98.54431
75   0.08461   0.58824   0.46775   -3.81484   0.08461   0.58824   -0.07880   0.80502   98.51685
76   0.08454   0.58913   0.46713   -3.85291   0.08454   0.58913   -0.07971   0.80428   98.51379
77   0.08459   0.58910   0.46719   -3.81958   0.08459   0.58910   -0.07901   0.80432   98.50464
78   0.08460   0.58913   0.46720   -3.81064   0.08460   0.58913   -0.07883   0.80435   98.52600
79   0.08461   0.58910   0.46709   -3.85894   0.08461   0.58910   -0.07984   0.80413   98.49548
80   0.08454   0.58986   0.46648   -3.93985   0.08454   0.58986   -0.08164   0.80343   98.50464
81   0.08445   0.58855   0.46739   -3.89896   0.08445   0.58855   -0.08060   0.80453   98.56873
82   0.08454   0.58925   0.46703   -3.86232   0.08454   0.58925   -0.07993   0.80413   98.44971
83   0.08443   0.58980   0.46669   -3.85586   0.08443   0.58980   -0.07987   0.80370   98.48022
84   0.08428   0.58962   0.46679   -3.85413   0.08428   0.58962   -0.07981   0.80380   98.55347
85   0.08435   0.59066   0.46602   -3.93898   0.08435   0.59066   -0.08173   0.80294   98.50159
86   0.08435   0.59032   0.46631   -3.89322   0.08435   0.59032   -0.08072   0.80331   98.46802
87   0.08431   0.59044   0.46607   -3.98832   0.08431   0.59044   -0.08274   0.80303   98.49854
88   0.08410   0.59105   0.46581   -3.90443   0.08410   0.59105   -0.08106   0.80267   98.60535
89   0.08429   0.59029   0.46629   -3.91523   0.08429   0.59029   -0.08118   0.80328   98.51074
90   0.08423   0.59105   0.46571   -3.95959   0.08423   0.59105   -0.08222   0.80255   98.45581
91   0.08421   0.59081   0.46590   -3.95685   0.08421   0.59081   -0.08213   0.80282   98.56262
92   0.08428   0.59133   0.46554   -3.98388   0.08428   0.59133   -0.08277   0.80242   98.47717
93   0.08440   0.59160   0.46530   -3.99799   0.08440   0.59160   -0.08310   0.80206   98.51074
94   0.08446   0.59127   0.46552   -4.00748   0.08446   0.59127   -0.08325   0.80236   98.47107
95   0.08452   0.59139   0.46533   -4.05884   0.08452   0.59139   -0.08435   0.80212   98.52600
96   0.08456   0.59111   0.46555   -4.03606   0.08456   0.59111   -0.08383   0.80239   98.51379
97   0.08446   0.59133   0.46534   -4.07809   0.08446   0.59133   -0.08475   0.80215   98.51379
98   0.08450   0.59154   0.46517   -4.10415   0.08450   0.59154   -0.08533   0.80197   98.53516
99   0.08462   0.59133   0.46539   -4.05926   0.08462   0.59133   -0.08435   0.80224   98.50464
100   0.08460   0.59050   0.46585   -4.09821   0.08460   0.59050   -0.08506   0.80279   98.50464
101   0.08450   0.59200   0.46481   -4.13284   0.08450   0.59200   -0.08600   0.80148   98.55652
102   0.08442   0.59215   0.46470   -4.14625   0.08442   0.59215   -0.08631   0.80139   98.61145
103   0.08443   0.59160   0.46506   -4.13992   0.08443   0.59160   -0.08609   0.80181   98.52295
104   0.08436   0.59200   0.46471   -4.18634   0.08436   0.59200   -0.08713   0.80139   98.51074
105   0.08425   0.59093   0.46552   -4.12427   0.08425   0.59093   -0.08567   0.80239   98.54126
106   0.08439   0.59154   0.46503   -4.17652   0.08439   0.59154   -0.08686   0.80178   98.60840
107   0.08427   0.59108   0.46549   -4.08990   0.08427   0.59108   -0.08496   0.80236   98.47717
108   0.08425   0.59209   0.46477   -4.12932   0.08425   0.59209   -0.08594   0.80148   98.46497
109   0.08425   0.59084   0.46558   -4.11041   0.08425   0.59084   -0.08536   0.80239   98.57483
110   0.08433   0.59249   0.46459   -4.10058   0.08433   0.59249   -0.08539   0.80129   98.52295
111   0.08426   0.59191   0.46498   -4.06691   0.08426   0.59191   -0.08460   0.80166   98.56567
112   0.08432   0.59139   0.46513   -4.18192   0.08432   0.59139   -0.08695   0.80193   98.53210
113   0.08438   0.59108   0.46545   -4.09859   0.08438   0.59108   -0.08515   0.80224   98.51074
114   0.08453   0.59163   0.46515   -4.06878   0.08453   0.59163   -0.08460   0.80187   98.55652
115   0.08458   0.59227   0.46463   -4.14396   0.08458   0.59227   -0.08628   0.80129   98.56873
116   0.08456   0.59166   0.46506   -4.11924   0.08456   0.59166   -0.08567   0.80181   98.54736
117   0.08463   0.59252   0.46444   -4.15673   0.08463   0.59252   -0.08658   0.80105   98.45276
118   0.08456   0.59276   0.46455   -4.02932   0.08456   0.59276   -0.08393   0.80123   98.48328
119   0.08460   0.59239   0.46461   -4.10265   0.08460   0.59239   -0.08542   0.80123   98.52600
120   0.08470   0.59127   0.46525   -4.16106   0.08470   0.59127   -0.08649   0.80209   98.47412
121   0.08479   0.59105   0.46536   -4.16544   0.08479   0.59105   -0.08655   0.80218   98.47717
122   0.08464   0.59371   0.46371   -4.13986   0.08464   0.59371   -0.08640   0.80016   98.51685
123   0.08459   0.59087   0.46564   -4.08846   0.08459   0.59087   -0.08490   0.80255   98.56873
124   0.08460   0.59163   0.46514   -4.09339   0.08460   0.59163   -0.08512   0.80193   98.50464
125   0.08446   0.59142   0.46521   -4.11802   0.08446   0.59142   -0.08560   0.80200   98.54736
126   0.08438   0.59233   0.46461   -4.13054   0.08438   0.59233   -0.08600   0.80126   98.57788
127   0.08439   0.59166   0.46509   -4.09753   0.08439   0.59166   -0.08521   0.80184   98.50159
128   0.08442   0.59099   0.46545   -4.12385   0.08442   0.59099   -0.08567   0.80224   98.48938
129   0.08431   0.59166   0.46511   -4.10332   0.08431   0.59166   -0.08533   0.80190   98.55347
130   0.08431   0.59194   0.46488   -4.12169   0.08431   0.59194   -0.08576   0.80160   98.53210
131   0.08422   0.59291   0.46426   -4.13233   0.08422   0.59291   -0.08612   0.80090   98.48633
132   0.08416   0.59203   0.46471   -4.17457   0.08416   0.59203   -0.08689   0.80139   98.54126
133   0.08421   0.59224   0.46457   -4.17164   0.08421   0.59224   -0.08686   0.80117   98.49854
134   0.08431   0.59249   0.46453   -4.12949   0.08431   0.59249   -0.08600   0.80120   98.45581
135   0.08434   0.59310   0.46411   -4.13684   0.08434   0.59310   -0.08625   0.80065   98.43445
136   0.08427   0.59362   0.46378   -4.13761   0.08427   0.59362   -0.08634   0.80026   98.59619
137   0.08433   0.59282   0.46434   -4.10262   0.08433   0.59282   -0.08548   0.80090   98.52295
138   0.08438   0.59331   0.46397   -4.15558   0.08438   0.59331   -0.08667   0.80056   98.39172
139   0.08428   0.59282   0.46419   -4.18494   0.08428   0.59282   -0.08722   0.80074   98.51990
140   0.08430   0.59270   0.46418   -4.23775   0.08430   0.59270   -0.08832   0.80078   98.56567
141   0.08438   0.59288   0.46419   -4.17008   0.08438   0.59288   -0.08692   0.80078   98.55652
142   0.08436   0.59316   0.46389   -4.23165   0.08436   0.59316   -0.08826   0.80041   98.45886
143   0.08438   0.59322   0.46387   -4.21968   0.08438   0.59322   -0.08802   0.80035   98.54431
144   0.08449   0.59301   0.46401   -4.22262   0.08449   0.59301   -0.08805   0.80056   98.54736
145   0.08437   0.59337   0.46384   -4.19121   0.08437   0.59337   -0.08744   0.80035   98.48022
146   0.08435   0.59429   0.46305   -4.29135   0.08435   0.59429   -0.08969   0.79937   98.52295
147   0.08445   0.59337   0.46351   -4.35403   0.08445   0.59337   -0.09088   0.79992   98.54431
148   0.08441   0.59285   0.46396   -4.29437   0.08441   0.59285   -0.08954   0.80047   98.48938
149   0.08431   0.59322   0.46373   -4.29608   0.08431   0.59322   -0.08963   0.80023   98.49854
150   0.08424   0.59374   0.46344   -4.26214   0.08424   0.59374   -0.08899   0.79980   98.60840
151   0.08431   0.59319   0.46378   -4.28909   0.08431   0.59319   -0.08948   0.80032   98.43445
152   0.08437   0.59407   0.46335   -4.22810   0.08437   0.59407   -0.08832   0.79980   98.51074
153   0.08432   0.59416   0.46315   -4.27639   0.08432   0.59416   -0.08936   0.79946   98.52295
154   0.08438   0.59334   0.46367   -4.27648   0.08438   0.59334   -0.08924   0.80010   98.54431
155   0.08445   0.59456   0.46292   -4.27214   0.08445   0.59456   -0.08933   0.79922   98.41614
156   0.08443   0.59441   0.46295   -4.30918   0.08443   0.59441   -0.09009   0.79928   98.48022
157   0.08449   0.59355   0.46351   -4.29801   0.08449   0.59355   -0.08972   0.79995   98.57788
158   0.08467   0.59416   0.46333   -4.21882   0.08467   0.59416   -0.08814   0.79983   98.47412
159   0.08459   0.59435   0.46309   -4.27222   0.08459   0.59435   -0.08930   0.79949   98.46191
160   0.08463   0.59493   0.46271   -4.26524   0.08463   0.59493   -0.08924   0.79897   98.50464
161   0.08469   0.59401   0.46322   -4.28179   0.08469   0.59401   -0.08945   0.79952   98.49548
162   0.08464   0.59450   0.46291   -4.29558   0.08464   0.59450   -0.08982   0.79919   98.49548
163   0.08461   0.59493   0.46281   -4.22643   0.08461   0.59493   -0.08841   0.79916   98.42834
164   0.08467   0.59441   0.46311   -4.23006   0.08467   0.59441   -0.08841   0.79946   98.49548
165   0.08479   0.59337   0.46386   -4.18833   0.08479   0.59337   -0.08737   0.80041   98.52905
166   0.08467   0.59343   0.46380   -4.19079   0.08467   0.59343   -0.08744   0.80029   98.55957
167   0.08454   0.59343   0.46364   -4.27007   0.08454   0.59343   -0.08911   0.80007   98.56873
168   0.08439   0.59261   0.46424   -4.21386   0.08439   0.59261   -0.08780   0.80074   98.53516
169   0.08439   0.59221   0.46456   -4.20653   0.08439   0.59221   -0.08759   0.80126   98.48938
170   0.08427   0.59380   0.46341   -4.28619   0.08427   0.59380   -0.08951   0.79989   98.51074
171   0.08434   0.59322   0.46386   -4.22256   0.08434   0.59322   -0.08808   0.80035   98.57788
172   0.08436   0.59297   0.46401   -4.24591   0.08436   0.59297   -0.08853   0.80059   98.46802
173   0.08431   0.59291   0.46415   -4.18719   0.08431   0.59291   -0.08728   0.80074   98.54431
174   0.08422   0.59337   0.46386   -4.19554   0.08422   0.59337   -0.08753   0.80044   98.57483
175   0.08426   0.59294   0.46422   -4.14223   0.08426   0.59294   -0.08634   0.80084   98.48938
176   0.08433   0.59310   0.46411   -4.12818   0.08433   0.59310   -0.08606   0.80062   98.48938
177   0.08436   0.59255   0.46451   -4.11461   0.08436   0.59255   -0.08570   0.80117   98.50159
178   0.08436   0.59249   0.46452   -4.13527   0.08436   0.59249   -0.08612   0.80120   98.54431
179   0.08452   0.59249   0.46454   -4.12371   0.08452   0.59249   -0.08588   0.80120   98.48328
180   0.08447   0.59249   0.46443   -4.18439   0.08447   0.59249   -0.08716   0.80108   98.54736
181   0.08447   0.59233   0.46455   -4.14788   0.08447   0.59233   -0.08637   0.80114   98.53516
182   0.08460   0.59224   0.46462   -4.13695   0.08460   0.59224   -0.08612   0.80120   98.51685
183   0.08454   0.59185   0.46485   -4.16427   0.08454   0.59185   -0.08664   0.80154   98.54736
184   0.08450   0.59282   0.46430   -4.13585   0.08450   0.59282   -0.08618   0.80090   98.54736
185   0.08453   0.59239   0.46447   -4.17780   0.08453   0.59239   -0.08701   0.80108   98.54736
186   0.08460   0.59279   0.46433   -4.14039   0.08460   0.59279   -0.08628   0.80099   98.42834
187   0.08448   0.59279   0.46428   -4.15483   0.08448   0.59279   -0.08658   0.80087   98.54736
188   0.08440   0.59270   0.46440   -4.11646   0.08440   0.59270   -0.08576   0.80102   98.58704
189   0.08445   0.59301   0.46414   -4.15480   0.08445   0.59301   -0.08661   0.80071   98.40393
190   0.08432   0.59340   0.46399   -4.10733   0.08432   0.59340   -0.08567   0.80053   98.50159
191   0.08432   0.59279   0.46428   -4.17216   0.08432   0.59279   -0.08695   0.80096   98.52295
192   0.08423   0.59316   0.46413   -4.13209   0.08423   0.59316   -0.08615   0.80078   98.53210
193   0.08421   0.59301   0.46417   -4.12737   0.08421   0.59301   -0.08603   0.80068   98.50769
194   0.08420   0.59301   0.46416   -4.13459   0.08420   0.59301   -0.08618   0.80068   98.51990
195   0.08420   0.59319   0.46413   -4.11312   0.08420   0.59319   -0.08576   0.80074   98.50769
196   0.08425   0.59209   0.46483   -4.08593   0.08425   0.59209   -0.08502   0.80151   98.46497
197   0.08410   0.59246   0.46451   -4.13981   0.08410   0.59246   -0.08621   0.80114   98.50769
198   0.08418   0.59285   0.46420   -4.17029   0.08418   0.59285   -0.08692   0.80078   98.52905
199   0.08430   0.59239   0.46452   -4.15179   0.08430   0.59239   -0.08646   0.80114   98.54431
