Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08429   0.58168   0.47281   -3.18973   0.08429   0.58168   -0.06503   0.81097   98.45581
2   0.08414   0.58220   0.47253   -3.16911   0.08414   0.58220   -0.06467   0.81066   98.54126
3   0.08414   0.58116   0.47321   -3.13459   0.08414   0.58116   -0.06384   0.81143   98.50769
4   0.08423   0.58205   0.47270   -3.12244   0.08423   0.58205   -0.06369   0.81088   98.41003
5   0.08416   0.58162   0.47286   -3.17224   0.08416   0.58162   -0.06467   0.81100   98.45276
6   0.08407   0.58190   0.47265   -3.21082   0.08407   0.58190   -0.06549   0.81075   98.49548
7   0.08420   0.58086   0.47326   -3.20759   0.08420   0.58086   -0.06531   0.81140   98.47717
8   0.08447   0.58202   0.47259   -3.19087   0.08447   0.58202   -0.06510   0.81066   98.39478
9   0.08434   0.58260   0.47227   -3.15955   0.08434   0.58260   -0.06452   0.81030   98.45581
10   0.08436   0.58180   0.47260   -3.27956   0.08436   0.58180   -0.06690   0.81069   98.48022
11   0.08442   0.58202   0.47254   -3.21905   0.08442   0.58202   -0.06568   0.81060   98.48022
12   0.08444   0.58156   0.47285   -3.21711   0.08444   0.58156   -0.06558   0.81100   98.45886
13   0.08440   0.58202   0.47251   -3.26206   0.08440   0.58202   -0.06656   0.81063   98.55652
14   0.08451   0.58165   0.47280   -3.22106   0.08451   0.58165   -0.06568   0.81097   98.45886
15   0.08456   0.58220   0.47237   -3.26697   0.08456   0.58220   -0.06668   0.81042   98.44055
16   0.08453   0.58275   0.47204   -3.26984   0.08453   0.58275   -0.06681   0.81008   98.48328
17   0.08447   0.58211   0.47240   -3.29416   0.08447   0.58211   -0.06723   0.81048   98.49243
18   0.08453   0.58235   0.47229   -3.26168   0.08453   0.58235   -0.06659   0.81036   98.41614
19   0.08441   0.58226   0.47228   -3.30813   0.08441   0.58226   -0.06754   0.81033   98.46802
20   0.08438   0.58278   0.47202   -3.26819   0.08438   0.58278   -0.06677   0.81005   98.50159
21   0.08451   0.58208   0.47238   -3.31953   0.08451   0.58208   -0.06775   0.81045   98.42834
22   0.08437   0.58199   0.47253   -3.25185   0.08437   0.58199   -0.06635   0.81063   98.45886
23   0.08430   0.58199   0.47249   -3.30819   0.08430   0.58199   -0.06751   0.81066   98.48938
24   0.08434   0.58190   0.47260   -3.25384   0.08434   0.58190   -0.06638   0.81075   98.56567
25   0.08447   0.58290   0.47190   -3.29564   0.08447   0.58290   -0.06735   0.80987   98.38257
26   0.08440   0.58214   0.47246   -3.25101   0.08440   0.58214   -0.06635   0.81060   98.45886
27   0.08442   0.58306   0.47181   -3.29922   0.08442   0.58306   -0.06745   0.80981   98.50159
28   0.08441   0.58254   0.47224   -3.23103   0.08441   0.58254   -0.06598   0.81033   98.43750
29   0.08460   0.58150   0.47278   -3.27682   0.08460   0.58150   -0.06681   0.81088   98.46191
30   0.08457   0.58248   0.47225   -3.24915   0.08457   0.58248   -0.06635   0.81033   98.48328
31   0.08456   0.58269   0.47211   -3.23908   0.08456   0.58269   -0.06616   0.81011   98.50464
32   0.08457   0.58232   0.47226   -3.28852   0.08457   0.58232   -0.06714   0.81030   98.48328
33   0.08451   0.58275   0.47205   -3.28021   0.08451   0.58275   -0.06702   0.81014   98.45886
34   0.08454   0.58235   0.47223   -3.29724   0.08454   0.58235   -0.06732   0.81027   98.52600
35   0.08463   0.58269   0.47209   -3.26278   0.08463   0.58269   -0.06665   0.81014   98.48328
36   0.08471   0.58165   0.47268   -3.29822   0.08471   0.58165   -0.06726   0.81082   98.44055
37   0.08451   0.58220   0.47240   -3.26104   0.08451   0.58220   -0.06656   0.81051   98.53516
38   0.08454   0.58223   0.47239   -3.24457   0.08454   0.58223   -0.06623   0.81045   98.47107
39   0.08448   0.58275   0.47203   -3.28169   0.08448   0.58275   -0.06705   0.81008   98.41614
40   0.08440   0.58226   0.47234   -3.27256   0.08440   0.58226   -0.06681   0.81042   98.45886
41   0.08435   0.58202   0.47246   -3.27392   0.08435   0.58202   -0.06681   0.81048   98.48938
42   0.08442   0.58171   0.47274   -3.23408   0.08442   0.58171   -0.06595   0.81091   98.44666
43   0.08437   0.58242   0.47228   -3.24652   0.08437   0.58242   -0.06629   0.81036   98.34900
44   0.08427   0.58193   0.47268   -3.16762   0.08427   0.58193   -0.06461   0.81079   98.51074
45   0.08444   0.58208   0.47246   -3.24986   0.08444   0.58208   -0.06632   0.81051   98.52295
46   0.08444   0.58150   0.47292   -3.18181   0.08444   0.58150   -0.06485   0.81106   98.49243
47   0.08436   0.58214   0.47254   -3.18575   0.08436   0.58214   -0.06500   0.81066   98.42529
48   0.08432   0.58254   0.47222   -3.22658   0.08432   0.58254   -0.06589   0.81024   98.48938
49   0.08441   0.58135   0.47304   -3.19452   0.08441   0.58135   -0.06510   0.81127   98.46802
50   0.08444   0.58229   0.47248   -3.18344   0.08444   0.58229   -0.06497   0.81066   98.44666
51   0.08447   0.58235   0.47244   -3.16087   0.08447   0.58235   -0.06452   0.81054   98.43750
52   0.08456   0.58080   0.47341   -3.16778   0.08456   0.58080   -0.06449   0.81170   98.44055
53   0.08457   0.58205   0.47252   -3.21592   0.08457   0.58205   -0.06561   0.81054   98.44971
54   0.08455   0.58248   0.47229   -3.21951   0.08455   0.58248   -0.06574   0.81039   98.50464
55   0.08454   0.58174   0.47285   -3.15525   0.08454   0.58174   -0.06433   0.81106   98.50464
56   0.08463   0.58208   0.47257   -3.20389   0.08463   0.58208   -0.06537   0.81072   98.42834
57   0.08449   0.58196   0.47259   -3.22087   0.08449   0.58196   -0.06571   0.81069   98.49243
58   0.08450   0.58232   0.47237   -3.20997   0.08450   0.58232   -0.06552   0.81042   98.52600
59   0.08447   0.58150   0.47287   -3.21893   0.08447   0.58150   -0.06561   0.81100   98.45886
60   0.08454   0.58290   0.47198   -3.24827   0.08454   0.58290   -0.06638   0.80999   98.36426
61   0.08431   0.58257   0.47212   -3.29456   0.08431   0.58257   -0.06729   0.81017   98.52295
62   0.08424   0.58269   0.47212   -3.24204   0.08424   0.58269   -0.06623   0.81017   98.51990
63   0.08424   0.58208   0.47242   -3.28099   0.08424   0.58208   -0.06696   0.81048   98.44360
64   0.08420   0.58312   0.47180   -3.28557   0.08420   0.58312   -0.06717   0.80981   98.40088
65   0.08415   0.58251   0.47225   -3.23861   0.08415   0.58251   -0.06613   0.81033   98.49548
66   0.08425   0.58235   0.47216   -3.34316   0.08425   0.58235   -0.06827   0.81017   98.51074
67   0.08424   0.58290   0.47193   -3.29268   0.08424   0.58290   -0.06729   0.80999   98.37952
68   0.08411   0.58324   0.47166   -3.31595   0.08411   0.58324   -0.06781   0.80960   98.51685
69   0.08420   0.58321   0.47169   -3.31908   0.08420   0.58321   -0.06787   0.80966   98.43140
