Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08427   0.58467   0.47089   -3.26066   0.08427   0.58467   -0.06684   0.80877   98.46802
2   0.08443   0.58428   0.47110   -3.26581   0.08443   0.58428   -0.06690   0.80898   98.44666
3   0.08436   0.58300   0.47190   -3.24184   0.08436   0.58300   -0.06626   0.80984   98.44666
4   0.08445   0.58342   0.47167   -3.25724   0.08445   0.58342   -0.06662   0.80969   98.43750
5   0.08454   0.58361   0.47152   -3.25179   0.08454   0.58361   -0.06653   0.80941   98.46191
6   0.08467   0.58373   0.47152   -3.22746   0.08467   0.58373   -0.06604   0.80950   98.45276
7   0.08469   0.58440   0.47112   -3.22526   0.08469   0.58440   -0.06607   0.80908   98.41003
8   0.08453   0.58333   0.47168   -3.26810   0.08453   0.58333   -0.06684   0.80966   98.50464
9   0.08461   0.58422   0.47112   -3.28978   0.08461   0.58422   -0.06738   0.80905   98.44055
10   0.08454   0.58434   0.47104   -3.27581   0.08454   0.58434   -0.06711   0.80889   98.52600
11   0.08461   0.58492   0.47065   -3.29177   0.08461   0.58492   -0.06751   0.80840   98.46191
12   0.08458   0.58452   0.47084   -3.33088   0.08458   0.58452   -0.06827   0.80865   98.41919
13   0.08459   0.58425   0.47107   -3.30585   0.08459   0.58425   -0.06772   0.80895   98.41919
14   0.08452   0.58428   0.47106   -3.29830   0.08452   0.58428   -0.06757   0.80892   98.45886
15   0.08448   0.58318   0.47174   -3.27191   0.08448   0.58318   -0.06690   0.80966   98.53516
16   0.08447   0.58324   0.47170   -3.29820   0.08447   0.58324   -0.06745   0.80969   98.43750
17   0.08440   0.58434   0.47100   -3.30386   0.08440   0.58434   -0.06769   0.80883   98.39172
18   0.08419   0.58434   0.47090   -3.36733   0.08419   0.58434   -0.06900   0.80871   98.47717
19   0.08424   0.58486   0.47062   -3.34520   0.08424   0.58486   -0.06861   0.80840   98.49854
20   0.08431   0.58422   0.47098   -3.35179   0.08431   0.58422   -0.06867   0.80877   98.39172
21   0.08425   0.58541   0.47026   -3.37008   0.08425   0.58541   -0.06919   0.80801   98.43445
22   0.08415   0.58467   0.47068   -3.36984   0.08415   0.58467   -0.06909   0.80844   98.51990
23   0.08421   0.58422   0.47094   -3.41672   0.08421   0.58422   -0.07001   0.80883   98.44360
24   0.08424   0.58419   0.47096   -3.38296   0.08424   0.58419   -0.06931   0.80874   98.45581
25   0.08428   0.58336   0.47160   -3.31822   0.08428   0.58336   -0.06787   0.80956   98.42224
26   0.08440   0.58351   0.47147   -3.33362   0.08440   0.58351   -0.06821   0.80938   98.39172
27   0.08445   0.58373   0.47134   -3.33093   0.08445   0.58373   -0.06818   0.80923   98.39478
28   0.08447   0.58342   0.47155   -3.32822   0.08447   0.58342   -0.06809   0.80953   98.45886
29   0.08451   0.58266   0.47211   -3.27924   0.08451   0.58266   -0.06699   0.81021   98.47107
30   0.08457   0.58309   0.47178   -3.29609   0.08457   0.58309   -0.06738   0.80975   98.38562
31   0.08464   0.58306   0.47175   -3.33325   0.08464   0.58306   -0.06815   0.80972   98.46191
32   0.08452   0.58290   0.47195   -3.28824   0.08452   0.58290   -0.06720   0.81002   98.54736
33   0.08455   0.58296   0.47186   -3.30418   0.08455   0.58296   -0.06754   0.80987   98.40698
34   0.08457   0.58434   0.47092   -3.35995   0.08457   0.58434   -0.06885   0.80874   98.41919
35   0.08450   0.58342   0.47156   -3.32231   0.08450   0.58342   -0.06796   0.80953   98.42834
36   0.08438   0.58470   0.47072   -3.33132   0.08438   0.58470   -0.06830   0.80850   98.48938
37   0.08441   0.58376   0.47124   -3.38246   0.08441   0.58376   -0.06925   0.80911   98.40393
38   0.08434   0.58345   0.47155   -3.31770   0.08434   0.58345   -0.06787   0.80953   98.44666
39   0.08422   0.58342   0.47146   -3.38291   0.08422   0.58342   -0.06922   0.80938   98.49854
40   0.08440   0.58382   0.47124   -3.38506   0.08440   0.58382   -0.06931   0.80920   98.41614
41   0.08441   0.58412   0.47103   -3.38626   0.08441   0.58412   -0.06937   0.80892   98.39172
42   0.08431   0.58486   0.47064   -3.34815   0.08431   0.58486   -0.06867   0.80847   98.48938
43   0.08435   0.58412   0.47104   -3.37888   0.08435   0.58412   -0.06922   0.80892   98.45581
44   0.08431   0.58504   0.47048   -3.36333   0.08431   0.58504   -0.06900   0.80825   98.44666
45   0.08425   0.58446   0.47080   -3.37991   0.08425   0.58446   -0.06928   0.80859   98.44360
46   0.08431   0.58409   0.47110   -3.33624   0.08431   0.58409   -0.06833   0.80895   98.51074
