Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08436   0.58577   0.46981   -3.49158   0.08436   0.58577   -0.07175   0.80740   98.48022
2   0.08438   0.58425   0.47080   -3.47407   0.08438   0.58425   -0.07120   0.80859   98.48022
3   0.08454   0.58449   0.47079   -3.40334   0.08454   0.58449   -0.06977   0.80865   98.38562
4   0.08451   0.58443   0.47073   -3.44351   0.08451   0.58443   -0.07059   0.80853   98.41614
5   0.08442   0.58428   0.47097   -3.37211   0.08442   0.58428   -0.06909   0.80889   98.52295
6   0.08442   0.58293   0.47172   -3.41677   0.08442   0.58293   -0.06986   0.80972   98.46802
7   0.08454   0.58391   0.47111   -3.40816   0.08454   0.58391   -0.06980   0.80895   98.44971
8   0.08447   0.58336   0.47145   -3.39952   0.08447   0.58336   -0.06955   0.80932   98.49243
9   0.08444   0.58379   0.47116   -3.41773   0.08444   0.58379   -0.06998   0.80902   98.52295
10   0.08446   0.58272   0.47189   -3.38103   0.08446   0.58272   -0.06909   0.80987   98.50159
11   0.08454   0.58333   0.47152   -3.38048   0.08454   0.58333   -0.06915   0.80947   98.41614
12   0.08436   0.58275   0.47189   -3.37642   0.08436   0.58275   -0.06900   0.80990   98.51074
13   0.08431   0.58348   0.47144   -3.37517   0.08431   0.58348   -0.06906   0.80938   98.45581
14   0.08428   0.58333   0.47145   -3.40413   0.08428   0.58333   -0.06964   0.80932   98.48938
15   0.08429   0.58324   0.47152   -3.40022   0.08429   0.58324   -0.06955   0.80941   98.46802
16   0.08422   0.58385   0.47122   -3.37308   0.08422   0.58385   -0.06906   0.80914   98.47717
17   0.08436   0.58391   0.47105   -3.46424   0.08436   0.58391   -0.07096   0.80895   98.41309
18   0.08432   0.58431   0.47085   -3.44274   0.08432   0.58431   -0.07056   0.80874   98.50159
19   0.08426   0.58477   0.47048   -3.45039   0.08426   0.58477   -0.07077   0.80816   98.48938
20   0.08439   0.58473   0.47057   -3.41225   0.08439   0.58473   -0.06998   0.80828   98.45886
21   0.08433   0.58422   0.47094   -3.40197   0.08433   0.58422   -0.06970   0.80880   98.42529
22   0.08434   0.58544   0.47007   -3.47738   0.08434   0.58544   -0.07141   0.80779   98.51074
23   0.08450   0.58559   0.47001   -3.45882   0.08450   0.58559   -0.07105   0.80773   98.50464
24   0.08468   0.58489   0.47047   -3.42168   0.08468   0.58489   -0.07019   0.80819   98.38867
25   0.08454   0.58422   0.47095   -3.40049   0.08454   0.58422   -0.06967   0.80883   98.46191
26   0.08448   0.58464   0.47057   -3.46289   0.08448   0.58464   -0.07102   0.80834   98.51379
27   0.08454   0.58473   0.47060   -3.40635   0.08454   0.58473   -0.06986   0.80837   98.43750
28   0.08461   0.58531   0.47010   -3.48987   0.08461   0.58531   -0.07166   0.80776   98.41919
29   0.08458   0.58498   0.47041   -3.44767   0.08458   0.58498   -0.07074   0.80819   98.47107
30   0.08453   0.58556   0.47003   -3.43987   0.08453   0.58556   -0.07065   0.80767   98.50464
31   0.08460   0.58672   0.46921   -3.51243   0.08460   0.58672   -0.07230   0.80676   98.39783
32   0.08454   0.58617   0.46953   -3.51569   0.08454   0.58617   -0.07230   0.80709   98.43750
33   0.08446   0.58617   0.46959   -3.48189   0.08446   0.58617   -0.07160   0.80718   98.49243
34   0.08434   0.58687   0.46903   -3.54674   0.08434   0.58687   -0.07303   0.80648   98.46802
35   0.08431   0.58608   0.46956   -3.56177   0.08431   0.58608   -0.07324   0.80721   98.51074
36   0.08424   0.58666   0.46917   -3.55829   0.08424   0.58666   -0.07324   0.80670   98.55347
37   0.08428   0.58666   0.46922   -3.52894   0.08428   0.58666   -0.07263   0.80676   98.51074
38   0.08430   0.58617   0.46941   -3.57444   0.08430   0.58617   -0.07352   0.80688   98.51990
39   0.08429   0.58660   0.46920   -3.57040   0.08429   0.58660   -0.07349   0.80676   98.53210
40   0.08422   0.58596   0.46962   -3.55663   0.08422   0.58596   -0.07312   0.80725   98.51990
41   0.08440   0.58586   0.46971   -3.52191   0.08440   0.58586   -0.07239   0.80731   98.42529
42   0.08444   0.58696   0.46901   -3.55499   0.08444   0.58696   -0.07321   0.80654   98.37341
43   0.08432   0.58666   0.46915   -3.54802   0.08432   0.58666   -0.07303   0.80660   98.55347
44   0.08445   0.58568   0.46979   -3.53476   0.08445   0.58568   -0.07263   0.80737   98.48022
45   0.08456   0.58528   0.47011   -3.51065   0.08456   0.58528   -0.07208   0.80782   98.49243
46   0.08459   0.58513   0.47015   -3.53805   0.08459   0.58513   -0.07263   0.80782   98.52600
47   0.08454   0.58492   0.47031   -3.51577   0.08454   0.58492   -0.07215   0.80801   98.51379
48   0.08459   0.58486   0.47034   -3.51761   0.08459   0.58486   -0.07218   0.80804   98.49548
49   0.08467   0.58522   0.47021   -3.47422   0.08467   0.58522   -0.07132   0.80795   98.48328
50   0.08459   0.58492   0.47036   -3.48632   0.08459   0.58492   -0.07154   0.80807   98.44971
51   0.08470   0.58425   0.47091   -3.40475   0.08470   0.58425   -0.06977   0.80874   98.46497
52   0.08470   0.58477   0.47056   -3.43123   0.08470   0.58477   -0.07038   0.80834   98.48633
53   0.08462   0.58446   0.47076   -3.40941   0.08462   0.58446   -0.06989   0.80853   98.46191
54   0.08466   0.58400   0.47106   -3.39582   0.08466   0.58400   -0.06955   0.80889   98.44055
55   0.08458   0.58354   0.47141   -3.36448   0.08458   0.58354   -0.06885   0.80932   98.42834
56   0.08448   0.58431   0.47081   -3.44864   0.08448   0.58431   -0.07068   0.80862   98.49243
57   0.08440   0.58480   0.47059   -3.40747   0.08440   0.58480   -0.06989   0.80840   98.52295
58   0.08454   0.58364   0.47133   -3.38169   0.08454   0.58364   -0.06922   0.80926   98.49243
59   0.08446   0.58455   0.47063   -3.46343   0.08446   0.58455   -0.07102   0.80840   98.40393
60   0.08440   0.58467   0.47063   -3.42292   0.08440   0.58467   -0.07019   0.80844   98.50159
61   0.08435   0.58290   0.47188   -3.33856   0.08435   0.58290   -0.06824   0.80996   98.52295
62   0.08445   0.58464   0.47058   -3.44521   0.08445   0.58464   -0.07065   0.80831   98.37341
63   0.08432   0.58406   0.47108   -3.35561   0.08432   0.58406   -0.06873   0.80889   98.50159
64   0.08431   0.58428   0.47091   -3.38539   0.08431   0.58428   -0.06937   0.80871   98.57483
65   0.08443   0.58449   0.47081   -3.36646   0.08443   0.58449   -0.06900   0.80862   98.45886
66   0.08452   0.58473   0.47065   -3.37244   0.08452   0.58473   -0.06915   0.80844   98.45886
67   0.08454   0.58443   0.47080   -3.39041   0.08454   0.58443   -0.06949   0.80859   98.48328
68   0.08454   0.58333   0.47160   -3.34205   0.08454   0.58333   -0.06836   0.80963   98.43750
69   0.08449   0.58376   0.47129   -3.36769   0.08449   0.58376   -0.06894   0.80923   98.43750
70   0.08452   0.58440   0.47086   -3.38469   0.08452   0.58440   -0.06937   0.80871   98.39478
71   0.08459   0.58434   0.47094   -3.35553   0.08459   0.58434   -0.06876   0.80880   98.46191
72   0.08460   0.58489   0.47058   -3.35978   0.08460   0.58489   -0.06891   0.80834   98.44971
73   0.08449   0.58440   0.47090   -3.35370   0.08449   0.58440   -0.06873   0.80874   98.44971
74   0.08440   0.58495   0.47041   -3.44932   0.08440   0.58495   -0.07077   0.80816   98.46802
75   0.08439   0.58397   0.47113   -3.34580   0.08439   0.58397   -0.06851   0.80892   98.44666
76   0.08440   0.58422   0.47094   -3.38574   0.08440   0.58422   -0.06937   0.80874   98.39172
77   0.08404   0.58458   0.47072   -3.42198   0.08404   0.58458   -0.07016   0.80862   98.52905
78   0.08407   0.58419   0.47088   -3.43903   0.08407   0.58419   -0.07047   0.80868   98.55042
79   0.08425   0.58461   0.47066   -3.41148   0.08425   0.58461   -0.06995   0.80840   98.45581
80   0.08422   0.58446   0.47081   -3.38139   0.08422   0.58446   -0.06931   0.80862   98.45581
81   0.08413   0.58391   0.47107   -3.44949   0.08413   0.58391   -0.07065   0.80895   98.47412
82   0.08415   0.58477   0.47073   -3.30885   0.08415   0.58477   -0.06784   0.80853   98.47412
83   0.08423   0.58425   0.47094   -3.38851   0.08423   0.58425   -0.06943   0.80880   98.36731
84   0.08425   0.58431   0.47085   -3.41767   0.08425   0.58431   -0.07004   0.80865   98.46497
85   0.08419   0.58412   0.47098   -3.39807   0.08419   0.58412   -0.06961   0.80880   98.50769
86   0.08444   0.58373   0.47125   -3.39298   0.08444   0.58373   -0.06946   0.80914   98.42529
87   0.08444   0.58446   0.47074   -3.42416   0.08444   0.58446   -0.07019   0.80853   98.42529
88   0.08454   0.58367   0.47126   -3.38742   0.08454   0.58367   -0.06934   0.80908   98.51379
89   0.08462   0.58406   0.47106   -3.39252   0.08462   0.58406   -0.06949   0.80895   98.38562
90   0.08461   0.58379   0.47119   -3.41034   0.08461   0.58379   -0.06983   0.80908   98.40698
91   0.08465   0.58354   0.47134   -3.39403   0.08465   0.58354   -0.06946   0.80920   98.50464
92   0.08464   0.58434   0.47084   -3.42192   0.08464   0.58434   -0.07013   0.80868   98.41919
93   0.08466   0.58486   0.47055   -3.40712   0.08466   0.58486   -0.06989   0.80837   98.37646
94   0.08462   0.58415   0.47091   -3.43773   0.08462   0.58415   -0.07044   0.80871   98.47412
95   0.08469   0.58470   0.47056   -3.43896   0.08469   0.58470   -0.07053   0.80828   98.48633
96   0.08469   0.58397   0.47102   -3.44323   0.08469   0.58397   -0.07053   0.80886   98.44055
97   0.08455   0.58422   0.47083   -3.48162   0.08455   0.58422   -0.07135   0.80868   98.48328
98   0.08434   0.58467   0.47056   -3.45977   0.08434   0.58467   -0.07096   0.80831   98.51074
99   0.08440   0.58507   0.47029   -3.47511   0.08440   0.58507   -0.07132   0.80801   98.54431
100   0.08437   0.58531   0.47012   -3.48987   0.08437   0.58531   -0.07166   0.80782   98.46802
101   0.08431   0.58669   0.46918   -3.53022   0.08431   0.58669   -0.07266   0.80667   98.45581
102   0.08435   0.58629   0.46940   -3.54581   0.08435   0.58629   -0.07294   0.80691   98.53210
103   0.08447   0.58660   0.46923   -3.54104   0.08447   0.58660   -0.07288   0.80676   98.41614
104   0.08434   0.58629   0.46945   -3.52524   0.08434   0.58629   -0.07251   0.80703   98.50159
105   0.08432   0.58641   0.46936   -3.54067   0.08432   0.58641   -0.07285   0.80694   98.55347
106   0.08444   0.58550   0.46999   -3.49173   0.08444   0.58550   -0.07172   0.80764   98.42529
107   0.08437   0.58672   0.46914   -3.54325   0.08437   0.58672   -0.07294   0.80663   98.52295
108   0.08449   0.58577   0.46982   -3.50628   0.08449   0.58577   -0.07205   0.80749   98.45886
109   0.08464   0.58574   0.46984   -3.51087   0.08464   0.58574   -0.07215   0.80755   98.52600
110   0.08467   0.58455   0.47052   -3.51501   0.08467   0.58455   -0.07208   0.80822   98.48328
111   0.08461   0.58538   0.47007   -3.48215   0.08461   0.58538   -0.07150   0.80770   98.51685
112   0.08469   0.58605   0.46963   -3.50613   0.08469   0.58605   -0.07208   0.80721   98.52905
113   0.08470   0.58583   0.46975   -3.51474   0.08470   0.58583   -0.07224   0.80737   98.44055
114   0.08469   0.58550   0.47005   -3.45494   0.08469   0.58550   -0.07096   0.80770   98.41919
