Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08450   0.58074   0.47361   -3.07588   0.08450   0.58074   -0.06259   0.81201   98.43750
2   0.08440   0.58071   0.47365   -3.03287   0.08440   0.58071   -0.06171   0.81198   98.39172
3   0.08432   0.58077   0.47355   -3.07572   0.08432   0.58077   -0.06259   0.81185   98.46802
4   0.08420   0.58132   0.47320   -3.09959   0.08420   0.58132   -0.06314   0.81149   98.54126
5   0.08419   0.58098   0.47344   -3.05228   0.08419   0.58098   -0.06214   0.81170   98.41003
6   0.08417   0.58068   0.47360   -3.09852   0.08417   0.58068   -0.06305   0.81198   98.40088
7   0.08412   0.58107   0.47334   -3.10981   0.08412   0.58107   -0.06333   0.81167   98.41919
8   0.08406   0.58150   0.47305   -3.09119   0.08406   0.58150   -0.06299   0.81121   98.52905
9   0.08411   0.58226   0.47259   -3.09905   0.08411   0.58226   -0.06323   0.81072   98.44055
10   0.08415   0.58184   0.47282   -3.13546   0.08415   0.58184   -0.06394   0.81103   98.43140
11   0.08414   0.58168   0.47289   -3.13924   0.08414   0.58168   -0.06400   0.81106   98.41919
12   0.08429   0.58132   0.47323   -3.05350   0.08429   0.58132   -0.06220   0.81146   98.49854
13   0.08423   0.58202   0.47272   -3.10479   0.08423   0.58202   -0.06333   0.81085   98.42224
14   0.08431   0.58150   0.47307   -3.09119   0.08431   0.58150   -0.06299   0.81127   98.48938
15   0.08455   0.58171   0.47284   -3.13908   0.08455   0.58171   -0.06400   0.81094   98.44055
16   0.08462   0.58202   0.47269   -3.12854   0.08462   0.58202   -0.06381   0.81082   98.47412
17   0.08456   0.58272   0.47229   -3.11887   0.08456   0.58272   -0.06369   0.81039   98.44971
18   0.08453   0.58144   0.47309   -3.11678   0.08453   0.58144   -0.06351   0.81133   98.52600
19   0.08469   0.58238   0.47250   -3.11769   0.08469   0.58238   -0.06363   0.81063   98.39783
20   0.08473   0.58180   0.47278   -3.16531   0.08473   0.58180   -0.06455   0.81094   98.39783
21   0.08470   0.58315   0.47201   -3.11809   0.08470   0.58315   -0.06372   0.81002   98.45276
22   0.08475   0.58226   0.47250   -3.14504   0.08475   0.58226   -0.06418   0.81057   98.54126
23   0.08490   0.58144   0.47303   -3.13609   0.08490   0.58144   -0.06391   0.81121   98.45581
24   0.08472   0.58287   0.47216   -3.13585   0.08472   0.58287   -0.06406   0.81024   98.35510
25   0.08460   0.58202   0.47265   -3.15674   0.08460   0.58202   -0.06439   0.81075   98.51685
26   0.08455   0.58162   0.47293   -3.13511   0.08455   0.58162   -0.06391   0.81112   98.46191
27   0.08462   0.58275   0.47213   -3.20171   0.08462   0.58275   -0.06540   0.81014   98.39783
28   0.08455   0.58278   0.47217   -3.17783   0.08455   0.58278   -0.06491   0.81027   98.41614
29   0.08442   0.58214   0.47256   -3.16795   0.08442   0.58214   -0.06464   0.81066   98.56567
30   0.08453   0.58339   0.47173   -3.19378   0.08453   0.58339   -0.06531   0.80966   98.40698
31   0.08444   0.58193   0.47282   -3.10527   0.08444   0.58193   -0.06333   0.81106   98.48022
32   0.08431   0.58272   0.47218   -3.17965   0.08431   0.58272   -0.06494   0.81021   98.52295
33   0.08433   0.58251   0.47234   -3.15115   0.08433   0.58251   -0.06433   0.81036   98.44666
34   0.08429   0.58324   0.47186   -3.18424   0.08429   0.58324   -0.06510   0.80987   98.43445
35   0.08427   0.58214   0.47258   -3.16499   0.08427   0.58214   -0.06458   0.81072   98.51990
36   0.08449   0.58321   0.47193   -3.13554   0.08449   0.58321   -0.06409   0.80990   98.49243
37   0.08462   0.58336   0.47190   -3.08585   0.08462   0.58336   -0.06308   0.80987   98.42834
